,League,Season,Team,Sequence,n,n1,n2,k,k1,k2,Team_Name,c2,c3
262,Bundesliga,2014,Leverkusen,"[3, 3, 1, 0, 3, 1, 1, 1, 3, 0, 1, 3, 3, 0, 1, 3, 1, 1, 3, 0, 0, 1, 3, 3, 3, 3, 3, 3, 3, 1, 3, 0, 3, 0]",34,17,17,61,28,33,2014 Leverkusen,1.1852664988410229,1.2755102040816326
263,Bundesliga,2014,MGladbach,"[1, 1, 3, 1, 3, 3, 1, 3, 1, 3, 0, 0, 0, 3, 1, 3, 0, 3, 3, 0, 3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 0]",34,17,17,66,27,39,2014 MGladbach,1.0064953970115085,1.037344398340249
264,Bundesliga,2014,Mainz,"[1, 1, 3, 3, 1, 1, 1, 3, 0, 0, 1, 1, 0, 0, 1, 1, 0, 3, 1, 0, 0, 3, 0, 1, 3, 1, 1, 0, 3, 3, 0, 0, 3, 0]",34,17,17,40,18,22,2014 Mainz,1.2636187095077478,1.3297872340425532
265,Bundesliga,2014,Paderborn,"[1, 3, 1, 3, 0, 0, 1, 3, 0, 3, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 3, 0, 1, 3, 0, 0, 0]",34,17,17,31,19,12,2014 Paderborn,15.170705472290551,4.784688995215311
266,Bundesliga,2014,Schalke 04,"[0, 1, 0, 1, 3, 3, 0, 3, 0, 3, 0, 3, 3, 3, 0, 3, 1, 3, 1, 3, 0, 1, 0, 3, 1, 0, 1, 1, 1, 0, 3, 0, 3, 0]",34,17,17,48,27,21,2014 Schalke 04,8.54873168377942,3.676470588235294
267,Bundesliga,2014,Stuttgart,"[1, 0, 0, 0, 1, 3, 0, 1, 3, 0, 0, 0, 3, 0, 1, 3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 3, 0, 3, 0, 1, 0, 3, 3, 3]",34,17,17,36,17,19,2014 Stuttgart,1.5135350027868082,1.567398119122257
268,Bundesliga,2014,Werder Bremen,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 3, 3, 0, 3, 0, 1, 0, 3, 3, 3, 3, 3, 1, 0, 3, 0, 1, 1, 0, 3, 1, 3, 1, 0, 0]",34,17,17,43,17,26,2014 Werder Bremen,1.0368799436016862,1.1123470522803114
269,Bundesliga,2014,Wolfsburg,"[0, 1, 1, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 1, 1, 3, 3, 1, 3, 3, 3, 3, 0, 3, 1, 3, 3, 1, 0, 1, 3, 3, 1]",34,17,17,69,34,35,2014 Wolfsburg,1.712886020112078,1.557632398753894
270,Bundesliga,2015,Augsburg,"[0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 3, 1, 3, 3, 3, 1, 1, 0, 0, 3, 1, 0, 1, 1, 0, 0, 3, 3, 3, 1, 1, 0]",34,17,17,38,19,19,2015 Augsburg,2.0,1.694915254237288
271,Bundesliga,2015,Bayern Munich,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 0, 3, 3, 3, 3, 1, 3, 3, 3, 0, 1, 3, 3, 3, 3, 3, 3, 1, 3, 3]",34,17,17,88,46,42,2015 Bayern Munich,8.007857415952119,3.0959752321981426
272,Bundesliga,2015,Darmstadt,"[1, 1, 1, 3, 0, 3, 1, 0, 3, 0, 0, 1, 0, 1, 3, 0, 0, 3, 0, 3, 0, 0, 1, 0, 1, 1, 1, 1, 3, 3, 0, 0, 3, 0]",34,17,17,38,18,20,2015 Darmstadt,1.517574414021597,1.4705882352941178
273,Bundesliga,2015,Dortmund,"[3, 3, 3, 3, 3, 1, 1, 0, 3, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 0, 1]",34,17,17,78,38,40,2015 Dortmund,1.4712452727790646,1.5015015015015014
274,Bundesliga,2015,Ein Frankfurt,"[0, 1, 3, 3, 1, 0, 1, 0, 0, 3, 1, 1, 0, 0, 0, 0, 3, 3, 1, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 0, 3, 3, 3, 0]",34,17,17,36,17,19,2015 Ein Frankfurt,1.5135350027868082,1.4880952380952381
275,Bundesliga,2015,FC Koln,"[3, 1, 3, 0, 3, 0, 1, 3, 0, 0, 1, 3, 1, 1, 0, 1, 3, 0, 1, 1, 3, 0, 0, 1, 0, 3, 0, 1, 0, 3, 3, 1, 1, 1]",34,17,17,43,24,19,2015 FC Koln,6.327636557518578,3.4602076124567476
276,Bundesliga,2015,Hamburg,"[0, 3, 0, 3, 1, 3, 0, 0, 1, 3, 0, 1, 3, 3, 0, 1, 0, 0, 0, 1, 3, 1, 1, 0, 3, 0, 0, 3, 0, 0, 3, 1, 0, 3]",34,17,17,41,22,19,2015 Hamburg,3.672319408098077,2.5510204081632653
277,Bundesliga,2015,Hannover,"[1, 0, 0, 0, 0, 0, 1, 3, 3, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 3, 1, 0, 3, 0]",34,17,17,25,14,11,2015 Hannover,4.0829863800614685,2.4691358024691357
278,Bundesliga,2015,Hertha,"[3, 1, 0, 3, 0, 3, 1, 3, 0, 3, 0, 3, 3, 0, 3, 3, 3, 1, 1, 1, 0, 1, 3, 3, 0, 3, 3, 0, 1, 0, 0, 0, 0, 1]",34,17,17,50,32,18,2015 Hertha,360.0275806830782,19.948134849391582
279,Bundesliga,2015,Hoffenheim,"[0, 0, 1, 0, 0, 1, 3, 1, 0, 0, 1, 1, 0, 1, 1, 3, 0, 1, 0, 0, 1, 3, 0, 3, 0, 3, 3, 1, 3, 3, 0, 3, 0, 0]",34,17,17,37,13,24,2015 Hoffenheim,1.011885217022758,1.0526315789473684
280,Bundesliga,2015,Ingolstadt,"[3, 0, 3, 1, 3, 0, 1, 3, 0, 0, 1, 1, 3, 0, 1, 0, 0, 3, 0, 3, 0, 3, 1, 1, 1, 1, 0, 3, 3, 0, 1, 0, 0, 0]",34,17,17,40,20,20,2015 Ingolstadt,2.0,1.8115942028985508
281,Bundesliga,2015,Leverkusen,"[3, 3, 0, 0, 0, 3, 3, 1, 1, 3, 0, 0, 3, 1, 0, 3, 3, 1, 3, 1, 3, 0, 0, 0, 1, 3, 3, 3, 3, 3, 3, 3, 0, 3]",34,17,17,60,27,33,2015 Leverkusen,1.1282767573897616,1.1904761904761905
282,Bundesliga,2015,MGladbach,"[0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 0, 3, 0, 0, 3, 0, 3, 1, 3, 0, 3, 0, 3, 0, 0, 3, 1, 3, 3]",34,17,17,55,29,26,2015 MGladbach,3.6282770336686445,2.4213075060532687
283,Bundesliga,2015,Mainz,"[0, 3, 3, 0, 3, 0, 0, 3, 0, 0, 1, 3, 1, 3, 3, 1, 0, 0, 3, 3, 3, 0, 3, 3, 1, 0, 1, 3, 1, 0, 0, 1, 3, 1]",34,17,17,50,24,26,2015 Mainz,1.5290581956307034,1.5197568389057752
284,Bundesliga,2015,Schalke 04,"[3, 1, 0, 3, 3, 3, 3, 0, 3, 0, 1, 0, 0, 1, 3, 0, 3, 0, 3, 3, 0, 1, 1, 3, 3, 0, 3, 0, 1, 0, 0, 3, 1, 3]",34,17,17,52,27,25,2015 Schalke 04,2.890151231487637,2.331002331002331
285,Bundesliga,2015,Stuttgart,"[0, 0, 0, 0, 0, 3, 0, 1, 3, 0, 3, 0, 0, 0, 1, 1, 3, 3, 3, 3, 3, 1, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0]",34,17,17,33,15,18,2015 Stuttgart,1.3563558844471983,1.4265335235378032
286,Bundesliga,2015,Werder Bremen,"[0, 1, 3, 3, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 1, 1, 0, 3, 1, 0, 1, 0, 1, 3, 3, 0, 1, 0, 0, 3, 0, 3, 1, 3]",34,17,17,38,15,23,2015 Werder Bremen,1.0533786145257904,1.1507479861910241
287,Bundesliga,2015,Wolfsburg,"[3, 1, 3, 1, 3, 0, 1, 0, 3, 3, 3, 0, 3, 1, 0, 1, 0, 0, 1, 0, 3, 1, 0, 3, 3, 0, 1, 0, 1, 0, 0, 0, 3, 3]",34,17,17,45,26,19,2015 Wolfsburg,12.289203217978866,4.975124378109452
288,Bundesliga,2016,Augsburg,"[0, 3, 0, 1, 3, 0, 1, 0, 0, 3, 1, 1, 1, 0, 3, 1, 0, 3, 3, 0, 0, 3, 1, 0, 1, 0, 0, 0, 3, 0, 3, 1, 1, 1]",34,17,17,38,18,20,2016 Augsburg,1.517574414021597,1.5360983102918586
289,Bundesliga,2016,Bayern Munich,"[3, 3, 3, 3, 3, 1, 1, 3, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 0, 3, 1, 1, 3, 3, 3, 3]",34,17,17,82,42,40,2016 Bayern Munich,3.236585925045972,2.247191011235955
290,Bundesliga,2016,Darmstadt,"[0, 3, 0, 1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 3, 3, 3, 0, 0, 1]",34,17,17,25,9,16,2016 Darmstadt,1.0565849956944178,1.1507479861910241
291,Bundesliga,2016,Dortmund,"[3, 0, 3, 3, 3, 0, 1, 1, 1, 3, 3, 0, 3, 1, 1, 1, 3, 1, 3, 0, 3, 3, 3, 0, 3, 1, 3, 0, 3, 3, 1, 3, 1, 3]",34,17,17,64,30,34,2016 Dortmund,1.2599892358929112,1.3280212483399734
292,Bundesliga,2016,Ein Frankfurt,"[3, 0, 3, 3, 1, 0, 1, 3, 1, 3, 3, 3, 1, 1, 0, 3, 0, 3, 3, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 0, 1]",34,17,17,42,29,13,2016 Ein Frankfurt,1554.6973133347972,42.84490145672665
293,Bundesliga,2016,FC Koln,"[3, 1, 3, 3, 1, 1, 3, 0, 3, 0, 3, 1, 0, 1, 1, 1, 1, 3, 3, 0, 1, 0, 0, 1, 3, 0, 3, 0, 0, 1, 1, 3, 1, 3]",34,17,17,49,26,23,2016 FC Koln,3.6222233137229227,2.5906735751295336
294,Bundesliga,2016,Freiburg,"[0, 3, 0, 3, 0, 3, 0, 3, 3, 0, 0, 0, 1, 3, 1, 3, 0, 3, 0, 3, 1, 0, 3, 1, 1, 0, 3, 3, 0, 3, 0, 3, 1, 0]",34,17,17,48,23,25,2016 Freiburg,1.5285316764159818,1.5649452269170578
295,Bundesliga,2016,Hamburg,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3, 3, 0, 3, 0, 0, 3, 3, 1, 0, 3, 3, 1, 3, 0, 3, 0, 0, 0, 1, 1, 3]",34,17,17,38,13,25,2016 Hamburg,1.0070439979566765,1.037344398340249
296,Bundesliga,2016,Hertha,"[3, 3, 3, 0, 1, 3, 1, 3, 0, 3, 1, 3, 3, 0, 0, 3, 0, 0, 3, 0, 1, 3, 0, 3, 0, 0, 0, 3, 0, 3, 0, 0, 3, 0]",34,17,17,49,30,19,2016 Hertha,68.35889346253882,8.547008547008547
297,Bundesliga,2016,Hoffenheim,"[1, 1, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 3, 1, 1, 1, 3, 0, 3, 0, 3, 1, 3, 1, 3, 3, 3, 0, 3, 1, 3, 0, 3, 1]",34,17,17,62,31,31,2016 Hoffenheim,2.0,1.7825311942959001
298,Bundesliga,2016,Ingolstadt,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 3, 3, 0, 0, 3, 0, 0, 3, 0, 0, 1, 0, 3, 3, 3, 0, 0, 1, 1, 1, 1]",34,17,17,32,12,20,2016 Ingolstadt,1.045914758316398,1.1123470522803114
299,Bundesliga,2016,Leverkusen,"[0, 3, 0, 1, 3, 3, 0, 0, 3, 3, 0, 0, 1, 3, 0, 1, 3, 0, 0, 3, 3, 0, 0, 1, 0, 1, 3, 0, 1, 0, 0, 1, 1, 3]",34,17,17,41,24,17,2016 Leverkusen,12.701212347747552,4.385964912280702
300,Bundesliga,2016,MGladbach,"[3, 0, 3, 1, 3, 0, 1, 0, 1, 0, 0, 1, 0, 3, 0, 0, 1, 3, 3, 3, 0, 3, 3, 0, 0, 1, 3, 3, 0, 0, 3, 1, 1, 1]",34,17,17,45,17,28,2016 MGladbach,1.0143362294440978,1.0706638115631693
301,Bundesliga,2016,Mainz,"[0, 1, 3, 3, 0, 1, 3, 0, 3, 0, 3, 0, 0, 0, 3, 0, 1, 1, 0, 3, 0, 3, 1, 0, 0, 0, 0, 0, 3, 1, 0, 1, 3, 0]",34,17,17,37,21,16,2016 Mainz,6.597419921806366,3.048780487804878
302,Bundesliga,2016,RB Leipzig,"[1, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 0, 3, 3, 3, 3, 1, 1, 3, 0, 1]",34,17,17,67,39,28,2016 RB Leipzig,91.81882959859895,10.619093129446746
303,Bundesliga,2016,Schalke 04,"[0, 0, 0, 0, 0, 3, 1, 3, 1, 3, 3, 3, 0, 0, 1, 0, 3, 0, 1, 3, 1, 1, 0, 3, 3, 1, 0, 3, 0, 1, 3, 0, 1, 1]",34,17,17,43,21,22,2016 Schalke 04,1.7257451955474763,1.680672268907563
304,Bundesliga,2016,Werder Bremen,"[0, 0, 0, 0, 3, 1, 3, 0, 0, 0, 0, 1, 3, 3, 1, 1, 0, 0, 0, 0, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 0, 0, 0]",34,17,17,45,16,29,2016 Werder Bremen,1.0047884510797969,1.0427528675703859
305,Bundesliga,2016,Wolfsburg,"[3, 1, 1, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 3, 3, 3, 0, 0, 3, 0, 0, 1, 3, 3, 1, 0, 0, 3, 0, 0, 3, 1, 0]",34,17,17,37,19,18,2016 Wolfsburg,2.389951404096919,2.0876826722338206
306,Bundesliga,2017,Augsburg,"[0, 1, 3, 3, 3, 1, 0, 1, 0, 3, 1, 0, 3, 3, 1, 0, 1, 3, 0, 1, 3, 0, 0, 1, 0, 3, 0, 1, 0, 1, 3, 1, 0, 0]",34,17,17,41,24,17,2017 Augsburg,12.701212347747552,5.1020408163265305
307,Bundesliga,2017,Bayern Munich,"[3, 3, 0, 3, 3, 1, 1, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0]",34,17,17,84,41,43,2017 Bayern Munich,1.4320885046320002,1.4285714285714286
308,Bundesliga,2017,Dortmund,"[3, 3, 1, 3, 3, 3, 3, 0, 1, 0, 0, 0, 1, 1, 0, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 3, 3, 0, 3, 0, 3, 1, 0, 0]",34,17,17,55,28,27,2017 Dortmund,2.3737653813593886,2.150537634408602
309,Bundesliga,2017,Ein Frankfurt,"[1, 0, 3, 0, 3, 0, 3, 3, 1, 1, 3, 1, 0, 3, 0, 3, 1, 1, 3, 3, 0, 3, 3, 0, 3, 0, 3, 0, 1, 0, 0, 0, 3, 0]",34,17,17,49,26,23,2017 Ein Frankfurt,3.6222233137229227,2.544529262086514
310,Bundesliga,2017,FC Koln,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 3, 3, 1, 0, 0, 1, 3, 0, 0, 3, 0, 1, 0, 1, 0, 0, 0]",34,17,17,22,6,16,2017 FC Koln,1.008098895259432,1.0438413361169103
311,Bundesliga,2017,Freiburg,"[1, 0, 1, 0, 1, 1, 3, 0, 1, 0, 0, 0, 3, 1, 3, 3, 1, 1, 3, 1, 1, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 3]",34,17,17,36,19,17,2017 Freiburg,2.947286931900036,2.34192037470726
312,Bundesliga,2017,Hamburg,"[3, 3, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 3, 0, 3, 3, 0, 3]",34,17,17,31,15,16,2017 Hamburg,1.708750755995502,1.5625
313,Bundesliga,2017,Hannover,"[3, 3, 1, 3, 1, 1, 0, 0, 3, 3, 0, 0, 1, 0, 3, 0, 1, 3, 1, 0, 1, 3, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 3, 0]",34,17,17,39,23,16,2017 Hannover,13.00421438396636,4.784688995215311
314,Bundesliga,2017,Hertha,"[3, 0, 1, 1, 3, 0, 1, 0, 1, 3, 1, 0, 3, 0, 1, 3, 3, 0, 1, 1, 1, 3, 0, 1, 0, 1, 3, 1, 0, 3, 3, 1, 0, 0]",34,17,17,43,24,19,2017 Hertha,6.327636557518578,3.278688524590164
315,Bundesliga,2017,Hoffenheim,"[3, 1, 3, 1, 3, 3, 0, 1, 1, 0, 3, 1, 0, 3, 0, 3, 0, 1, 0, 0, 1, 3, 0, 1, 3, 3, 1, 3, 1, 3, 3, 3, 0, 3]",34,17,17,55,26,29,2017 Hoffenheim,1.3804773953391676,1.4124293785310735
316,Bundesliga,2017,Leverkusen,"[0, 1, 0, 3, 0, 3, 1, 1, 3, 3, 1, 1, 3, 1, 3, 3, 1, 0, 3, 3, 1, 0, 3, 0, 3, 3, 0, 1, 3, 3, 0, 0, 1, 3]",34,17,17,55,28,27,2017 Leverkusen,2.3737653813593886,1.8484288354898337
317,Bundesliga,2017,MGladbach,"[3, 1, 0, 1, 3, 0, 3, 3, 0, 3, 1, 3, 3, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 3, 1, 0, 1, 1, 3, 0, 3, 1, 3, 0]",34,17,17,47,28,19,2017 MGladbach,27.095617950949443,6.410256410256411
318,Bundesliga,2017,Mainz,"[0, 0, 3, 0, 0, 3, 1, 3, 0, 1, 1, 3, 0, 0, 1, 0, 1, 0, 3, 0, 0, 0, 3, 1, 1, 0, 0, 1, 1, 3, 0, 3, 3, 0]",34,17,17,36,17,19,2017 Mainz,1.5135350027868082,1.5822784810126582
319,Bundesliga,2017,RB Leipzig,"[0, 3, 3, 1, 0, 3, 3, 3, 3, 0, 3, 1, 3, 0, 1, 1, 0, 3, 0, 1, 3, 3, 0, 0, 1, 1, 3, 3, 0, 1, 0, 0, 3, 3]",34,17,17,53,28,25,2017 RB Leipzig,3.6222233137229276,2.3640661938534278
320,Bundesliga,2017,Schalke 04,"[3, 0, 3, 3, 0, 0, 1, 3, 3, 1, 3, 3, 1, 1, 1, 3, 1, 0, 1, 3, 0, 0, 3, 3, 3, 3, 3, 3, 0, 3, 1, 1, 3, 3]",34,17,17,63,30,33,2017 Schalke 04,1.3708340420728449,1.4450867052023122
321,Bundesliga,2017,Stuttgart,"[0, 3, 0, 3, 0, 1, 0, 3, 0, 3, 0, 3, 1, 0, 0, 0, 0, 3, 0, 0, 1, 3, 3, 3, 3, 1, 3, 1, 0, 1, 3, 3, 3, 3]",34,17,17,51,17,34,2017 Stuttgart,1.0003807855816946,1.0141987829614605
322,Bundesliga,2017,Werder Bremen,"[0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 3, 0, 3, 3, 0, 1, 1, 0, 1, 3, 3, 0, 3, 1, 3, 3, 3, 0, 1, 0, 1, 1, 3]",34,17,17,42,15,27,2017 Werder Bremen,1.0079466122570673,1.0416666666666667
323,Bundesliga,2017,Wolfsburg,"[0, 3, 1, 0, 1, 1, 1, 1, 1, 1, 1, 3, 0, 3, 1, 1, 0, 1, 0, 3, 1, 0, 0, 1, 0, 0, 0, 1, 3, 1, 0, 0, 0, 3]",34,17,17,33,19,14,2017 Wolfsburg,6.8979515131872695,3.9215686274509802
324,Bundesliga,2018,Augsburg,"[3, 1, 0, 0, 1, 3, 0, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 3, 1, 3, 0, 0, 3, 3, 0, 1, 0, 0]",34,17,17,32,15,17,2018 Augsburg,1.5032373726261157,1.466275659824047
325,Bundesliga,2018,Bayern Munich,"[3, 3, 3, 3, 1, 0, 0, 3, 3, 1, 0, 1, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 1, 3]",34,17,17,78,36,42,2018 Bayern Munich,1.087753938968019,1.1750881316098707
326,Bundesliga,2018,Dortmund,"[3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 1, 1, 1, 3, 0, 3, 3, 3, 0, 3, 3, 0, 1, 3, 3]",34,17,17,76,42,34,2018 Dortmund,28.932511649034325,7.462686567164179
327,Bundesliga,2018,Ein Frankfurt,"[3, 0, 0, 1, 0, 3, 3, 3, 1, 3, 3, 3, 0, 0, 3, 1, 0, 3, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 0, 1, 1, 0, 0, 0]",34,17,17,54,27,27,2018 Ein Frankfurt,2.0,1.8518518518518519
328,Bundesliga,2018,Fortuna Dusseldorf,"[0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 3, 3, 3, 3, 0, 1, 3, 0, 3, 3, 0, 0, 3, 3, 0, 0, 3, 1, 0, 3]",34,17,17,44,18,26,2018 Fortuna Dusseldorf,1.058054255215732,1.1614401858304297
329,Bundesliga,2018,Freiburg,"[0, 0, 1, 3, 3, 0, 1, 1, 3, 1, 0, 1, 0, 3, 0, 1, 3, 0, 0, 1, 1, 1, 3, 0, 3, 1, 1, 0, 0, 0, 0, 1, 0, 3]",34,17,17,36,21,15,2018 Freiburg,9.354198766690498,4.464285714285714
330,Bundesliga,2018,Hannover,"[1, 1, 0, 0, 0, 0, 3, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 3, 0]",34,17,17,21,11,10,2018 Hannover,2.4796922498005145,2.0120724346076457
331,Bundesliga,2018,Hertha,"[3, 3, 1, 3, 0, 3, 1, 1, 1, 0, 0, 1, 3, 3, 0, 1, 0, 3, 1, 0, 3, 1, 0, 3, 0, 0, 0, 0, 0, 1, 1, 3, 3, 0]",34,17,17,43,24,19,2018 Hertha,6.327636557518578,3.5335689045936394
332,Bundesliga,2018,Hoffenheim,"[0, 3, 0, 1, 3, 0, 0, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 0, 3, 1, 1, 3, 1, 0, 3, 1, 3, 3, 3, 3, 0, 1, 0, 0]",34,17,17,51,25,26,2018 Hoffenheim,1.7286413044601803,1.6556291390728477
333,Bundesliga,2018,Leverkusen,"[0, 0, 0, 3, 3, 0, 1, 1, 3, 0, 0, 3, 1, 3, 0, 3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 3, 3, 3, 3, 1, 3]",34,17,17,58,24,34,2018 Leverkusen,1.023324100330127,1.0964912280701755
334,Bundesliga,2018,MGladbach,"[3, 1, 3, 0, 3, 1, 3, 3, 0, 3, 3, 3, 0, 3, 1, 3, 0, 3, 3, 3, 0, 1, 0, 0, 3, 1, 0, 1, 3, 0, 0, 1, 3, 0]",34,17,17,55,33,22,2018 MGladbach,69.24064535796957,9.260116677470137
335,Bundesliga,2018,Mainz,"[3, 1, 3, 0, 1, 0, 1, 0, 0, 3, 3, 0, 3, 1, 0, 1, 1, 3, 3, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 3, 0, 1, 3, 3]",34,17,17,43,21,22,2018 Mainz,1.7257451955474763,1.7182130584192439
336,Bundesliga,2018,Nurnberg,"[0, 1, 1, 3, 0, 3, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 1, 1, 0, 1, 0, 0, 0]",34,17,17,19,11,8,2018 Nurnberg,4.489505618985123,2.7027027027027026
337,Bundesliga,2018,RB Leipzig,"[0, 1, 3, 1, 3, 3, 3, 1, 1, 3, 3, 0, 3, 0, 3, 0, 3, 0, 3, 3, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 1, 1, 0]",34,17,17,66,31,35,2018 RB Leipzig,1.2556752620378242,1.2953367875647668
338,Bundesliga,2018,Schalke 04,"[0, 0, 0, 0, 0, 3, 3, 0, 1, 3, 0, 3, 1, 0, 1, 0, 3, 3, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 3, 1, 1, 1]",34,17,17,33,18,15,2018 Schalke 04,3.806183491402879,2.6246719160104988
339,Bundesliga,2018,Stuttgart,"[0, 0, 1, 1, 0, 3, 0, 0, 0, 0, 3, 0, 3, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0, 1, 0, 1, 0, 0, 3, 0, 3, 1]",34,17,17,28,14,14,2018 Stuttgart,2.0,1.8315018315018314
340,Bundesliga,2018,Werder Bremen,"[1, 3, 1, 3, 3, 0, 3, 3, 0, 0, 0, 1, 0, 3, 0, 1, 0, 3, 1, 1, 3, 1, 1, 1, 3, 3, 3, 1, 3, 0, 0, 1, 3, 3]",34,17,17,53,22,31,2018 Werder Bremen,1.038681847035313,1.1210762331838564
341,Bundesliga,2018,Wolfsburg,"[3, 3, 1, 0, 1, 1, 0, 0, 3, 0, 0, 3, 3, 1, 3, 3, 3, 0, 0, 3, 1, 3, 3, 1, 0, 3, 0, 3, 0, 1, 3, 3, 0, 3]",34,17,17,55,28,27,2018 Wolfsburg,2.3737653813593886,2.079002079002079
342,Bundesliga,2019,Augsburg,"[0, 1, 0, 3, 1, 0, 0, 1, 1, 0, 3, 3, 1, 3, 3, 3, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 3, 1, 0, 1, 3, 0, 1, 0]",34,17,17,36,23,13,2019 Augsburg,52.25865339539334,8.264462809917354
343,Bundesliga,2019,Bayern Munich,"[1, 3, 3, 1, 3, 3, 0, 1, 3, 0, 3, 3, 0, 0, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",34,17,17,82,33,49,2019 Bayern Munich,1.0000330054411783,1.001001001001001
344,Bundesliga,2019,Dortmund,"[3, 3, 0, 3, 1, 1, 1, 3, 1, 3, 0, 1, 3, 3, 3, 1, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 3, 0]",34,17,17,69,30,39,2019 Dortmund,1.0292298193642728,1.1074197120708749
345,Bundesliga,2019,Ein Frankfurt,"[3, 0, 3, 0, 1, 3, 1, 3, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 3, 1, 3, 0, 0, 0, 0, 0, 1, 3, 3, 0, 3, 3, 1, 3]",34,17,17,45,18,27,2019 Ein Frankfurt,1.0377194778694767,1.1001100110011002
346,Bundesliga,2019,FC Koln,"[0, 0, 3, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 3, 3, 3, 3, 0, 3, 0, 3, 3, 3, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]",34,17,17,36,17,19,2019 FC Koln,1.5135350027868082,1.5552099533437014
347,Bundesliga,2019,Fortuna Dusseldorf,"[3, 0, 0, 1, 0, 0, 0, 3, 0, 3, 1, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 0, 3, 1, 1, 1, 1, 3, 0, 1, 0, 1, 1, 0]",34,17,17,30,15,15,2019 Fortuna Dusseldorf,2.0,1.6891891891891893
