Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Wed, Feb 2, 1955",New York Knicks,81,Minneapolis Lakers,96,Box Score,,,,St. Paul Auditorium,"at Saint Paul, MN"
"Wed, Feb 2, 1955",Philadelphia Warriors,122,Boston Celtics,107,Box Score,,,,New Haven Arena,"at New Haven, CT"
"Wed, Feb 2, 1955",Fort Wayne Pistons,74,Rochester Royals,84,Box Score,,,,Edgerton Park Arena,
"Thu, Feb 3, 1955",Syracuse Nationals,85,Fort Wayne Pistons,104,Box Score,,,,War Memorial Coliseum,
"Thu, Feb 3, 1955",Rochester Royals,88,Milwaukee Hawks,87,Box Score,,,,War Memorial Coliseum,"at Fort Wayne, IN"
"Thu, Feb 3, 1955",New York Knicks,83,Minneapolis Lakers,90,Box Score,,,,Minneapolis Auditorium,
"Fri, Feb 4, 1955",Syracuse Nationals,88,Boston Celtics,114,Box Score,,,,Boston Garden,
"Fri, Feb 4, 1955",Rochester Royals,101,Philadelphia Warriors,109,Box Score,,,,Convention Hall,
"Sat, Feb 5, 1955",Minneapolis Lakers,103,Milwaukee Hawks,87,Box Score,,,,McElroy Auditorium,"at Waterloo, IA"
"Sat, Feb 5, 1955",Boston Celtics,107,New York Knicks,115,Box Score,,,,Madison Square Garden (III),
"Sat, Feb 5, 1955",Fort Wayne Pistons,96,Philadelphia Warriors,88,Box Score,,,,Convention Hall,
"Sat, Feb 5, 1955",Syracuse Nationals,94,Rochester Royals,88,Box Score,,,,Edgerton Park Arena,
"Sun, Feb 6, 1955",Philadelphia Warriors,113,Boston Celtics,109,Box Score,,,,Boston Garden,
"Sun, Feb 6, 1955",Rochester Royals,75,Fort Wayne Pistons,92,Box Score,,,,War Memorial Coliseum,
"Sun, Feb 6, 1955",Milwaukee Hawks,101,Minneapolis Lakers,99,Box Score,,,,Minneapolis Auditorium,
"Sun, Feb 6, 1955",New York Knicks,75,Syracuse Nationals,77,Box Score,,,,Onondaga War Memorial,
"Tue, Feb 8, 1955",Minneapolis Lakers,95,New York Knicks,98,Box Score,,,,Madison Square Garden (III),
