Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Thu, Feb 1, 1973",Golden State Warriors,96,Kansas City-Omaha Kings,98,Box Score,,,,Omaha Civic Auditorium,"at Omaha, NE"
"Thu, Feb 1, 1973",Los Angeles Lakers,120,Phoenix Suns,106,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Feb 2, 1973",New York Knicks,77,Baltimore Bullets,89,Box Score,,,,Baltimore Civic Center,
"Fri, Feb 2, 1973",Atlanta Hawks,100,Boston Celtics,99,Box Score,,10072.0,,Boston Garden,
"Fri, Feb 2, 1973",Milwaukee Bucks,114,Buffalo Braves,108,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Feb 2, 1973",Philadelphia 76ers,104,Detroit Pistons,114,Box Score,,,,Cobo Arena,
"Fri, Feb 2, 1973",Houston Rockets,109,Los Angeles Lakers,126,Box Score,,,,The Forum,
"Fri, Feb 2, 1973",Chicago Bulls,104,Seattle SuperSonics,118,Box Score,,,,Seattle Center Coliseum,
"Sat, Feb 3, 1973",Buffalo Braves,101,Atlanta Hawks,105,Box Score,,,,Omni Coliseum,
"Sat, Feb 3, 1973",Seattle SuperSonics,101,Golden State Warriors,123,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sat, Feb 3, 1973",Cleveland Cavaliers,90,New York Knicks,95,Box Score,,,,Madison Square Garden (IV),
"Sat, Feb 3, 1973",Boston Celtics,104,Philadelphia 76ers,100,Box Score,,6345.0,,The Spectrum,
"Sat, Feb 3, 1973",Houston Rockets,123,Phoenix Suns,132,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sat, Feb 3, 1973",Kansas City-Omaha Kings,105,Portland Trail Blazers,97,Box Score,,,,Memorial Coliseum,
"Sun, Feb 4, 1973",Los Angeles Lakers,125,Baltimore Bullets,115,Box Score,,,,Cole Field House,"at College Park, MD"
"Sun, Feb 4, 1973",Philadelphia 76ers,115,Boston Celtics,123,Box Score,,8656.0,,Boston Garden,
"Sun, Feb 4, 1973",Houston Rockets,130,Buffalo Braves,118,Box Score,,,,HemisFair Arena,"at San Antonio, TX"
"Sun, Feb 4, 1973",Milwaukee Bucks,99,Chicago Bulls,121,Box Score,,,,Chicago Stadium,
"Sun, Feb 4, 1973",New York Knicks,114,Cleveland Cavaliers,97,Box Score,,,,Cleveland Arena,
"Sun, Feb 4, 1973",Kansas City-Omaha Kings,120,Seattle SuperSonics,98,Box Score,,,,Seattle Center Coliseum,
"Tue, Feb 6, 1973",Baltimore Bullets,106,Atlanta Hawks,112,Box Score,,,,Omni Coliseum,
"Tue, Feb 6, 1973",Detroit Pistons,107,Buffalo Braves,105,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Feb 6, 1973",Kansas City-Omaha Kings,107,Chicago Bulls,114,Box Score,,,,Chicago Stadium,
"Tue, Feb 6, 1973",Boston Celtics,105,Cleveland Cavaliers,110,Box Score,,4023.0,,Cleveland Arena,
"Tue, Feb 6, 1973",Philadelphia 76ers,117,Houston Rockets,123,Box Score,,,,HemisFair Arena,"at San Antonio, TX"
"Tue, Feb 6, 1973",Phoenix Suns,111,Milwaukee Bucks,126,Box Score,,,,Milwaukee Arena,
"Tue, Feb 6, 1973",Los Angeles Lakers,95,New York Knicks,90,Box Score,,,,Madison Square Garden (IV),
"Tue, Feb 6, 1973",Seattle SuperSonics,118,Portland Trail Blazers,117,Box Score,,,,Memorial Coliseum,
"Wed, Feb 7, 1973",Atlanta Hawks,108,Baltimore Bullets,137,Box Score,,,,Baltimore Civic Center,
"Wed, Feb 7, 1973",Los Angeles Lakers,112,Boston Celtics,113,Box Score,OT,15320.0,,Boston Garden,
"Wed, Feb 7, 1973",Phoenix Suns,107,Detroit Pistons,113,Box Score,,,,Cobo Arena,
"Wed, Feb 7, 1973",Milwaukee Bucks,98,Kansas City-Omaha Kings,105,Box Score,,,,Municipal Auditorium,
"Thu, Feb 8, 1973",Cleveland Cavaliers,136,Atlanta Hawks,132,Box Score,OT,,,Omni Coliseum,
"Thu, Feb 8, 1973",Portland Trail Blazers,111,Golden State Warriors,123,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Thu, Feb 8, 1973",Seattle SuperSonics,112,Phoenix Suns,125,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Feb 9, 1973",Detroit Pistons,104,Boston Celtics,95,Box Score,,10598.0,,Boston Garden,
"Fri, Feb 9, 1973",Baltimore Bullets,101,Buffalo Braves,95,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Feb 9, 1973",Chicago Bulls,103,Cleveland Cavaliers,97,Box Score,,,,Cleveland Arena,
"Fri, Feb 9, 1973",Kansas City-Omaha Kings,121,Houston Rockets,116,Box Score,,,,Hofheinz Pavilion,
"Fri, Feb 9, 1973",Los Angeles Lakers,88,Milwaukee Bucks,109,Box Score,,,,Milwaukee Arena,
"Fri, Feb 9, 1973",Philadelphia 76ers,105,Portland Trail Blazers,116,Box Score,,,,Memorial Coliseum,
