Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Thu, Oct 19, 1961",Chicago Packers,103,New York Knicks,120,Box Score,,,,Madison Square Garden (III),
"Thu, Oct 19, 1961",Philadelphia Warriors,113,Los Angeles Lakers,118,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Fri, Oct 20, 1961",Los Angeles Lakers,115,Philadelphia Warriors,122,Box Score,,,,Convention Hall,
"Sat, Oct 21, 1961",Detroit Pistons,102,Boston Celtics,137,Box Score,,8003.0,,Boston Garden,
"Sat, Oct 21, 1961",New York Knicks,95,Philadelphia Warriors,132,Box Score,,,,Convention Hall,
"Sat, Oct 21, 1961",Cincinnati Royals,138,St. Louis Hawks,129,Box Score,,,,Kiel Auditorium,
"Sat, Oct 21, 1961",Chicago Packers,103,Syracuse Nationals,123,Box Score,,,,Onondaga War Memorial,
"Tue, Oct 24, 1961",Los Angeles Lakers,124,Cincinnati Royals,122,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Oct 24, 1961",St. Louis Hawks,110,New York Knicks,112,Box Score,,,,Madison Square Garden (III),
"Wed, Oct 25, 1961",Los Angeles Lakers,120,Detroit Pistons,116,Box Score,,,,Cobo Arena,
"Thu, Oct 26, 1961",Syracuse Nationals,107,St. Louis Hawks,110,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Thu, Oct 26, 1961",Cincinnati Royals,117,New York Knicks,120,Box Score,,,,Madison Square Garden (III),
"Fri, Oct 27, 1961",St. Louis Hawks,106,Chicago Packers,117,Box Score,,,,International Amphitheatre,
"Fri, Oct 27, 1961",Detroit Pistons,118,Los Angeles Lakers,128,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Oct 27, 1961",Syracuse Nationals,126,Philadelphia Warriors,122,Box Score,,,,Convention Hall,
"Sat, Oct 28, 1961",New York Knicks,102,Boston Celtics,132,Box Score,,5032.0,,Boston Garden,
"Sat, Oct 28, 1961",Detroit Pistons,126,Los Angeles Lakers,135,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Oct 28, 1961",Chicago Packers,95,St. Louis Hawks,122,Box Score,,,,Kiel Auditorium,
"Sat, Oct 28, 1961",Philadelphia Warriors,119,Syracuse Nationals,115,Box Score,,,,Onondaga War Memorial,
"Sun, Oct 29, 1961",Syracuse Nationals,132,Cincinnati Royals,139,Box Score,,,,Cincinnati Gardens,
"Tue, Oct 31, 1961",New York Knicks,131,Cincinnati Royals,127,Box Score,,,,Kiel Auditorium,"at St. Louis, MO"
"Tue, Oct 31, 1961",Syracuse Nationals,107,St. Louis Hawks,90,Box Score,,,,Kiel Auditorium,
