Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Mar 1, 1966",Philadelphia 76ers,100,Cincinnati Royals,102,Box Score,,,,Cincinnati Gardens,
"Tue, Mar 1, 1966",Detroit Pistons,122,Baltimore Bullets,110,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Mar 1, 1966",Boston Celtics,120,St. Louis Hawks,95,Box Score,,10216,,Kiel Auditorium,
"Tue, Mar 1, 1966",San Francisco Warriors,114,New York Knicks,112,Box Score,,,,Madison Square Garden (III),
"Wed, Mar 2, 1966",Los Angeles Lakers,113,Baltimore Bullets,119,Box Score,,,,Baltimore Civic Center,
"Wed, Mar 2, 1966",New York Knicks,104,Boston Celtics,140,Box Score,,6793,,Boston Garden,
"Wed, Mar 2, 1966",San Francisco Warriors,118,Detroit Pistons,131,Box Score,,,,Cobo Arena,
"Thu, Mar 3, 1966",San Francisco Warriors,125,Philadelphia 76ers,135,Box Score,,,,Convention Hall,
"Fri, Mar 4, 1966",St. Louis Hawks,132,Boston Celtics,112,Box Score,,3835,,Rhode Island Auditorium,"at Providence, RI"
"Fri, Mar 4, 1966",Philadelphia 76ers,107,Cincinnati Royals,103,Box Score,,,,Cincinnati Gardens,
"Fri, Mar 4, 1966",New York Knicks,121,Detroit Pistons,119,Box Score,,,,War Memorial Coliseum,"at Fort Wayne, IN"
"Fri, Mar 4, 1966",Baltimore Bullets,106,Los Angeles Lakers,123,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Mar 5, 1966",New York Knicks,145,Cincinnati Royals,149,Box Score,OT,,,Cincinnati Gardens,
"Sat, Mar 5, 1966",Boston Celtics,85,Philadelphia 76ers,102,Box Score,,10834,,Convention Hall,
"Sat, Mar 5, 1966",Los Angeles Lakers,125,San Francisco Warriors,123,Box Score,,,,San Francisco Civic Auditorium,
"Sun, Mar 6, 1966",Cincinnati Royals,137,Detroit Pistons,125,Box Score,,,,Cobo Arena,
"Sun, Mar 6, 1966",New York Knicks,106,St. Louis Hawks,119,Box Score,,,,Kiel Auditorium,
"Sun, Mar 6, 1966",Baltimore Bullets,105,Los Angeles Lakers,126,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Mar 6, 1966",Philadelphia 76ers,113,Boston Celtics,110,Box Score,,13909,,Boston Garden,
"Mon, Mar 7, 1966",St. Louis Hawks,104,Boston Celtics,106,Box Score,,9160,,Mid-South Coliseum,"at Memphis, TN"
"Tue, Mar 8, 1966",San Francisco Warriors,109,Baltimore Bullets,130,Box Score,,,,McArthur Court,"at Eugene, OR"
"Tue, Mar 8, 1966",Los Angeles Lakers,132,New York Knicks,133,Box Score,OT,,,Madison Square Garden (III),
"Tue, Mar 8, 1966",St. Louis Hawks,106,Philadelphia 76ers,112,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Wed, Mar 9, 1966",San Francisco Warriors,125,Baltimore Bullets,115,Box Score,,,,Seattle Center Coliseum,"at Seattle, WA"
"Wed, Mar 9, 1966",Los Angeles Lakers,119,Cincinnati Royals,116,Box Score,,,,Indiana State Fair Coliseum,"at Indianapolis, IN"
"Wed, Mar 9, 1966",St. Louis Hawks,115,Philadelphia 76ers,123,Box Score,,,,Convention Hall,
"Thu, Mar 10, 1966",Boston Celtics,124,Cincinnati Royals,120,Box Score,,7434,,Cincinnati Gardens,
"Fri, Mar 11, 1966",Detroit Pistons,116,Los Angeles Lakers,114,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Mar 11, 1966",Baltimore Bullets,126,New York Knicks,123,Box Score,,,,Madison Square Garden (III),
"Sat, Mar 12, 1966",New York Knicks,126,Philadelphia 76ers,134,Box Score,,,,Convention Hall,
"Sat, Mar 12, 1966",St. Louis Hawks,114,Cincinnati Royals,113,Box Score,,,,Cincinnati Gardens,
"Sun, Mar 13, 1966",Baltimore Bullets,98,Boston Celtics,129,Box Score,,12038,,Boston Garden,
"Sun, Mar 13, 1966",San Francisco Warriors,121,Detroit Pistons,119,Box Score,,,,Oakland Civic Auditorium,"at Oakland, CA"
"Sun, Mar 13, 1966",Philadelphia 76ers,115,New York Knicks,113,Box Score,,,,Madison Square Garden (III),
"Sun, Mar 13, 1966",Cincinnati Royals,106,St. Louis Hawks,115,Box Score,,,,Kiel Auditorium,
"Tue, Mar 15, 1966",New York Knicks,107,Cincinnati Royals,125,Box Score,,,,University of Dayton Fieldhouse,"at Dayton, OH"
"Tue, Mar 15, 1966",Detroit Pistons,108,Los Angeles Lakers,135,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Mar 15, 1966",St. Louis Hawks,110,San Francisco Warriors,109,Box Score,,,,San Jose Civic Auditorium,"at San Jose, CA"
"Wed, Mar 16, 1966",New York Knicks,113,Baltimore Bullets,118,Box Score,,,,Baltimore Civic Center,
"Thu, Mar 17, 1966",Boston Celtics,128,Detroit Pistons,103,Box Score,,5212,,Cobo Arena,
