Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Thu, Mar 1, 1956",Rochester Royals,95,St. Louis Hawks,94,Box Score,,,,Kiel Auditorium,
"Thu, Mar 1, 1956",Minneapolis Lakers,102,Philadelphia Warriors,100,Box Score,,,,Lincoln High School,
"Thu, Mar 1, 1956",Boston Celtics,100,Syracuse Nationals,111,Box Score,,4935,,Onondaga War Memorial,
"Fri, Mar 2, 1956",Minneapolis Lakers,113,Boston Celtics,119,Box Score,,10161,,Boston Garden,
"Fri, Mar 2, 1956",New York Knicks,97,Fort Wayne Pistons,104,Box Score,,,,Boston Garden,"at Boston, MA"
"Sat, Mar 3, 1956",Syracuse Nationals,96,Philadelphia Warriors,102,Box Score,,,,Philadelphia Arena,
"Sat, Mar 3, 1956",Minneapolis Lakers,90,Rochester Royals,94,Box Score,,,,Edgerton Park Arena,
"Sat, Mar 3, 1956",Fort Wayne Pistons,86,St. Louis Hawks,92,Box Score,,,,Kiel Auditorium,
"Sun, Mar 4, 1956",Philadelphia Warriors,114,Boston Celtics,128,Box Score,,9552,,Boston Garden,
"Sun, Mar 4, 1956",Rochester Royals,88,Fort Wayne Pistons,103,Box Score,,,,War Memorial Coliseum,
"Sun, Mar 4, 1956",St. Louis Hawks,84,Minneapolis Lakers,113,Box Score,,,,Minneapolis Auditorium,
"Sun, Mar 4, 1956",New York Knicks,118,Syracuse Nationals,111,Box Score,2OT,,,Onondaga War Memorial,
"Tue, Mar 6, 1956",Boston Celtics,99,New York Knicks,119,Box Score,,10035,,Madison Square Garden (III),
"Tue, Mar 6, 1956",St. Louis Hawks,102,Philadelphia Warriors,97,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Wed, Mar 7, 1956",Fort Wayne Pistons,95,Minneapolis Lakers,98,Box Score,,,,Minneapolis Auditorium,
"Wed, Mar 7, 1956",St. Louis Hawks,96,Rochester Royals,89,Box Score,,,,Edgerton Park Arena,
"Wed, Mar 7, 1956",Philadelphia Warriors,108,New York Knicks,87,Box Score,,,,Boston Garden,"at Boston, MA"
"Wed, Mar 7, 1956",Syracuse Nationals,98,Boston Celtics,111,Box Score,,11338,,Boston Garden,
"Thu, Mar 8, 1956",Minneapolis Lakers,82,Fort Wayne Pistons,100,Box Score,,,,War Memorial Coliseum,
"Thu, Mar 8, 1956",Boston Celtics,120,Philadelphia Warriors,142,Box Score,,4647,,Convention Hall,
"Thu, Mar 8, 1956",St. Louis Hawks,88,Syracuse Nationals,92,Box Score,,,,Onondaga War Memorial,
"Fri, Mar 9, 1956",Minneapolis Lakers,102,St. Louis Hawks,103,Box Score,,,,Kiel Auditorium,
"Sat, Mar 10, 1956",Fort Wayne Pistons,106,Boston Celtics,103,Box Score,,15500,,Madison Square Garden (III),"at New York, NY"
"Sat, Mar 10, 1956",Syracuse Nationals,84,New York Knicks,104,Box Score,,,,Madison Square Garden (III),
"Sat, Mar 10, 1956",Philadelphia Warriors,96,Rochester Royals,111,Box Score,,,,Edgerton Park Arena,
"Sat, Mar 10, 1956",Minneapolis Lakers,97,St. Louis Hawks,105,Box Score,,,,Kiel Auditorium,
"Sun, Mar 11, 1956",Philadelphia Warriors,88,Syracuse Nationals,99,Box Score,,,,Onondaga War Memorial,
"Sun, Mar 11, 1956",New York Knicks,122,Fort Wayne Pistons,96,Box Score,,,,War Memorial Coliseum,
"Sun, Mar 11, 1956",St. Louis Hawks,127,Boston Celtics,121,Box Score,,6030,,Boston Garden,
"Sun, Mar 11, 1956",Rochester Royals,98,Minneapolis Lakers,126,Box Score,,,,Minneapolis Auditorium,
"Mon, Mar 12, 1956",Syracuse Nationals,97,St. Louis Hawks,92,Box Score,,,,New Haven Arena,"at New Haven, CT"
"Tue, Mar 13, 1956",New York Knicks,89,Minneapolis Lakers,102,Box Score,,,,Concordia Fieldhouse,"at Moorhead, MN"
"Tue, Mar 13, 1956",St. Louis Hawks,113,Philadelphia Warriors,116,Box Score,,,,Lincoln High School,"at Philadelphia, PA (Lincoln High School)"
"Wed, Mar 14, 1956",Syracuse Nationals,103,Boston Celtics,122,Box Score,,2316,,Boston Garden,
"Wed, Mar 14, 1956",Fort Wayne Pistons,96,Minneapolis Lakers,100,Box Score,,,,Minneapolis Auditorium,
"Wed, Mar 14, 1956",Philadelphia Warriors,108,New York Knicks,115,Box Score,,,,Madison Square Garden (III),
"Thu, Mar 15, 1956",New York Knicks,77,Syracuse Nationals,82,Box Score,,,,Onondaga War Memorial,Tiebreaker
"Fri, Mar 16, 1956",Minneapolis Lakers,103,St. Louis Hawks,97,Box Score,,,,Kiel Auditorium,Tiebreaker
