Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Oct 12, 1979",New York Knicks,104,Atlanta Hawks,121,Box Score,,,,Omni Coliseum,
"Fri, Oct 12, 1979",Houston Rockets,106,Boston Celtics,114,Box Score,,15320.0,2:11,Boston Garden,
"Fri, Oct 12, 1979",Indiana Pacers,105,Detroit Pistons,114,Box Score,,,,Pontiac Silverdome,
"Fri, Oct 12, 1979",Milwaukee Bucks,103,Kansas City Kings,105,Box Score,,,,Municipal Auditorium,
"Fri, Oct 12, 1979",Cleveland Cavaliers,95,New Jersey Nets,102,Box Score,,,,Rutgers Athletic Center,
"Fri, Oct 12, 1979",Golden State Warriors,89,Phoenix Suns,97,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Oct 12, 1979",Utah Jazz,85,Portland Trail Blazers,101,Box Score,,,,Memorial Coliseum,
"Fri, Oct 12, 1979",Los Angeles Lakers,103,San Diego Clippers,102,Box Score,,8503.0,2:15,San Diego Sports Arena,
"Fri, Oct 12, 1979",Philadelphia 76ers,93,Washington Bullets,92,Box Score,,,,Capital Centre,
"Sat, Oct 13, 1979",Boston Celtics,139,Cleveland Cavaliers,117,Box Score,,15443.0,2:12,Coliseum at Richfield,
"Sat, Oct 13, 1979",Milwaukee Bucks,125,Denver Nuggets,96,Box Score,,,,McNichols Sports Arena,
"Sat, Oct 13, 1979",Chicago Bulls,102,Golden State Warriors,96,Box Score,OT,,,Oakland-Alameda County Coliseum Arena,
"Sat, Oct 13, 1979",Atlanta Hawks,101,Indiana Pacers,115,Box Score,,,,Market Square Arena,
"Sat, Oct 13, 1979",Washington Bullets,118,New York Knicks,125,Box Score,OT,,,Madison Square Garden (IV),
"Sat, Oct 13, 1979",Houston Rockets,105,Philadelphia 76ers,113,Box Score,,,,The Spectrum,
"Sat, Oct 13, 1979",Detroit Pistons,112,San Antonio Spurs,110,Box Score,,,,HemisFair Arena,
"Sun, Oct 14, 1979",Chicago Bulls,102,Phoenix Suns,112,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sun, Oct 14, 1979",Denver Nuggets,93,Portland Trail Blazers,109,Box Score,,,,Memorial Coliseum,
"Sun, Oct 14, 1979",Seattle SuperSonics,93,San Diego Clippers,98,Box Score,,,,San Diego Sports Arena,
"Mon, Oct 15, 1979",Milwaukee Bucks,131,Utah Jazz,107,Box Score,,7721.0,,Salt Palace,
