Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sun, Jan 1, 1961",Los Angeles Lakers,105,Detroit Pistons,116,Box Score,,,,Convention Hall,
"Sun, Jan 1, 1961",St. Louis Hawks,112,Cincinnati Royals,114,Box Score,,,,Cincinnati Gardens,
"Sun, Jan 1, 1961",Boston Celtics,113,Syracuse Nationals,96,Box Score,,2649.0,,Onondaga War Memorial,
"Mon, Jan 2, 1961",Syracuse Nationals,125,Cincinnati Royals,126,Box Score,,,,Utica Memorial Auditorium,"at Utica, NY"
"Mon, Jan 2, 1961",Los Angeles Lakers,123,Detroit Pistons,113,Box Score,,,,Convention Hall,"at Philadelphia, PA"
"Mon, Jan 2, 1961",New York Knicks,115,Philadelphia Warriors,131,Box Score,,,,Convention Hall,
"Tue, Jan 3, 1961",Philadelphia Warriors,128,Detroit Pistons,125,Box Score,OT,,,Madison Square Garden (III),"at New York, NY"
"Tue, Jan 3, 1961",Boston Celtics,102,Los Angeles Lakers,96,Box Score,,6519.0,,Los Angeles Memorial Sports Arena,
"Tue, Jan 3, 1961",Syracuse Nationals,129,New York Knicks,104,Box Score,,,,Madison Square Garden (III),
"Wed, Jan 4, 1961",Cincinnati Royals,134,Syracuse Nationals,126,Box Score,,,,Onondaga War Memorial,
"Thu, Jan 5, 1961",Boston Celtics,125,Cincinnati Royals,107,Box Score,,9461.0,,Cincinnati Gardens,
"Thu, Jan 5, 1961",New York Knicks,104,Detroit Pistons,102,Box Score,,,,Convention Hall,"at Philadelphia, PA"
"Thu, Jan 5, 1961",St. Louis Hawks,96,Los Angeles Lakers,110,Box Score,,,,Los Angeles Memorial Sports Arena,
"Thu, Jan 5, 1961",Syracuse Nationals,127,Philadelphia Warriors,139,Box Score,,,,Convention Hall,
"Fri, Jan 6, 1961",Boston Celtics,108,Detroit Pistons,102,Box Score,,5021.0,,Detroit Olympia,
"Fri, Jan 6, 1961",St. Louis Hawks,108,Los Angeles Lakers,104,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Jan 7, 1961",Syracuse Nationals,117,New York Knicks,120,Box Score,,,,Rochester Community War Memorial,"at Rochester, NY"
"Sun, Jan 8, 1961",Detroit Pistons,115,Syracuse Nationals,138,Box Score,,,,Onondaga War Memorial,
"Sun, Jan 8, 1961",Philadelphia Warriors,119,New York Knicks,121,Box Score,,,,Madison Square Garden (III),
"Sun, Jan 8, 1961",Boston Celtics,104,St. Louis Hawks,133,Box Score,,9128.0,,Kiel Auditorium,
"Tue, Jan 10, 1961",Detroit Pistons,98,Boston Celtics,118,Box Score,,,,Kiel Auditorium,"at St. Louis, MO"
"Tue, Jan 10, 1961",New York Knicks,104,Los Angeles Lakers,117,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Jan 10, 1961",Cincinnati Royals,110,St. Louis Hawks,119,Box Score,,,,Kiel Auditorium,
"Wed, Jan 11, 1961",Cincinnati Royals,122,Detroit Pistons,126,Box Score,,,,Detroit Olympia,
"Wed, Jan 11, 1961",New York Knicks,109,Los Angeles Lakers,104,Box Score,,,,Los Angeles Memorial Sports Arena,
"Wed, Jan 11, 1961",St. Louis Hawks,128,Syracuse Nationals,133,Box Score,,,,Onondaga War Memorial,
"Thu, Jan 12, 1961",Detroit Pistons,124,Cincinnati Royals,112,Box Score,,,,War Memorial Coliseum,"at Fort Wayne, IN"
"Thu, Jan 12, 1961",St. Louis Hawks,102,Philadelphia Warriors,111,Box Score,,,,Convention Hall,
"Thu, Jan 12, 1961",Syracuse Nationals,118,Boston Celtics,124,Box Score,OT,8421.0,,Convention Hall,"at Philadelphia, PA"
"Fri, Jan 13, 1961",Philadelphia Warriors,121,Boston Celtics,123,Box Score,OT,13909.0,,Boston Garden,
"Fri, Jan 13, 1961",Syracuse Nationals,106,New York Knicks,105,Box Score,,,,Boston Garden,"at Boston, MA"
"Sat, Jan 14, 1961",Cincinnati Royals,114,Los Angeles Lakers,123,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Jan 14, 1961",Boston Celtics,113,Philadelphia Warriors,116,Box Score,,10762.0,,Convention Hall,
"Sat, Jan 14, 1961",Detroit Pistons,113,St. Louis Hawks,135,Box Score,,,,Kiel Auditorium,
"Sun, Jan 15, 1961",Philadelphia Warriors,113,Syracuse Nationals,116,Box Score,,,,Onondaga War Memorial,
"Sun, Jan 15, 1961",Cincinnati Royals,109,Los Angeles Lakers,105,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Jan 15, 1961",New York Knicks,124,Boston Celtics,142,Box Score,,3320.0,,Boston Garden,
"Sun, Jan 15, 1961",St. Louis Hawks,122,Detroit Pistons,137,Box Score,,,,Detroit Olympia,
"Wed, Jan 18, 1961",St. Louis Hawks,125,Boston Celtics,114,Box Score,,10166.0,,Boston Garden,
"Wed, Jan 18, 1961",Detroit Pistons,144,Cincinnati Royals,128,Box Score,,,,University of Dayton Fieldhouse,"at Dayton, OH"
"Wed, Jan 18, 1961",Syracuse Nationals,129,Philadelphia Warriors,118,Box Score,,,,Boston Garden,"at Boston, MA"
"Thu, Jan 19, 1961",Los Angeles Lakers,103,Boston Celtics,106,Box Score,,4733.0,,Convention Hall,"at Philadelphia, PA"
"Thu, Jan 19, 1961",New York Knicks,129,Cincinnati Royals,122,Box Score,,,,Cincinnati Gardens,
"Thu, Jan 19, 1961",St. Louis Hawks,127,Philadelphia Warriors,129,Box Score,,,,Convention Hall,
"Fri, Jan 20, 1961",New York Knicks,128,Detroit Pistons,132,Box Score,,,,Detroit Olympia,
"Sat, Jan 21, 1961",Detroit Pistons,130,Cincinnati Royals,106,Box Score,,,,St. Louis Arena,"at St. Louis, MO"
"Sat, Jan 21, 1961",Los Angeles Lakers,111,Philadelphia Warriors,136,Box Score,,,,Convention Hall,
"Sat, Jan 21, 1961",New York Knicks,122,St. Louis Hawks,145,Box Score,,,,Kiel Auditorium,
"Sat, Jan 21, 1961",Boston Celtics,124,Syracuse Nationals,127,Box Score,,4039.0,,Onondaga War Memorial,
"Sun, Jan 22, 1961",St. Louis Hawks,108,Cincinnati Royals,115,Box Score,,,,Cincinnati Gardens,
"Sun, Jan 22, 1961",Philadelphia Warriors,128,Detroit Pistons,136,Box Score,,,,Detroit Olympia,
"Sun, Jan 22, 1961",Syracuse Nationals,112,Los Angeles Lakers,109,Box Score,,,,Utica Memorial Auditorium,"at Utica, NY"
"Tue, Jan 24, 1961",Philadelphia Warriors,112,St. Louis Hawks,114,Box Score,,,,Kiel Auditorium,
"Tue, Jan 24, 1961",Boston Celtics,125,New York Knicks,112,Box Score,,12104.0,,Madison Square Garden (III),
"Tue, Jan 24, 1961",Detroit Pistons,106,Cincinnati Royals,104,Box Score,,,,Cincinnati Gardens,
"Tue, Jan 24, 1961",Syracuse Nationals,107,Los Angeles Lakers,116,Box Score,,,,Los Angeles Memorial Sports Arena,
