Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Mon, Mar 1, 1965",Detroit Pistons,130,Cincinnati Royals,110,Box Score,,,,Fairgrounds Coliseum,"at Columbus, OH"
"Tue, Mar 2, 1965",San Francisco Warriors,105,Cincinnati Royals,121,Box Score,,,,Cincinnati Gardens,
"Tue, Mar 2, 1965",St. Louis Hawks,99,New York Knicks,98,Box Score,,,,Madison Square Garden (III),
"Tue, Mar 2, 1965",Philadelphia 76ers,117,Los Angeles Lakers,126,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Wed, Mar 3, 1965",Cincinnati Royals,108,Baltimore Bullets,151,Box Score,,,,Baltimore Civic Center,
"Wed, Mar 3, 1965",Los Angeles Lakers,104,Boston Celtics,102,Box Score,,6346,,Boston Garden,
"Wed, Mar 3, 1965",San Francisco Warriors,107,Detroit Pistons,110,Box Score,,,,Cobo Arena,
"Wed, Mar 3, 1965",Philadelphia 76ers,110,St. Louis Hawks,124,Box Score,,,,Kiel Auditorium,
"Thu, Mar 4, 1965",San Francisco Warriors,115,Detroit Pistons,110,Box Score,,,,War Memorial Coliseum,"at Fort Wayne, IN"
"Fri, Mar 5, 1965",Boston Celtics,124,Baltimore Bullets,128,Box Score,OT,8371,,Baltimore Civic Center,
"Fri, Mar 5, 1965",Philadelphia 76ers,110,Cincinnati Royals,109,Box Score,,,,Cincinnati Gardens,
"Fri, Mar 5, 1965",Los Angeles Lakers,105,New York Knicks,103,Box Score,,,,Madison Square Garden (III),
"Sat, Mar 6, 1965",New York Knicks,96,Detroit Pistons,93,Box Score,,,,Cobo Arena,
"Sat, Mar 6, 1965",Boston Celtics,98,Philadelphia 76ers,103,Box Score,,8501,,Convention Hall,
"Sat, Mar 6, 1965",Cincinnati Royals,97,San Francisco Warriors,93,Box Score,,,,San Francisco Civic Auditorium,
"Sat, Mar 6, 1965",Los Angeles Lakers,107,St. Louis Hawks,109,Box Score,,,,Kiel Auditorium,
"Sun, Mar 7, 1965",Detroit Pistons,105,Baltimore Bullets,111,Box Score,,,,Baltimore Civic Center,
"Sun, Mar 7, 1965",New York Knicks,106,St. Louis Hawks,132,Box Score,,,,Kiel Auditorium,
"Sun, Mar 7, 1965",Cincinnati Royals,104,Los Angeles Lakers,106,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Mar 7, 1965",Philadelphia 76ers,111,Boston Celtics,133,Box Score,,11084,,Boston Garden,
"Mon, Mar 8, 1965",Baltimore Bullets,111,San Francisco Warriors,102,Box Score,,,,San Francisco Civic Auditorium,
"Tue, Mar 9, 1965",Baltimore Bullets,114,Los Angeles Lakers,123,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Mar 9, 1965",Philadelphia 76ers,122,New York Knicks,124,Box Score,OT,,,Madison Square Garden (III),
"Wed, Mar 10, 1965",Boston Celtics,124,Detroit Pistons,106,Box Score,,4127,,Cobo Arena,
"Wed, Mar 10, 1965",New York Knicks,134,Philadelphia 76ers,123,Box Score,,,,Convention Hall,
"Wed, Mar 10, 1965",Cincinnati Royals,113,St. Louis Hawks,137,Box Score,,,,Kiel Auditorium,
