Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Apr 1, 1966",St. Louis Hawks,106,Los Angeles Lakers,129,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Apr 1, 1966",Cincinnati Royals,103,Boston Celtics,112,Box Score,,13909.0,,Boston Garden,
"Sun, Apr 3, 1966",St. Louis Hawks,116,Los Angeles Lakers,125,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Apr 3, 1966",Boston Celtics,115,Philadelphia 76ers,96,Box Score,,6563.0,,Philadelphia Arena,
"Wed, Apr 6, 1966",Philadelphia 76ers,93,Boston Celtics,114,Box Score,,13909.0,,Boston Garden,
"Wed, Apr 6, 1966",Los Angeles Lakers,113,St. Louis Hawks,120,Box Score,,,,Kiel Auditorium,
"Thu, Apr 7, 1966",Boston Celtics,105,Philadelphia 76ers,111,Box Score,,10454.0,,Convention Hall,
"Sat, Apr 9, 1966",Los Angeles Lakers,107,St. Louis Hawks,95,Box Score,,,,Kiel Auditorium,
"Sun, Apr 10, 1966",Philadelphia 76ers,108,Boston Celtics,114,Box Score,OT,13909.0,,Boston Garden,
"Sun, Apr 10, 1966",St. Louis Hawks,112,Los Angeles Lakers,100,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Apr 12, 1966",Boston Celtics,120,Philadelphia 76ers,112,Box Score,,8623.0,,Convention Hall,
"Wed, Apr 13, 1966",Los Angeles Lakers,127,St. Louis Hawks,131,Box Score,,,,Kiel Auditorium,
"Fri, Apr 15, 1966",St. Louis Hawks,121,Los Angeles Lakers,130,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Apr 17, 1966",Los Angeles Lakers,133,Boston Celtics,129,Box Score,OT,13909.0,,Boston Garden,
"Tue, Apr 19, 1966",Los Angeles Lakers,109,Boston Celtics,129,Box Score,,13909.0,,Boston Garden,
"Wed, Apr 20, 1966",Boston Celtics,120,Los Angeles Lakers,106,Box Score,,15101.0,,Los Angeles Memorial Sports Arena,
"Fri, Apr 22, 1966",Boston Celtics,122,Los Angeles Lakers,117,Box Score,,15251.0,,Los Angeles Memorial Sports Arena,
"Sun, Apr 24, 1966",Los Angeles Lakers,121,Boston Celtics,117,Box Score,,13909.0,,Boston Garden,
"Tue, Apr 26, 1966",Boston Celtics,115,Los Angeles Lakers,123,Box Score,,15069.0,,Los Angeles Memorial Sports Arena,
"Thu, Apr 28, 1966",Los Angeles Lakers,93,Boston Celtics,95,Box Score,,13909.0,,Boston Garden,
