Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Apr 2, 1963",St. Louis Hawks,99,Los Angeles Lakers,101,Box Score,,,,Los Angeles Memorial Sports Arena,
"Wed, Apr 3, 1963",Boston Celtics,128,Cincinnati Royals,110,Box Score,,3498.0,,Xavier University Fieldhouse,
"Thu, Apr 4, 1963",Los Angeles Lakers,112,St. Louis Hawks,125,Box Score,,,,Kiel Auditorium,
"Sat, Apr 6, 1963",Cincinnati Royals,120,Boston Celtics,125,Box Score,,13909.0,,Boston Garden,
"Sat, Apr 6, 1963",Los Angeles Lakers,114,St. Louis Hawks,124,Box Score,,,,Kiel Auditorium,
"Sun, Apr 7, 1963",Boston Celtics,99,Cincinnati Royals,109,Box Score,,7745.0,,Cincinnati Gardens,
"Sun, Apr 7, 1963",St. Louis Hawks,96,Los Angeles Lakers,123,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Apr 9, 1963",Los Angeles Lakers,113,St. Louis Hawks,121,Box Score,,,,Kiel Auditorium,
"Wed, Apr 10, 1963",Cincinnati Royals,131,Boston Celtics,142,Box Score,,13909.0,,Boston Garden,
"Thu, Apr 11, 1963",St. Louis Hawks,100,Los Angeles Lakers,115,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Apr 14, 1963",Los Angeles Lakers,114,Boston Celtics,117,Box Score,,13909.0,,Boston Garden,
"Tue, Apr 16, 1963",Los Angeles Lakers,106,Boston Celtics,113,Box Score,,13909.0,,Boston Garden,
"Wed, Apr 17, 1963",Boston Celtics,99,Los Angeles Lakers,119,Box Score,,15493.0,,Los Angeles Memorial Sports Arena,
"Fri, Apr 19, 1963",Boston Celtics,108,Los Angeles Lakers,105,Box Score,,15382.0,,Los Angeles Memorial Sports Arena,
"Sun, Apr 21, 1963",Los Angeles Lakers,126,Boston Celtics,119,Box Score,,13909.0,,Boston Garden,
"Wed, Apr 24, 1963",Boston Celtics,112,Los Angeles Lakers,109,Box Score,,15521.0,,Los Angeles Memorial Sports Arena,
