Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Feb 1, 1974",Philadelphia 76ers,105,Boston Celtics,106,Box Score,,5347.0,,Hersheypark Arena,"at Hershey, PA"
"Fri, Feb 1, 1974",Kansas City-Omaha Kings,88,Chicago Bulls,99,Box Score,,,,Chicago Stadium,
"Fri, Feb 1, 1974",Capital Bullets,107,Cleveland Cavaliers,99,Box Score,,,,Cleveland Arena,
"Fri, Feb 1, 1974",New York Knicks,91,Detroit Pistons,96,Box Score,,,,Cobo Arena,
"Fri, Feb 1, 1974",Phoenix Suns,110,Los Angeles Lakers,121,Box Score,,,,The Forum,
"Fri, Feb 1, 1974",Milwaukee Bucks,85,Seattle SuperSonics,110,Box Score,,,,Seattle Center Coliseum,
"Sat, Feb 2, 1974",Houston Rockets,107,Atlanta Hawks,117,Box Score,,,,Omni Coliseum,
"Sat, Feb 2, 1974",Milwaukee Bucks,91,Golden State Warriors,120,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sat, Feb 2, 1974",Cleveland Cavaliers,87,New York Knicks,103,Box Score,,,,Madison Square Garden (IV),
"Sat, Feb 2, 1974",Chicago Bulls,105,Philadelphia 76ers,89,Box Score,,,,The Spectrum,
"Sat, Feb 2, 1974",Los Angeles Lakers,112,Phoenix Suns,119,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sat, Feb 2, 1974",Seattle SuperSonics,97,Portland Trail Blazers,102,Box Score,,,,Memorial Coliseum,
"Sun, Feb 3, 1974",Capital Bullets,112,Boston Celtics,99,Box Score,,10095.0,,Boston Garden,
"Sun, Feb 3, 1974",Philadelphia 76ers,98,Buffalo Braves,112,Box Score,,,,Maple Leaf Gardens,"at Toronto, Canada"
"Sun, Feb 3, 1974",Chicago Bulls,108,Cleveland Cavaliers,94,Box Score,,,,Cleveland Arena,
"Sun, Feb 3, 1974",Atlanta Hawks,112,Houston Rockets,123,Box Score,,,,Hofheinz Pavilion,
"Sun, Feb 3, 1974",Portland Trail Blazers,91,Los Angeles Lakers,124,Box Score,,,,The Forum,
"Sun, Feb 3, 1974",Detroit Pistons,114,Seattle SuperSonics,100,Box Score,,,,Seattle Center Coliseum,
"Tue, Feb 5, 1974",Capital Bullets,103,Atlanta Hawks,121,Box Score,,,,Omni Coliseum,
"Tue, Feb 5, 1974",Boston Celtics,98,Chicago Bulls,100,Box Score,,10327.0,,Chicago Stadium,
"Tue, Feb 5, 1974",Milwaukee Bucks,102,Cleveland Cavaliers,87,Box Score,,,,Cleveland Arena,
"Tue, Feb 5, 1974",Seattle SuperSonics,113,Golden State Warriors,129,Box Score,,,,Oakland-Alameda County Coliseum Arena,
