Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Feb 1, 1972",Boston Celtics,115,Baltimore Bullets,108,Box Score,,5404.0,,Baltimore Civic Center,
"Tue, Feb 1, 1972",Cleveland Cavaliers,104,Buffalo Braves,99,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Feb 1, 1972",Seattle SuperSonics,121,Chicago Bulls,103,Box Score,,,,Chicago Stadium,
"Tue, Feb 1, 1972",Milwaukee Bucks,108,Golden State Warriors,97,Box Score,,,,San Diego Sports Arena,"at San Diego, CA"
"Tue, Feb 1, 1972",Detroit Pistons,106,New York Knicks,115,Box Score,,,,Madison Square Garden (IV),
"Tue, Feb 1, 1972",Phoenix Suns,129,Portland Trail Blazers,117,Box Score,,,,Memorial Coliseum,
"Wed, Feb 2, 1972",Chicago Bulls,100,Boston Celtics,124,Box Score,,5081.0,,Boston Garden,
"Wed, Feb 2, 1972",New York Knicks,105,Cincinnati Royals,116,Box Score,,,,Cincinnati Gardens,
"Wed, Feb 2, 1972",Cleveland Cavaliers,108,Detroit Pistons,133,Box Score,,,,Cobo Arena,
"Wed, Feb 2, 1972",Seattle SuperSonics,88,Houston Rockets,111,Box Score,,,,HemisFair Arena,"at San Antonio, TX"
"Wed, Feb 2, 1972",Buffalo Braves,104,Philadelphia 76ers,119,Box Score,,,,The Spectrum,
"Wed, Feb 2, 1972",Milwaukee Bucks,106,Phoenix Suns,103,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Thu, Feb 3, 1972",Atlanta Hawks,115,Golden State Warriors,132,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Fri, Feb 4, 1972",Chicago Bulls,110,Baltimore Bullets,108,Box Score,,,,Baltimore Civic Center,
"Fri, Feb 4, 1972",Cincinnati Royals,109,Boston Celtics,122,Box Score,,7608.0,,Boston Garden,
"Fri, Feb 4, 1972",New York Knicks,103,Buffalo Braves,84,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Feb 4, 1972",Seattle SuperSonics,118,Cleveland Cavaliers,112,Box Score,,,,Cleveland Arena,
"Fri, Feb 4, 1972",Milwaukee Bucks,105,Los Angeles Lakers,118,Box Score,,,,The Forum,
"Fri, Feb 4, 1972",Detroit Pistons,118,Philadelphia 76ers,113,Box Score,,,,The Spectrum,
"Fri, Feb 4, 1972",Golden State Warriors,105,Phoenix Suns,113,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Feb 4, 1972",Houston Rockets,113,Portland Trail Blazers,114,Box Score,,,,Memorial Coliseum,
"Sat, Feb 5, 1972",Cleveland Cavaliers,117,Atlanta Hawks,120,Box Score,,,,Alexander Memorial Coliseum,
"Sat, Feb 5, 1972",Buffalo Braves,96,Chicago Bulls,130,Box Score,,,,Chicago Stadium,
"Sat, Feb 5, 1972",Detroit Pistons,132,Cincinnati Royals,133,Box Score,OT,,,Cincinnati Gardens,
"Sat, Feb 5, 1972",Los Angeles Lakers,108,Golden State Warriors,96,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Sat, Feb 5, 1972",Milwaukee Bucks,119,Houston Rockets,112,Box Score,,,,Hofheinz Pavilion,
"Sat, Feb 5, 1972",Philadelphia 76ers,104,New York Knicks,112,Box Score,,,,Madison Square Garden (IV),
"Sat, Feb 5, 1972",Phoenix Suns,118,Portland Trail Blazers,117,Box Score,OT,,,Memorial Coliseum,
"Sun, Feb 6, 1972",Seattle SuperSonics,123,Boston Celtics,128,Box Score,,7246.0,,Boston Garden,
"Sun, Feb 6, 1972",Cincinnati Royals,94,Chicago Bulls,119,Box Score,,,,Chicago Stadium,
"Sun, Feb 6, 1972",Buffalo Braves,121,Cleveland Cavaliers,108,Box Score,,,,Cleveland Arena,
"Sun, Feb 6, 1972",Atlanta Hawks,113,Houston Rockets,120,Box Score,,,,Hofheinz Pavilion,
