Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sat, Dec 1, 1979",San Diego Clippers,96,Atlanta Hawks,106,Box Score,,,,Omni Coliseum,
"Sat, Dec 1, 1979",San Antonio Spurs,124,Detroit Pistons,134,Box Score,,,,Pontiac Silverdome,
"Sat, Dec 1, 1979",Milwaukee Bucks,109,Golden State Warriors,99,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sat, Dec 1, 1979",Portland Trail Blazers,112,Houston Rockets,120,Box Score,OT,,,The Summit,
"Sat, Dec 1, 1979",Boston Celtics,106,Indiana Pacers,102,Box Score,OT,16924.0,2:17,Market Square Arena,
"Sat, Dec 1, 1979",Denver Nuggets,112,New York Knicks,121,Box Score,,,,Madison Square Garden (IV),
"Sat, Dec 1, 1979",Cleveland Cavaliers,105,Philadelphia 76ers,117,Box Score,,,,The Spectrum,
"Sat, Dec 1, 1979",Chicago Bulls,86,Phoenix Suns,99,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sat, Dec 1, 1979",Seattle SuperSonics,95,Utah Jazz,97,Box Score,,,,Salt Palace,
"Sat, Dec 1, 1979",New Jersey Nets,100,Washington Bullets,104,Box Score,,,,Capital Centre,
"Sun, Dec 2, 1979",Atlanta Hawks,108,Cleveland Cavaliers,126,Box Score,,,,Coliseum at Richfield,
"Sun, Dec 2, 1979",Boston Celtics,88,Kansas City Kings,94,Box Score,,9442.0,2:09,Municipal Auditorium,
"Sun, Dec 2, 1979",Milwaukee Bucks,103,Los Angeles Lakers,116,Box Score,,,,The Forum,
"Sun, Dec 2, 1979",Golden State Warriors,98,Seattle SuperSonics,111,Box Score,,,,Seattle Kingdome,
"Mon, Dec 3, 1979",Milwaukee Bucks,96,Utah Jazz,89,Box Score,,,,Salt Palace,
"Tue, Dec 4, 1979",San Diego Clippers,112,Cleveland Cavaliers,115,Box Score,,,,Coliseum at Richfield,
"Tue, Dec 4, 1979",Boston Celtics,118,Detroit Pistons,114,Box Score,OT,11839.0,2:33,Pontiac Silverdome,
"Tue, Dec 4, 1979",Phoenix Suns,114,New York Knicks,118,Box Score,,,,Madison Square Garden (IV),
"Tue, Dec 4, 1979",Los Angeles Lakers,127,San Antonio Spurs,121,Box Score,,,,HemisFair Arena,
"Wed, Dec 5, 1979",Atlanta Hawks,120,Boston Celtics,92,Box Score,,11748.0,2:03,Boston Garden,
"Wed, Dec 5, 1979",Milwaukee Bucks,107,Denver Nuggets,123,Box Score,,,,McNichols Sports Arena,
"Wed, Dec 5, 1979",Chicago Bulls,90,Golden State Warriors,97,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Wed, Dec 5, 1979",Los Angeles Lakers,116,Houston Rockets,114,Box Score,,,,The Summit,
"Wed, Dec 5, 1979",Cleveland Cavaliers,99,Indiana Pacers,118,Box Score,,,,Market Square Arena,
"Wed, Dec 5, 1979",Detroit Pistons,93,Kansas City Kings,109,Box Score,,,,Municipal Auditorium,
"Wed, Dec 5, 1979",Phoenix Suns,100,New Jersey Nets,115,Box Score,,,,Rutgers Athletic Center,
"Wed, Dec 5, 1979",San Antonio Spurs,120,Philadelphia 76ers,132,Box Score,,,,The Spectrum,
"Wed, Dec 5, 1979",Utah Jazz,96,Seattle SuperSonics,115,Box Score,,,,Seattle Kingdome,
"Wed, Dec 5, 1979",New York Knicks,107,Washington Bullets,104,Box Score,,,,Capital Centre,
"Thu, Dec 6, 1979",Golden State Warriors,103,San Diego Clippers,105,Box Score,,,,San Diego Sports Arena,
"Thu, Dec 6, 1979",Portland Trail Blazers,82,Utah Jazz,87,Box Score,OT,,,Salt Palace,
"Fri, Dec 7, 1979",Phoenix Suns,92,Boston Celtics,100,Box Score,,15320.0,2:08,Boston Garden,
"Fri, Dec 7, 1979",Detroit Pistons,109,Houston Rockets,124,Box Score,,,,The Summit,
"Fri, Dec 7, 1979",San Diego Clippers,116,Los Angeles Lakers,108,Box Score,,,,The Forum,
"Fri, Dec 7, 1979",San Antonio Spurs,117,Milwaukee Bucks,105,Box Score,,,,MECCA Arena,
"Fri, Dec 7, 1979",Chicago Bulls,95,Portland Trail Blazers,93,Box Score,,,,Memorial Coliseum,
"Sat, Dec 8, 1979",Boston Celtics,100,Cleveland Cavaliers,116,Box Score,,13399.0,2:05,Coliseum at Richfield,
"Sat, Dec 8, 1979",Utah Jazz,119,Denver Nuggets,103,Box Score,,,,McNichols Sports Arena,
