Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Mar 1, 1977",Los Angeles Lakers,92,Atlanta Hawks,90,Box Score,,,,Omni Coliseum,
"Tue, Mar 1, 1977",Golden State Warriors,101,Boston Celtics,94,Box Score,,11273.0,,Hartford Civic Center,"at Hartford, CT"
"Tue, Mar 1, 1977",New York Nets,104,Buffalo Braves,95,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Mar 1, 1977",Indiana Pacers,85,Chicago Bulls,102,Box Score,,,,Chicago Stadium,
"Tue, Mar 1, 1977",Denver Nuggets,110,Detroit Pistons,94,Box Score,,,,Cobo Arena,
"Tue, Mar 1, 1977",New Orleans Jazz,104,Kansas City Kings,126,Box Score,,,,Kemper Arena,
"Tue, Mar 1, 1977",San Antonio Spurs,132,New York Knicks,127,Box Score,,,,Madison Square Garden (IV),
"Tue, Mar 1, 1977",Philadelphia 76ers,107,Portland Trail Blazers,108,Box Score,,,,Memorial Coliseum,
"Wed, Mar 2, 1977",Los Angeles Lakers,113,Houston Rockets,120,Box Score,,,,The Summit,
"Wed, Mar 2, 1977",Buffalo Braves,108,Indiana Pacers,116,Box Score,,,,Market Square Arena,
"Wed, Mar 2, 1977",Kansas City Kings,112,New York Nets,100,Box Score,,,,Nassau Veterans Memorial Coliseum,
"Wed, Mar 2, 1977",Chicago Bulls,108,Phoenix Suns,104,Box Score,OT,,,Arizona Veterans Memorial Coliseum,
"Wed, Mar 2, 1977",Cleveland Cavaliers,105,Seattle SuperSonics,85,Box Score,,,,Seattle Center Coliseum,
"Wed, Mar 2, 1977",Denver Nuggets,113,Washington Bullets,115,Box Score,OT,,,Capital Centre,
"Thu, Mar 3, 1977",Philadelphia 76ers,119,Golden State Warriors,121,Box Score,OT,,,Oakland-Alameda County Coliseum Arena,
"Fri, Mar 4, 1977",Washington Bullets,99,Atlanta Hawks,100,Box Score,,,,Omni Coliseum,
"Fri, Mar 4, 1977",Boston Celtics,94,Detroit Pistons,92,Box Score,,8860.0,,Cobo Arena,
"Fri, Mar 4, 1977",Chicago Bulls,114,Los Angeles Lakers,99,Box Score,,,,The Forum,
"Fri, Mar 4, 1977",Buffalo Braves,95,New Orleans Jazz,91,Box Score,,,,Louisiana Superdome,
"Fri, Mar 4, 1977",San Antonio Spurs,135,New York Nets,121,Box Score,,,,Nassau Veterans Memorial Coliseum,
"Fri, Mar 4, 1977",Golden State Warriors,101,Phoenix Suns,87,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Mar 4, 1977",Cleveland Cavaliers,113,Portland Trail Blazers,101,Box Score,,,,Memorial Coliseum,
"Sat, Mar 5, 1977",San Antonio Spurs,120,Buffalo Braves,109,Box Score,,,,Buffalo Memorial Auditorium,
"Sat, Mar 5, 1977",Milwaukee Bucks,106,Houston Rockets,119,Box Score,,,,The Summit,
"Sat, Mar 5, 1977",Detroit Pistons,96,Indiana Pacers,118,Box Score,,,,Market Square Arena,
"Sat, Mar 5, 1977",Philadelphia 76ers,117,New York Knicks,114,Box Score,,,,Madison Square Garden (IV),
"Sat, Mar 5, 1977",Seattle SuperSonics,104,Portland Trail Blazers,134,Box Score,,,,Memorial Coliseum,
"Sat, Mar 5, 1977",New Orleans Jazz,105,Washington Bullets,117,Box Score,,,,Capital Centre,
"Sun, Mar 6, 1977",Denver Nuggets,110,Boston Celtics,112,Box Score,OT,15040.0,,Boston Garden,
"Sun, Mar 6, 1977",Atlanta Hawks,105,Detroit Pistons,115,Box Score,,,,Cobo Arena,
"Sun, Mar 6, 1977",Chicago Bulls,94,Golden State Warriors,86,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sun, Mar 6, 1977",Milwaukee Bucks,108,Kansas City Kings,109,Box Score,,,,Kemper Arena,
"Sun, Mar 6, 1977",Cleveland Cavaliers,99,Los Angeles Lakers,104,Box Score,,,,The Forum,
"Sun, Mar 6, 1977",Indiana Pacers,110,New Orleans Jazz,106,Box Score,,,,Louisiana Superdome,
"Sun, Mar 6, 1977",Houston Rockets,99,New York Nets,91,Box Score,,,,Nassau Veterans Memorial Coliseum,
"Sun, Mar 6, 1977",New York Knicks,110,Philadelphia 76ers,102,Box Score,,,,The Spectrum,
"Sun, Mar 6, 1977",Phoenix Suns,110,Washington Bullets,118,Box Score,,,,Capital Centre,
"Mon, Mar 7, 1977",Houston Rockets,128,Buffalo Braves,107,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Mar 8, 1977",Philadelphia 76ers,98,Atlanta Hawks,99,Box Score,,,,Omni Coliseum,
"Tue, Mar 8, 1977",Portland Trail Blazers,95,Buffalo Braves,102,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Mar 8, 1977",Milwaukee Bucks,107,Detroit Pistons,109,Box Score,,,,Cobo Arena,
"Tue, Mar 8, 1977",Cleveland Cavaliers,102,Golden State Warriors,112,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Tue, Mar 8, 1977",Seattle SuperSonics,96,New Orleans Jazz,91,Box Score,,,,Louisiana Superdome,
"Tue, Mar 8, 1977",Denver Nuggets,114,New York Knicks,108,Box Score,,,,Madison Square Garden (IV),
"Tue, Mar 8, 1977",Phoenix Suns,115,San Antonio Spurs,122,Box Score,,,,HemisFair Arena,
"Wed, Mar 9, 1977",Seattle SuperSonics,114,Boston Celtics,86,Box Score,,14692.0,,Boston Garden,
"Wed, Mar 9, 1977",Phoenix Suns,100,Houston Rockets,105,Box Score,,,,The Summit,
"Wed, Mar 9, 1977",Washington Bullets,107,Milwaukee Bucks,109,Box Score,,,,MECCA Arena,
"Wed, Mar 9, 1977",Denver Nuggets,125,Philadelphia 76ers,129,Box Score,2OT,,,The Spectrum,
"Thu, Mar 10, 1977",Portland Trail Blazers,104,New York Knicks,108,Box Score,,,,Madison Square Garden (IV),
"Thu, Mar 10, 1977",Cleveland Cavaliers,100,San Antonio Spurs,106,Box Score,,,,HemisFair Arena,
"Fri, Mar 11, 1977",Denver Nuggets,95,Atlanta Hawks,100,Box Score,,,,Omni Coliseum,
"Fri, Mar 11, 1977",Chicago Bulls,90,Buffalo Braves,95,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Mar 11, 1977",Houston Rockets,124,Indiana Pacers,109,Box Score,,,,Market Square Arena,
"Fri, Mar 11, 1977",Portland Trail Blazers,112,Kansas City Kings,114,Box Score,,,,Omaha Civic Auditorium,"at Omaha, NE"
"Fri, Mar 11, 1977",Washington Bullets,91,Los Angeles Lakers,94,Box Score,,,,The Forum,
"Fri, Mar 11, 1977",Phoenix Suns,73,New York Nets,82,Box Score,,,,Nassau Veterans Memorial Coliseum,
"Fri, Mar 11, 1977",Seattle SuperSonics,122,Philadelphia 76ers,126,Box Score,,,,The Spectrum,
"Sat, Mar 12, 1977",New Orleans Jazz,104,Houston Rockets,120,Box Score,,,,The Summit,
"Sat, Mar 12, 1977",Indiana Pacers,106,Milwaukee Bucks,108,Box Score,,,,MECCA Arena,
"Sat, Mar 12, 1977",Seattle SuperSonics,91,New York Knicks,88,Box Score,,,,Madison Square Garden (IV),
"Sun, Mar 13, 1977",Cleveland Cavaliers,115,Atlanta Hawks,113,Box Score,,,,Omni Coliseum,
"Sun, Mar 13, 1977",Phoenix Suns,107,Boston Celtics,124,Box Score,,14839.0,,Boston Garden,
"Sun, Mar 13, 1977",Denver Nuggets,95,Buffalo Braves,102,Box Score,,,,Buffalo Memorial Auditorium,
"Sun, Mar 13, 1977",Washington Bullets,119,Golden State Warriors,122,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sun, Mar 13, 1977",Kansas City Kings,103,Indiana Pacers,98,Box Score,,,,Market Square Arena,
"Sun, Mar 13, 1977",Los Angeles Lakers,84,New York Nets,81,Box Score,,,,Nassau Veterans Memorial Coliseum,
"Sun, Mar 13, 1977",Chicago Bulls,106,Philadelphia 76ers,102,Box Score,,,,The Spectrum,
"Sun, Mar 13, 1977",Detroit Pistons,102,San Antonio Spurs,97,Box Score,,,,HemisFair Arena,
"Mon, Mar 14, 1977",Los Angeles Lakers,106,Milwaukee Bucks,110,Box Score,,,,MECCA Arena,
"Tue, Mar 15, 1977",Boston Celtics,96,Chicago Bulls,107,Box Score,,17397.0,,Chicago Stadium,
