Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Jan 1, 1960",St. Louis Hawks,107,Detroit Pistons,119,Box Score,,,,Detroit Olympia,
"Fri, Jan 1, 1960",Cincinnati Royals,128,Boston Celtics,115,Box Score,,7985.0,,Detroit Olympia,"at Detroit, MI"
"Fri, Jan 1, 1960",Syracuse Nationals,109,Minneapolis Lakers,98,Box Score,,,,Minneapolis Armory,
"Sat, Jan 2, 1960",New York Knicks,126,Cincinnati Royals,118,Box Score,,,,Cincinnati Gardens,
"Sat, Jan 2, 1960",Boston Celtics,117,Philadelphia Warriors,118,Box Score,,10688.0,,Convention Hall,
"Sat, Jan 2, 1960",Detroit Pistons,113,St. Louis Hawks,114,Box Score,,,,Kiel Auditorium,
"Sun, Jan 3, 1960",Cincinnati Royals,112,Detroit Pistons,114,Box Score,,,,Detroit Olympia,
"Sun, Jan 3, 1960",New York Knicks,108,St. Louis Hawks,110,Box Score,,,,Kiel Auditorium,
"Sun, Jan 3, 1960",Boston Celtics,113,Syracuse Nationals,114,Box Score,,4781.0,,Onondaga War Memorial,
"Mon, Jan 4, 1960",Syracuse Nationals,120,Boston Celtics,127,Box Score,,11000.0,,Boston Garden,
"Tue, Jan 5, 1960",Philadelphia Warriors,126,Minneapolis Lakers,111,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Jan 5, 1960",Detroit Pistons,110,New York Knicks,121,Box Score,,,,Madison Square Garden (III),
"Tue, Jan 5, 1960",Syracuse Nationals,145,Boston Celtics,143,Box Score,OT,4063.0,,Rhode Island Auditorium,"at Providence, RI"
"Wed, Jan 6, 1960",New York Knicks,113,Cincinnati Royals,129,Box Score,,,,Convention Hall,"at Philadelphia, PA"
"Wed, Jan 6, 1960",St. Louis Hawks,101,Philadelphia Warriors,121,Box Score,,,,Convention Hall,
"Thu, Jan 7, 1960",Philadelphia Warriors,120,Detroit Pistons,105,Box Score,,,,Onondaga War Memorial,"at Syracuse, NY"
"Thu, Jan 7, 1960",Cincinnati Royals,114,Syracuse Nationals,132,Box Score,,,,Onondaga War Memorial,
"Fri, Jan 8, 1960",St. Louis Hawks,102,Cincinnati Royals,112,Box Score,,,,Cincinnati Gardens,
"Fri, Jan 8, 1960",Syracuse Nationals,118,Detroit Pistons,107,Box Score,,,,Rochester Community War Memorial,"at Rochester, NY"
"Sat, Jan 9, 1960",Boston Celtics,126,Detroit Pistons,103,Box Score,,6125.0,,Detroit Olympia,
"Sat, Jan 9, 1960",Syracuse Nationals,112,Philadelphia Warriors,119,Box Score,,,,Convention Hall,
"Sat, Jan 9, 1960",Cincinnati Royals,91,Minneapolis Lakers,121,Box Score,,,,Minneapolis Armory,
"Sun, Jan 10, 1960",Minneapolis Lakers,112,Cincinnati Royals,106,Box Score,,,,Cincinnati Gardens,
"Sun, Jan 10, 1960",Philadelphia Warriors,116,New York Knicks,103,Box Score,,,,Madison Square Garden (III),
"Sun, Jan 10, 1960",Boston Celtics,111,St. Louis Hawks,121,Box Score,,8428.0,,Kiel Auditorium,
"Sun, Jan 10, 1960",Detroit Pistons,103,Syracuse Nationals,108,Box Score,,,,Onondaga War Memorial,
"Tue, Jan 12, 1960",Syracuse Nationals,127,Boston Celtics,120,Box Score,,11344.0,,Convention Hall,"at Philadelphia, PA"
"Tue, Jan 12, 1960",New York Knicks,141,Cincinnati Royals,123,Box Score,,,,Cincinnati Gardens,
"Tue, Jan 12, 1960",St. Louis Hawks,108,Philadelphia Warriors,126,Box Score,,,,Convention Hall,
"Wed, Jan 13, 1960",St. Louis Hawks,112,Boston Celtics,134,Box Score,,12187.0,,Boston Garden,
"Wed, Jan 13, 1960",New York Knicks,113,Detroit Pistons,114,Box Score,,,,War Memorial Coliseum,"at Fort Wayne, IN"
"Wed, Jan 13, 1960",Syracuse Nationals,131,Philadelphia Warriors,132,Box Score,OT,,,Boston Garden,"at Boston, MA"
"Thu, Jan 14, 1960",New York Knicks,131,Minneapolis Lakers,126,Box Score,,,,St. Paul Auditorium,"at Saint Paul, MN"
"Thu, Jan 14, 1960",St. Louis Hawks,112,Syracuse Nationals,119,Box Score,,,,Onondaga War Memorial,
"Fri, Jan 15, 1960",Syracuse Nationals,140,St. Louis Hawks,141,Box Score,OT,,,Kiel Auditorium,
"Fri, Jan 15, 1960",Boston Celtics,124,Philadelphia Warriors,112,Box Score,,10434.0,,Convention Hall,
"Fri, Jan 15, 1960",Minneapolis Lakers,118,Cincinnati Royals,122,Box Score,,,,Cincinnati Gardens,
"Sat, Jan 16, 1960",Minneapolis Lakers,98,Detroit Pistons,105,Box Score,,,,St. Paul Auditorium,"at Saint Paul, MN"
"Sat, Jan 16, 1960",Cincinnati Royals,106,New York Knicks,132,Box Score,,,,69th Regiment Armory,
"Sun, Jan 17, 1960",Philadelphia Warriors,123,Boston Celtics,129,Box Score,,13057.0,,Boston Garden,
"Sun, Jan 17, 1960",Cincinnati Royals,110,Detroit Pistons,115,Box Score,,,,Detroit Olympia,
"Sun, Jan 17, 1960",Minneapolis Lakers,119,St. Louis Hawks,135,Box Score,,,,Kiel Auditorium,
"Sun, Jan 17, 1960",New York Knicks,117,Syracuse Nationals,129,Box Score,,,,Onondaga War Memorial,
"Tue, Jan 19, 1960",Philadelphia Warriors,114,New York Knicks,93,Box Score,,,,Camden Convention Hall,"at Camden, NJ"
"Wed, Jan 20, 1960",New York Knicks,126,Boston Celtics,144,Box Score,,4008.0,,Boston Garden,
