Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sat, Nov 1, 1958",Philadelphia Warriors,111,New York Knicks,92,Box Score,,,,Madison Square Garden (III),
"Sat, Nov 1, 1958",Detroit Pistons,98,Boston Celtics,112,Box Score,,8813.0,,Boston Garden,
"Sat, Nov 1, 1958",Cincinnati Royals,108,Syracuse Nationals,130,Box Score,,,,Onondaga War Memorial,
"Sat, Nov 1, 1958",Minneapolis Lakers,108,St. Louis Hawks,101,Box Score,,,,Kiel Auditorium,
"Sun, Nov 2, 1958",St. Louis Hawks,97,Cincinnati Royals,90,Box Score,,,,Cincinnati Gardens,
"Sun, Nov 2, 1958",Detroit Pistons,107,Philadelphia Warriors,91,Box Score,,,,Convention Hall,
"Wed, Nov 5, 1958",New York Knicks,108,Cincinnati Royals,97,Box Score,,,,Cincinnati Gardens,
"Wed, Nov 5, 1958",Boston Celtics,117,Syracuse Nationals,115,Box Score,,2551.0,,Onondaga War Memorial,
"Thu, Nov 6, 1958",Philadelphia Warriors,101,Minneapolis Lakers,103,Box Score,,,,Minneapolis Auditorium,
"Fri, Nov 7, 1958",New York Knicks,115,Detroit Pistons,101,Box Score,,,,Detroit Olympia,
"Sat, Nov 8, 1958",New York Knicks,108,Minneapolis Lakers,100,Box Score,,,,Minneapolis Auditorium,
"Sat, Nov 8, 1958",Syracuse Nationals,103,Philadelphia Warriors,98,Box Score,,,,Convention Hall,
"Sat, Nov 8, 1958",Boston Celtics,84,St. Louis Hawks,87,Box Score,,10174.0,,Kiel Auditorium,
"Sun, Nov 9, 1958",Minneapolis Lakers,97,Syracuse Nationals,101,Box Score,,,,Onondaga War Memorial,
"Sun, Nov 9, 1958",Boston Celtics,133,Detroit Pistons,136,Box Score,,2096.0,,Detroit Olympia,
"Sun, Nov 9, 1958",Philadelphia Warriors,106,Cincinnati Royals,92,Box Score,,,,Cincinnati Gardens,
"Tue, Nov 11, 1958",Minneapolis Lakers,113,Boston Celtics,116,Box Score,OT,13909.0,,Boston Garden,
"Wed, Nov 12, 1958",Syracuse Nationals,116,Cincinnati Royals,115,Box Score,,,,Cincinnati Gardens,
"Thu, Nov 13, 1958",Minneapolis Lakers,110,Detroit Pistons,119,Box Score,,,,Madison Square Garden (III),"at New York, NY"
