Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Thu, Apr 1, 1982",Dallas Mavericks,121,Detroit Pistons,120,Box Score,,8162,,Pontiac Silverdome,
"Thu, Apr 1, 1982",Golden State Warriors,101,Houston Rockets,104,Box Score,,11484,,The Summit,
"Thu, Apr 1, 1982",Atlanta Hawks,113,Milwaukee Bucks,117,Box Score,,10620,,MECCA Arena,
"Thu, Apr 1, 1982",Cleveland Cavaliers,110,New York Knicks,111,Box Score,,7179,,Madison Square Garden (IV),
"Thu, Apr 1, 1982",San Antonio Spurs,105,Portland Trail Blazers,109,Box Score,,12666,,Memorial Coliseum,
"Thu, Apr 1, 1982",Los Angeles Lakers,117,San Diego Clippers,100,Box Score,,7064,,San Diego Sports Arena,
"Fri, Apr 2, 1982",Boston Celtics,110,Atlanta Hawks,107,Box Score,,15790,2:16,Omni Coliseum,
"Fri, Apr 2, 1982",Milwaukee Bucks,114,Chicago Bulls,105,Box Score,,7112,1:57,Chicago Stadium,
"Fri, Apr 2, 1982",Portland Trail Blazers,121,Denver Nuggets,127,Box Score,,17125,,McNichols Sports Arena,
"Fri, Apr 2, 1982",Phoenix Suns,109,Los Angeles Lakers,99,Box Score,,17505,,The Forum,
"Fri, Apr 2, 1982",Washington Bullets,96,New Jersey Nets,98,Box Score,,15263,,Brendan Byrne Arena,
"Fri, Apr 2, 1982",Cleveland Cavaliers,115,Philadelphia 76ers,135,Box Score,,13524,1:52,The Spectrum,
"Fri, Apr 2, 1982",San Antonio Spurs,86,Seattle SuperSonics,111,Box Score,,13715,,Seattle Kingdome,
"Fri, Apr 2, 1982",Kansas City Kings,118,Utah Jazz,127,Box Score,,6605,,Salt Palace,
"Sat, Apr 3, 1982",Washington Bullets,101,Atlanta Hawks,106,Box Score,,6895,,Omni Coliseum,
"Sat, Apr 3, 1982",Golden State Warriors,107,Dallas Mavericks,102,Box Score,,9295,,Reunion Arena,
"Sat, Apr 3, 1982",Indiana Pacers,102,Detroit Pistons,105,Box Score,,13045,,Pontiac Silverdome,
"Sat, Apr 3, 1982",Utah Jazz,133,San Diego Clippers,124,Box Score,,4722,,San Diego Sports Arena,
"Sun, Apr 4, 1982",Chicago Bulls,112,Boston Celtics,114,Box Score,,15320,1:58,Boston Garden,
"Sun, Apr 4, 1982",New Jersey Nets,119,Cleveland Cavaliers,109,Box Score,,4105,,Coliseum at Richfield,
"Sun, Apr 4, 1982",Portland Trail Blazers,111,Los Angeles Lakers,129,Box Score,,13230,,The Forum,
"Sun, Apr 4, 1982",Indiana Pacers,115,Milwaukee Bucks,129,Box Score,,11052,,MECCA Arena,
"Sun, Apr 4, 1982",New York Knicks,106,Philadelphia 76ers,127,Box Score,,10091,1:57,The Spectrum,
"Sun, Apr 4, 1982",Kansas City Kings,95,Phoenix Suns,104,Box Score,,10916,,Arizona Veterans Memorial Coliseum,
"Sun, Apr 4, 1982",Houston Rockets,95,San Antonio Spurs,93,Box Score,,14193,,HemisFair Arena,
"Sun, Apr 4, 1982",Denver Nuggets,116,Seattle SuperSonics,140,Box Score,,32403,,Seattle Kingdome,
"Tue, Apr 6, 1982",New York Knicks,104,Atlanta Hawks,106,Box Score,,5680,,Omni Coliseum,
"Tue, Apr 6, 1982",Philadelphia 76ers,117,Chicago Bulls,104,Box Score,,9956,2:05,Chicago Stadium,
"Tue, Apr 6, 1982",Los Angeles Lakers,108,Houston Rockets,97,Box Score,,15676,,The Summit,
"Tue, Apr 6, 1982",Boston Celtics,116,Milwaukee Bucks,122,Box Score,,11052,1:55,MECCA Arena,
"Tue, Apr 6, 1982",Denver Nuggets,122,Portland Trail Blazers,136,Box Score,,12666,,Memorial Coliseum,
"Tue, Apr 6, 1982",Golden State Warriors,110,San Diego Clippers,96,Box Score,,3185,,San Diego Sports Arena,
