Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sun, Oct 19, 1958",Detroit Pistons,94,Syracuse Nationals,103,Box Score,,,,Onondaga War Memorial,
"Wed, Oct 22, 1958",Cincinnati Royals,79,Minneapolis Lakers,99,Box Score,,,,Minneapolis Auditorium,
"Thu, Oct 23, 1958",Detroit Pistons,103,St. Louis Hawks,104,Box Score,,,,Kiel Auditorium,
"Sat, Oct 25, 1958",Minneapolis Lakers,94,Cincinnati Royals,110,Box Score,,,,Cincinnati Gardens,
"Sat, Oct 25, 1958",St. Louis Hawks,112,Detroit Pistons,117,Box Score,,,,Detroit Olympia,
"Sat, Oct 25, 1958",Boston Celtics,125,New York Knicks,127,Box Score,OT,15032.0,,Madison Square Garden (III),
"Sat, Oct 25, 1958",Philadelphia Warriors,110,Syracuse Nationals,109,Box Score,,,,Onondaga War Memorial,
"Sun, Oct 26, 1958",Detroit Pistons,100,Minneapolis Lakers,108,Box Score,,,,Minneapolis Auditorium,
"Sun, Oct 26, 1958",New York Knicks,100,Philadelphia Warriors,94,Box Score,OT,,,Convention Hall,
"Wed, Oct 29, 1958",St. Louis Hawks,112,Minneapolis Lakers,100,Box Score,,,,Minneapolis Auditorium,
"Fri, Oct 31, 1958",Cincinnati Royals,113,Detroit Pistons,120,Box Score,,,,Detroit Olympia,
