Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Dec 1, 1978",Seattle SuperSonics,80,Boston Celtics,87,Box Score,,11198.0,1:55,Boston Garden,
"Fri, Dec 1, 1978",Detroit Pistons,120,Denver Nuggets,125,Box Score,,,,McNichols Sports Arena,
"Fri, Dec 1, 1978",New Jersey Nets,120,Golden State Warriors,110,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Fri, Dec 1, 1978",Phoenix Suns,122,Los Angeles Lakers,130,Box Score,,,,The Forum,
"Fri, Dec 1, 1978",Indiana Pacers,107,Milwaukee Bucks,111,Box Score,,,,MECCA Arena,
"Fri, Dec 1, 1978",Washington Bullets,117,New Orleans Jazz,115,Box Score,,,,Louisiana Superdome,
"Sat, Dec 2, 1978",New Orleans Jazz,94,Atlanta Hawks,128,Box Score,,,,Omni Coliseum,
"Sat, Dec 2, 1978",Houston Rockets,91,Chicago Bulls,105,Box Score,,,,Chicago Stadium,
"Sat, Dec 2, 1978",Milwaukee Bucks,106,Cleveland Cavaliers,100,Box Score,,,,Coliseum at Richfield,
"Sat, Dec 2, 1978",Boston Celtics,117,Indiana Pacers,110,Box Score,,8839.0,2:03,Market Square Arena,
"Sat, Dec 2, 1978",Portland Trail Blazers,77,New York Knicks,111,Box Score,,,,Madison Square Garden (IV),
"Sat, Dec 2, 1978",Seattle SuperSonics,100,Philadelphia 76ers,97,Box Score,,,,The Spectrum,
"Sat, Dec 2, 1978",Golden State Warriors,116,Phoenix Suns,108,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sat, Dec 2, 1978",Denver Nuggets,104,San Antonio Spurs,93,Box Score,,,,HemisFair Arena,
"Sat, Dec 2, 1978",Detroit Pistons,120,San Diego Clippers,113,Box Score,,,,San Diego Sports Arena,
"Sat, Dec 2, 1978",Kansas City Kings,110,Washington Bullets,109,Box Score,,,,Capital Centre,
"Sun, Dec 3, 1978",New Jersey Nets,107,Los Angeles Lakers,105,Box Score,,,,The Forum,
"Tue, Dec 5, 1978",Philadelphia 76ers,91,Chicago Bulls,96,Box Score,,,,Chicago Stadium,
"Tue, Dec 5, 1978",Boston Celtics,114,Detroit Pistons,112,Box Score,,10326.0,2:16,Pontiac Silverdome,
"Tue, Dec 5, 1978",Los Angeles Lakers,114,New Orleans Jazz,102,Box Score,,,,Louisiana Superdome,
"Tue, Dec 5, 1978",Kansas City Kings,105,New York Knicks,92,Box Score,,,,Madison Square Garden (IV),
"Tue, Dec 5, 1978",Cleveland Cavaliers,102,Washington Bullets,117,Box Score,,,,Capital Centre,
"Wed, Dec 6, 1978",San Diego Clippers,111,Boston Celtics,117,Box Score,,7668.0,2:01,Boston Garden,
"Wed, Dec 6, 1978",New Jersey Nets,83,Denver Nuggets,92,Box Score,,,,McNichols Sports Arena,
"Wed, Dec 6, 1978",Milwaukee Bucks,111,Golden State Warriors,118,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Wed, Dec 6, 1978",Washington Bullets,101,Houston Rockets,96,Box Score,,,,The Summit,
"Wed, Dec 6, 1978",Portland Trail Blazers,109,Indiana Pacers,115,Box Score,,,,Market Square Arena,
"Wed, Dec 6, 1978",Philadelphia 76ers,114,Kansas City Kings,106,Box Score,,,,Kemper Arena,
"Wed, Dec 6, 1978",Atlanta Hawks,109,Phoenix Suns,136,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Wed, Dec 6, 1978",Los Angeles Lakers,111,San Antonio Spurs,112,Box Score,,,,HemisFair Arena,
"Thu, Dec 7, 1978",Cleveland Cavaliers,105,Detroit Pistons,121,Box Score,,,,Pontiac Silverdome,
"Fri, Dec 8, 1978",Phoenix Suns,124,Boston Celtics,104,Box Score,,11762.0,1:51,Boston Garden,
"Fri, Dec 8, 1978",Portland Trail Blazers,99,Chicago Bulls,100,Box Score,,,,Chicago Stadium,
"Fri, Dec 8, 1978",San Antonio Spurs,123,Golden State Warriors,105,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Fri, Dec 8, 1978",Detroit Pistons,107,Indiana Pacers,114,Box Score,,,,Market Square Arena,
"Fri, Dec 8, 1978",Milwaukee Bucks,85,Los Angeles Lakers,101,Box Score,,,,The Forum,
"Fri, Dec 8, 1978",Houston Rockets,110,New Orleans Jazz,106,Box Score,,,,Louisiana Superdome,
"Fri, Dec 8, 1978",Atlanta Hawks,106,Seattle SuperSonics,107,Box Score,,,,Seattle Kingdome,
