Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sun, Mar 1, 1970",Los Angeles Lakers,120,Boston Celtics,114,Box Score,,8375,,Boston Garden,
"Sun, Mar 1, 1970",Phoenix Suns,109,Atlanta Hawks,98,Box Score,,,,Alexander Memorial Coliseum,
"Sun, Mar 1, 1970",Chicago Bulls,122,San Diego Rockets,135,Box Score,,,,San Diego Sports Arena,
"Sun, Mar 1, 1970",Baltimore Bullets,99,Philadelphia 76ers,104,Box Score,,,,The Spectrum,
"Sun, Mar 1, 1970",San Francisco Warriors,99,Detroit Pistons,116,Box Score,,,,Cobo Arena,
"Sun, Mar 1, 1970",Cincinnati Royals,114,Milwaukee Bucks,120,Box Score,,,,Milwaukee Arena,
"Mon, Mar 2, 1970",Cincinnati Royals,110,Baltimore Bullets,118,Box Score,,,,Mid-South Coliseum,"at Memphis, TN"
"Tue, Mar 3, 1970",Los Angeles Lakers,93,Atlanta Hawks,101,Box Score,,,,Alexander Memorial Coliseum,
"Tue, Mar 3, 1970",Philadelphia 76ers,116,Milwaukee Bucks,127,Box Score,,,,Milwaukee Arena,
"Tue, Mar 3, 1970",San Francisco Warriors,100,New York Knicks,115,Box Score,,,,Madison Square Garden (IV),
"Tue, Mar 3, 1970",Chicago Bulls,123,Phoenix Suns,111,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Tue, Mar 3, 1970",San Diego Rockets,114,Seattle SuperSonics,126,Box Score,,,,Seattle Center Coliseum,
"Wed, Mar 4, 1970",Los Angeles Lakers,94,Baltimore Bullets,91,Box Score,,,,Baltimore Civic Center,
"Wed, Mar 4, 1970",San Francisco Warriors,110,Boston Celtics,115,Box Score,,4078,,Boston Garden,
"Wed, Mar 4, 1970",Cincinnati Royals,127,San Diego Rockets,125,Box Score,,,,San Diego Sports Arena,
"Thu, Mar 5, 1970",Atlanta Hawks,126,Milwaukee Bucks,117,Box Score,,,,Milwaukee Arena,
"Fri, Mar 6, 1970",Milwaukee Bucks,121,Detroit Pistons,118,Box Score,,,,Cobo Arena,
"Fri, Mar 6, 1970",Phoenix Suns,97,San Francisco Warriors,107,Box Score,,,,San Francisco Civic Auditorium,
"Fri, Mar 6, 1970",Cincinnati Royals,122,Seattle SuperSonics,126,Box Score,,,,Seattle Center Coliseum,
"Fri, Mar 6, 1970",Boston Celtics,134,Philadelphia 76ers,150,Box Score,,8236,,The Spectrum,
"Fri, Mar 6, 1970",San Diego Rockets,103,New York Knicks,107,Box Score,,,,Madison Square Garden (IV),
"Fri, Mar 6, 1970",Baltimore Bullets,105,Los Angeles Lakers,100,Box Score,,,,The Forum,
"Sat, Mar 7, 1970",San Diego Rockets,126,Detroit Pistons,134,Box Score,,,,Cobo Arena,
"Sat, Mar 7, 1970",New York Knicks,111,Philadelphia 76ers,104,Box Score,,,,The Spectrum,
"Sat, Mar 7, 1970",Cincinnati Royals,121,San Francisco Warriors,119,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Sun, Mar 8, 1970",Milwaukee Bucks,138,Boston Celtics,134,Box Score,,8123,,Boston Garden,
"Sun, Mar 8, 1970",Baltimore Bullets,109,Seattle SuperSonics,106,Box Score,,,,Seattle Center Coliseum,
"Sun, Mar 8, 1970",Atlanta Hawks,119,Phoenix Suns,130,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sun, Mar 8, 1970",Cincinnati Royals,116,Los Angeles Lakers,144,Box Score,,,,The Forum,
"Sun, Mar 8, 1970",Philadelphia 76ers,133,New York Knicks,116,Box Score,,,,Madison Square Garden (IV),
"Mon, Mar 9, 1970",Seattle SuperSonics,105,Milwaukee Bucks,124,Box Score,,,,Milwaukee Arena,
"Mon, Mar 9, 1970",San Diego Rockets,112,Philadelphia 76ers,131,Box Score,,,,Sam Houston Coliseum,"at Houston, TX"
"Tue, Mar 10, 1970",Milwaukee Bucks,127,Atlanta Hawks,140,Box Score,,,,Alexander Memorial Coliseum,
"Tue, Mar 10, 1970",San Diego Rockets,106,Chicago Bulls,111,Box Score,,,,Chicago Stadium,
"Tue, Mar 10, 1970",Boston Celtics,112,Detroit Pistons,115,Box Score,,3514,,Cobo Arena,
"Tue, Mar 10, 1970",San Francisco Warriors,104,Los Angeles Lakers,106,Box Score,,,,The Forum,
"Tue, Mar 10, 1970",Seattle SuperSonics,99,New York Knicks,117,Box Score,,,,Madison Square Garden (IV),
"Wed, Mar 11, 1970",San Diego Rockets,121,Atlanta Hawks,122,Box Score,,,,Alexander Memorial Coliseum,
"Wed, Mar 11, 1970",Baltimore Bullets,112,San Francisco Warriors,115,Box Score,2OT,,,San Francisco Civic Auditorium,
"Wed, Mar 11, 1970",Boston Celtics,144,Cincinnati Royals,127,Box Score,,3354,,Cincinnati Gardens,
"Thu, Mar 12, 1970",San Diego Rockets,151,Cincinnati Royals,165,Box Score,,,,Cincinnati Gardens,
"Fri, Mar 13, 1970",Boston Celtics,113,Chicago Bulls,134,Box Score,,10748,,Chicago Stadium,
"Fri, Mar 13, 1970",Philadelphia 76ers,117,Los Angeles Lakers,128,Box Score,,,,The Forum,
"Fri, Mar 13, 1970",Seattle SuperSonics,115,New York Knicks,103,Box Score,,,,Memorial Coliseum,"at Portland, OR"
"Fri, Mar 13, 1970",Baltimore Bullets,114,San Francisco Warriors,108,Box Score,,,,San Francisco Civic Auditorium,
"Sat, Mar 14, 1970",Detroit Pistons,96,Chicago Bulls,111,Box Score,,,,Chicago Stadium,
"Sat, Mar 14, 1970",New York Knicks,119,San Diego Rockets,103,Box Score,,,,San Diego Sports Arena,
"Sun, Mar 15, 1970",Phoenix Suns,111,Atlanta Hawks,126,Box Score,,,,Alexander Memorial Coliseum,
"Sun, Mar 15, 1970",Philadelphia 76ers,128,San Diego Rockets,137,Box Score,,,,San Diego Sports Arena,
"Sun, Mar 15, 1970",New York Knicks,101,Los Angeles Lakers,106,Box Score,,,,The Forum,
"Sun, Mar 15, 1970",Milwaukee Bucks,107,Chicago Bulls,130,Box Score,,,,Dane County Veteran Memorial Coliseum,"at Madison, WI"
