Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Oct 13, 1967",Seattle SuperSonics,116,San Francisco Warriors,144,Box Score,,,,Cow Palace,
"Sat, Oct 14, 1967",Chicago Bulls,90,Boston Celtics,105,Box Score,,10703.0,,Boston Garden,
"Sat, Oct 14, 1967",St. Louis Hawks,99,San Diego Rockets,98,Box Score,,,,San Diego Sports Arena,
"Sun, Oct 15, 1967",St. Louis Hawks,107,San Francisco Warriors,102,Box Score,,,,Cow Palace,
"Tue, Oct 17, 1967",Los Angeles Lakers,107,Chicago Bulls,105,Box Score,,,,Chicago Stadium,
"Tue, Oct 17, 1967",Cincinnati Royals,108,Detroit Pistons,131,Box Score,,,,Cobo Arena,
"Tue, Oct 17, 1967",San Francisco Warriors,122,New York Knicks,124,Box Score,,,,Madison Square Garden (III),
"Tue, Oct 17, 1967",St. Louis Hawks,123,San Diego Rockets,105,Box Score,,,,San Diego Sports Arena,
"Wed, Oct 18, 1967",New York Knicks,98,Baltimore Bullets,121,Box Score,,,,Baltimore Civic Center,
"Wed, Oct 18, 1967",San Francisco Warriors,118,Cincinnati Royals,122,Box Score,,,,Cincinnati Gardens,
"Wed, Oct 18, 1967",Los Angeles Lakers,87,Philadelphia 76ers,103,Box Score,,,,The Spectrum,
"Thu, Oct 19, 1967",Los Angeles Lakers,95,St. Louis Hawks,100,Box Score,,,,Kiel Auditorium,
"Thu, Oct 19, 1967",San Francisco Warriors,116,Chicago Bulls,106,Box Score,,,,Chicago Stadium,
"Fri, Oct 20, 1967",St. Louis Hawks,126,Chicago Bulls,99,Box Score,,,,Chicago Stadium,
"Fri, Oct 20, 1967",San Diego Rockets,121,Seattle SuperSonics,114,Box Score,,,,Seattle Center Coliseum,
"Sat, Oct 21, 1967",Boston Celtics,125,Baltimore Bullets,109,Box Score,,9164.0,,Baltimore Civic Center,
"Sat, Oct 21, 1967",Chicago Bulls,107,Cincinnati Royals,109,Box Score,,,,Cincinnati Gardens,
"Sat, Oct 21, 1967",Los Angeles Lakers,114,New York Knicks,106,Box Score,,,,Madison Square Garden (III),
"Sat, Oct 21, 1967",Detroit Pistons,111,Philadelphia 76ers,116,Box Score,,,,The Spectrum,
"Sat, Oct 21, 1967",Seattle SuperSonics,117,San Diego Rockets,110,Box Score,OT,,,San Diego Sports Arena,
"Sat, Oct 21, 1967",San Francisco Warriors,110,St. Louis Hawks,115,Box Score,,,,Kiel Auditorium,
"Sun, Oct 22, 1967",Cincinnati Royals,106,Seattle SuperSonics,94,Box Score,,,,Seattle Center Coliseum,
"Sun, Oct 22, 1967",San Diego Rockets,126,San Francisco Warriors,137,Box Score,,,,Cow Palace,
"Tue, Oct 24, 1967",Seattle SuperSonics,125,Baltimore Bullets,136,Box Score,,,,Memorial Coliseum,"at Portland, OR"
"Tue, Oct 24, 1967",Cincinnati Royals,106,San Francisco Warriors,116,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Tue, Oct 24, 1967",Philadelphia 76ers,124,Detroit Pistons,102,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Oct 24, 1967",St. Louis Hawks,135,New York Knicks,130,Box Score,OT,,,Madison Square Garden (III),
"Wed, Oct 25, 1967",St. Louis Hawks,104,Boston Celtics,118,Box Score,,5028.0,,Boston Garden,
"Wed, Oct 25, 1967",Chicago Bulls,99,Detroit Pistons,107,Box Score,,,,Cobo Arena,
"Wed, Oct 25, 1967",Cincinnati Royals,116,Los Angeles Lakers,132,Box Score,,,,Los Angeles Memorial Sports Arena,
"Wed, Oct 25, 1967",New York Knicks,114,Philadelphia 76ers,117,Box Score,,,,The Spectrum,
"Wed, Oct 25, 1967",Baltimore Bullets,125,San Diego Rockets,109,Box Score,,,,San Diego Sports Arena,
"Fri, Oct 27, 1967",Cincinnati Royals,116,San Diego Rockets,113,Box Score,,,,San Diego Sports Arena,
"Fri, Oct 27, 1967",Baltimore Bullets,111,San Francisco Warriors,124,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Fri, Oct 27, 1967",Seattle SuperSonics,115,Philadelphia 76ers,132,Box Score,,,,The Spectrum,
"Fri, Oct 27, 1967",Chicago Bulls,117,Los Angeles Lakers,125,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Oct 27, 1967",Boston Celtics,128,Detroit Pistons,109,Box Score,,7125.0,,Cobo Arena,
"Sat, Oct 28, 1967",Philadelphia 76ers,95,Boston Celtics,104,Box Score,,13909.0,,Boston Garden,
"Sat, Oct 28, 1967",Detroit Pistons,111,New York Knicks,98,Box Score,,,,Madison Square Garden (III),
"Sat, Oct 28, 1967",Seattle SuperSonics,109,St. Louis Hawks,116,Box Score,,,,Kiel Auditorium,
"Sun, Oct 29, 1967",Baltimore Bullets,105,Los Angeles Lakers,118,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Oct 29, 1967",Cincinnati Royals,108,San Diego Rockets,99,Box Score,,,,San Diego Sports Arena,
"Sun, Oct 29, 1967",Chicago Bulls,105,San Francisco Warriors,125,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Tue, Oct 31, 1967",Chicago Bulls,104,Seattle SuperSonics,114,Box Score,,,,Seattle Center Coliseum,
"Tue, Oct 31, 1967",New York Knicks,103,San Francisco Warriors,108,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Tue, Oct 31, 1967",Baltimore Bullets,103,St. Louis Hawks,114,Box Score,,,,Kiel Auditorium,
