Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Oct 16, 1964",Detroit Pistons,113,Philadelphia 76ers,125,Box Score,,,,Convention Hall,
"Sat, Oct 17, 1964",San Francisco Warriors,101,Baltimore Bullets,121,Box Score,,,,Baltimore Civic Center,
"Sat, Oct 17, 1964",Detroit Pistons,81,Boston Celtics,112,Box Score,,8948.0,,Boston Garden,
"Sat, Oct 17, 1964",Los Angeles Lakers,113,New York Knicks,109,Box Score,,,,Madison Square Garden (III),
"Sat, Oct 17, 1964",Cincinnati Royals,91,St. Louis Hawks,94,Box Score,,,,Kiel Auditorium,
"Sun, Oct 18, 1964",San Francisco Warriors,108,Cincinnati Royals,117,Box Score,,,,Cincinnati Gardens,
"Tue, Oct 20, 1964",Los Angeles Lakers,113,Cincinnati Royals,121,Box Score,,,,Cincinnati Gardens,
"Wed, Oct 21, 1964",San Francisco Warriors,104,Detroit Pistons,108,Box Score,,,,Cobo Arena,
"Wed, Oct 21, 1964",Los Angeles Lakers,108,Baltimore Bullets,105,Box Score,,,,Baltimore Civic Center,
"Thu, Oct 22, 1964",Detroit Pistons,102,Boston Celtics,104,Box Score,,3289.0,,Convention Hall,"at Philadelphia, PA"
"Thu, Oct 22, 1964",Baltimore Bullets,138,Philadelphia 76ers,135,Box Score,OT,,,Convention Hall,
"Fri, Oct 23, 1964",Los Angeles Lakers,94,San Francisco Warriors,92,Box Score,,,,San Francisco Civic Auditorium,
"Sat, Oct 24, 1964",Baltimore Bullets,103,Boston Celtics,131,Box Score,,6075.0,,Boston Garden,
"Sat, Oct 24, 1964",Detroit Pistons,118,New York Knicks,108,Box Score,OT,,,Madison Square Garden (III),
"Sat, Oct 24, 1964",Philadelphia 76ers,86,St. Louis Hawks,126,Box Score,,,,Kiel Auditorium,
"Sun, Oct 25, 1964",Boston Celtics,112,Baltimore Bullets,100,Box Score,,3555.0,,Baltimore Civic Center,
"Sun, Oct 25, 1964",New York Knicks,108,Detroit Pistons,95,Box Score,,,,Cincinnati Gardens,"at Cincinnati, OH"
"Sun, Oct 25, 1964",Philadelphia 76ers,107,Cincinnati Royals,109,Box Score,,,,Cincinnati Gardens,
"Tue, Oct 27, 1964",Boston Celtics,131,New York Knicks,103,Box Score,,12975.0,,Madison Square Garden (III),
"Tue, Oct 27, 1964",St. Louis Hawks,81,Philadelphia 76ers,100,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Oct 27, 1964",Baltimore Bullets,90,San Francisco Warriors,101,Box Score,,,,Oakland Civic Auditorium,"at Oakland, CA"
"Wed, Oct 28, 1964",Baltimore Bullets,102,Los Angeles Lakers,112,Box Score,,,,Los Angeles Memorial Sports Arena,
"Wed, Oct 28, 1964",Boston Celtics,119,St. Louis Hawks,117,Box Score,,12389.0,,St. Louis Arena,
"Thu, Oct 29, 1964",Baltimore Bullets,98,Los Angeles Lakers,95,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Oct 30, 1964",St. Louis Hawks,118,Cincinnati Royals,119,Box Score,,,,Cincinnati Gardens,
"Fri, Oct 30, 1964",Boston Celtics,106,Detroit Pistons,90,Box Score,,7251.0,,Cobo Arena,
"Fri, Oct 30, 1964",Philadelphia 76ers,90,New York Knicks,94,Box Score,,,,Madison Square Garden (III),
"Sat, Oct 31, 1964",Cincinnati Royals,94,Boston Celtics,122,Box Score,,10341.0,,Boston Garden,
"Sat, Oct 31, 1964",New York Knicks,105,Philadelphia 76ers,116,Box Score,,,,Convention Hall,
"Sat, Oct 31, 1964",Baltimore Bullets,102,San Francisco Warriors,98,Box Score,,,,San Francisco Civic Auditorium,
"Sat, Oct 31, 1964",Detroit Pistons,99,St. Louis Hawks,107,Box Score,,,,Kiel Auditorium,
