Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Nov 2, 1971",Phoenix Suns,101,Chicago Bulls,108,Box Score,,,,Chicago Stadium,
"Tue, Nov 2, 1971",Baltimore Bullets,91,Golden State Warriors,106,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Wed, Nov 3, 1971",Chicago Bulls,113,Atlanta Hawks,100,Box Score,,,,Alexander Memorial Coliseum,
"Wed, Nov 3, 1971",Phoenix Suns,100,Buffalo Braves,98,Box Score,,,,Buffalo Memorial Auditorium,
"Wed, Nov 3, 1971",Philadelphia 76ers,100,Cincinnati Royals,124,Box Score,,,,Cincinnati Gardens,
"Wed, Nov 3, 1971",New York Knicks,117,Houston Rockets,98,Box Score,,,,Astrodome,
"Thu, Nov 4, 1971",Seattle SuperSonics,96,Golden State Warriors,98,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Thu, Nov 4, 1971",Portland Trail Blazers,112,Houston Rockets,110,Box Score,,,,Astrohall,
"Fri, Nov 5, 1971",Buffalo Braves,122,Atlanta Hawks,117,Box Score,OT,,,Alexander Memorial Coliseum,
"Fri, Nov 5, 1971",Detroit Pistons,102,Boston Celtics,103,Box Score,,10543.0,,Boston Garden,
"Fri, Nov 5, 1971",Milwaukee Bucks,104,Chicago Bulls,102,Box Score,,,,Chicago Stadium,
"Fri, Nov 5, 1971",Phoenix Suns,107,Cleveland Cavaliers,87,Box Score,,,,Cleveland Arena,
"Fri, Nov 5, 1971",Baltimore Bullets,106,Los Angeles Lakers,110,Box Score,,,,The Forum,
"Fri, Nov 5, 1971",New York Knicks,97,Seattle SuperSonics,101,Box Score,,,,Seattle Center Coliseum,
"Sat, Nov 6, 1971",Portland Trail Blazers,109,Boston Celtics,124,Box Score,,7196.0,,Boston Garden,
"Sat, Nov 6, 1971",Chicago Bulls,99,Buffalo Braves,130,Box Score,,,,Buffalo Memorial Auditorium,
"Sat, Nov 6, 1971",Phoenix Suns,95,Cincinnati Royals,110,Box Score,,,,Cincinnati Gardens,
"Sat, Nov 6, 1971",Los Angeles Lakers,105,Golden State Warriors,89,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Sat, Nov 6, 1971",Detroit Pistons,78,Milwaukee Bucks,106,Box Score,,,,Milwaukee Arena,
"Sat, Nov 6, 1971",Atlanta Hawks,96,Philadelphia 76ers,101,Box Score,,,,The Spectrum,
"Sun, Nov 7, 1971",Portland Trail Blazers,99,Cleveland Cavaliers,120,Box Score,,,,Cleveland Arena,
"Sun, Nov 7, 1971",Baltimore Bullets,109,Houston Rockets,106,Box Score,,,,Astrohall,
"Sun, Nov 7, 1971",New York Knicks,96,Los Angeles Lakers,103,Box Score,,,,The Forum,
"Sun, Nov 7, 1971",Golden State Warriors,109,Seattle SuperSonics,102,Box Score,,,,Seattle Center Coliseum,
"Mon, Nov 8, 1971",Cincinnati Royals,109,Boston Celtics,120,Box Score,,6035.0,,Omaha Civic Auditorium,"at Omaha, NE"
"Tue, Nov 9, 1971",Portland Trail Blazers,100,Buffalo Braves,109,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Nov 9, 1971",Los Angeles Lakers,122,Chicago Bulls,109,Box Score,,,,Chicago Stadium,
"Tue, Nov 9, 1971",Houston Rockets,99,Golden State Warriors,115,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Tue, Nov 9, 1971",Phoenix Suns,113,Milwaukee Bucks,118,Box Score,,,,Milwaukee Arena,
"Wed, Nov 10, 1971",Milwaukee Bucks,116,Atlanta Hawks,110,Box Score,,,,Alexander Memorial Coliseum,
"Wed, Nov 10, 1971",Chicago Bulls,125,Baltimore Bullets,106,Box Score,,,,Baltimore Civic Center,
"Wed, Nov 10, 1971",New York Knicks,85,Cincinnati Royals,99,Box Score,,,,Cincinnati Gardens,
"Wed, Nov 10, 1971",Portland Trail Blazers,122,Detroit Pistons,139,Box Score,,,,Cobo Arena,
"Wed, Nov 10, 1971",Boston Celtics,142,Houston Rockets,103,Box Score,,4260.0,,Astrodome,
"Wed, Nov 10, 1971",Los Angeles Lakers,143,Philadelphia 76ers,103,Box Score,,,,The Spectrum,
"Thu, Nov 11, 1971",Golden State Warriors,112,New York Knicks,103,Box Score,,,,Madison Square Garden (IV),
"Thu, Nov 11, 1971",Cleveland Cavaliers,91,Seattle SuperSonics,110,Box Score,,,,Seattle Center Coliseum,
"Fri, Nov 12, 1971",Golden State Warriors,104,Atlanta Hawks,106,Box Score,,,,Alexander Memorial Coliseum,
"Fri, Nov 12, 1971",Seattle SuperSonics,107,Los Angeles Lakers,115,Box Score,,,,The Forum,
"Fri, Nov 12, 1971",Houston Rockets,102,Milwaukee Bucks,111,Box Score,,,,Milwaukee Arena,
"Fri, Nov 12, 1971",Detroit Pistons,101,Philadelphia 76ers,115,Box Score,,,,The Spectrum,
"Fri, Nov 12, 1971",Boston Celtics,119,Phoenix Suns,128,Box Score,,9470.0,,Arizona Veterans Memorial Coliseum,
"Fri, Nov 12, 1971",Cleveland Cavaliers,106,Portland Trail Blazers,104,Box Score,,,,Memorial Coliseum,
"Sat, Nov 13, 1971",Philadelphia 76ers,105,Baltimore Bullets,111,Box Score,,,,Baltimore Civic Center,
"Sat, Nov 13, 1971",Milwaukee Bucks,127,Buffalo Braves,106,Box Score,,,,Buffalo Memorial Auditorium,
"Sat, Nov 13, 1971",Houston Rockets,102,Chicago Bulls,111,Box Score,,,,Chicago Stadium,
"Sat, Nov 13, 1971",Golden State Warriors,101,Cincinnati Royals,110,Box Score,,,,Cincinnati Gardens,
"Sat, Nov 13, 1971",Detroit Pistons,105,New York Knicks,127,Box Score,,,,Madison Square Garden (IV),
"Sat, Nov 13, 1971",Los Angeles Lakers,130,Portland Trail Blazers,108,Box Score,,,,Memorial Coliseum,
"Sat, Nov 13, 1971",Boston Celtics,112,Seattle SuperSonics,116,Box Score,,12738.0,,Seattle Center Coliseum,
"Sun, Nov 14, 1971",Boston Celtics,115,Los Angeles Lakers,128,Box Score,,17505.0,,The Forum,
"Sun, Nov 14, 1971",Philadelphia 76ers,114,Milwaukee Bucks,125,Box Score,,,,Dane County Veteran Memorial Coliseum,"at Madison, WI"
"Sun, Nov 14, 1971",Cleveland Cavaliers,105,Phoenix Suns,119,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Tue, Nov 16, 1971",Houston Rockets,107,Baltimore Bullets,110,Box Score,,,,Baltimore Civic Center,
"Tue, Nov 16, 1971",Cincinnati Royals,98,Buffalo Braves,102,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Nov 16, 1971",Seattle SuperSonics,87,Chicago Bulls,95,Box Score,,,,Chicago Stadium,
"Tue, Nov 16, 1971",Golden State Warriors,122,Detroit Pistons,101,Box Score,,,,Cobo Arena,
"Tue, Nov 16, 1971",Cleveland Cavaliers,90,Los Angeles Lakers,108,Box Score,,,,The Forum,
"Tue, Nov 16, 1971",Phoenix Suns,111,New York Knicks,112,Box Score,,,,Madison Square Garden (IV),
"Tue, Nov 16, 1971",Milwaukee Bucks,125,Portland Trail Blazers,105,Box Score,,,,Memorial Coliseum,
"Wed, Nov 17, 1971",Seattle SuperSonics,112,Atlanta Hawks,104,Box Score,,,,Alexander Memorial Coliseum,
"Wed, Nov 17, 1971",Phoenix Suns,121,Boston Celtics,140,Box Score,,9440.0,,Boston Garden,
"Wed, Nov 17, 1971",Baltimore Bullets,113,Cincinnati Royals,103,Box Score,,,,Cincinnati Gardens,
"Wed, Nov 17, 1971",Houston Rockets,118,Philadelphia 76ers,112,Box Score,,,,The Spectrum,
"Thu, Nov 18, 1971",Phoenix Suns,126,Detroit Pistons,128,Box Score,,,,Cobo Arena,
"Thu, Nov 18, 1971",Portland Trail Blazers,105,Golden State Warriors,115,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Fri, Nov 19, 1971",Buffalo Braves,105,Baltimore Bullets,126,Box Score,,,,Baltimore Civic Center,
"Fri, Nov 19, 1971",Cincinnati Royals,110,Boston Celtics,106,Box Score,,9415.0,,Boston Garden,
"Fri, Nov 19, 1971",Houston Rockets,99,Los Angeles Lakers,106,Box Score,,,,The Forum,
"Fri, Nov 19, 1971",Chicago Bulls,148,Philadelphia 76ers,104,Box Score,,,,The Spectrum,
"Fri, Nov 19, 1971",Cleveland Cavaliers,105,Portland Trail Blazers,118,Box Score,,,,Memorial Coliseum,
"Fri, Nov 19, 1971",Milwaukee Bucks,108,Seattle SuperSonics,107,Box Score,,,,Seattle Center Coliseum,
