Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Wed, Dec 1, 1965",St. Louis Hawks,110,Detroit Pistons,101,Box Score,,,,Cobo Arena,
"Wed, Dec 1, 1965",New York Knicks,125,Baltimore Bullets,139,Box Score,,,,Cobo Arena,"at Detroit, MI"
"Wed, Dec 1, 1965",Cincinnati Royals,105,Los Angeles Lakers,121,Box Score,,,,Los Angeles Memorial Sports Arena,
"Thu, Dec 2, 1965",San Francisco Warriors,125,Cincinnati Royals,119,Box Score,,,,Cincinnati Gardens,"at Oakland, CA"
"Fri, Dec 3, 1965",Philadelphia 76ers,119,Boston Celtics,103,Box Score,,9567.0,,Boston Garden,
"Fri, Dec 3, 1965",Cincinnati Royals,122,Los Angeles Lakers,118,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Dec 4, 1965",Baltimore Bullets,119,Detroit Pistons,130,Box Score,,,,Cobo Arena,
"Sat, Dec 4, 1965",Boston Celtics,100,St. Louis Hawks,94,Box Score,,9325.0,,St. Louis Arena,
"Sun, Dec 5, 1965",Boston Celtics,99,Cincinnati Royals,108,Box Score,,10453.0,,Cincinnati Gardens,
"Sun, Dec 5, 1965",St. Louis Hawks,113,San Francisco Warriors,99,Box Score,,,,Omaha Civic Auditorium,"at Omaha, NE"
"Mon, Dec 6, 1965",Philadelphia 76ers,116,Los Angeles Lakers,107,Box Score,,,,Charleston Civic Center,"at Charleston, WV"
"Tue, Dec 7, 1965",St. Louis Hawks,96,Boston Celtics,112,Box Score,,15145.0,,Madison Square Garden (III),"at New York, NY"
"Tue, Dec 7, 1965",Los Angeles Lakers,127,New York Knicks,131,Box Score,,,,Madison Square Garden (III),
"Wed, Dec 8, 1965",Philadelphia 76ers,127,Baltimore Bullets,129,Box Score,,,,Baltimore Civic Center,
"Wed, Dec 8, 1965",Los Angeles Lakers,106,Boston Celtics,108,Box Score,,5586.0,,Boston Garden,
"Wed, Dec 8, 1965",San Francisco Warriors,113,Detroit Pistons,115,Box Score,,,,Cobo Arena,
"Wed, Dec 8, 1965",St. Louis Hawks,104,New York Knicks,93,Box Score,,,,Boston Garden,"at Boston, MA"
"Thu, Dec 9, 1965",San Francisco Warriors,110,Cincinnati Royals,109,Box Score,,,,University of Dayton Fieldhouse,"at Dayton, OH"
"Fri, Dec 10, 1965",San Francisco Warriors,127,Baltimore Bullets,145,Box Score,,,,Baltimore Civic Center,
"Fri, Dec 10, 1965",Los Angeles Lakers,129,Cincinnati Royals,110,Box Score,,,,Cincinnati Gardens,
"Fri, Dec 10, 1965",Detroit Pistons,116,Philadelphia 76ers,114,Box Score,,,,Convention Hall,
