Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sat, Apr 1, 1972",Milwaukee Bucks,122,Golden State Warriors,94,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Sun, Apr 2, 1972",Atlanta Hawks,113,Boston Celtics,136,Box Score,,12094.0,,Boston Garden,
"Sun, Apr 2, 1972",Los Angeles Lakers,108,Chicago Bulls,101,Box Score,,,,Chicago Stadium,
"Sun, Apr 2, 1972",Baltimore Bullets,88,New York Knicks,110,Box Score,,,,Madison Square Garden (IV),
"Tue, Apr 4, 1972",Boston Celtics,110,Atlanta Hawks,112,Box Score,,,,Alexander Memorial Coliseum,
"Tue, Apr 4, 1972",New York Knicks,103,Baltimore Bullets,104,Box Score,,,,Baltimore Civic Center,
"Tue, Apr 4, 1972",Los Angeles Lakers,108,Chicago Bulls,97,Box Score,,,,Chicago Stadium,
"Tue, Apr 4, 1972",Milwaukee Bucks,106,Golden State Warriors,99,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Thu, Apr 6, 1972",Golden State Warriors,100,Milwaukee Bucks,108,Box Score,,,,Milwaukee Arena,
"Thu, Apr 6, 1972",Baltimore Bullets,98,New York Knicks,104,Box Score,,,,Madison Square Garden (IV),
"Fri, Apr 7, 1972",Atlanta Hawks,114,Boston Celtics,124,Box Score,,15315.0,,Boston Garden,
"Sun, Apr 9, 1972",Milwaukee Bucks,93,Los Angeles Lakers,72,Box Score,,,,The Forum,
"Sun, Apr 9, 1972",New York Knicks,106,Baltimore Bullets,82,Box Score,,,,Baltimore Civic Center,
"Sun, Apr 9, 1972",Boston Celtics,127,Atlanta Hawks,118,Box Score,,,,Alexander Memorial Coliseum,
"Tue, Apr 11, 1972",Baltimore Bullets,101,New York Knicks,107,Box Score,,,,Madison Square Garden (IV),
"Wed, Apr 12, 1972",Milwaukee Bucks,134,Los Angeles Lakers,135,Box Score,,,,The Forum,
"Thu, Apr 13, 1972",New York Knicks,116,Boston Celtics,94,Box Score,,14292.0,,Boston Garden,
"Fri, Apr 14, 1972",Los Angeles Lakers,108,Milwaukee Bucks,105,Box Score,,,,Milwaukee Arena,
"Sun, Apr 16, 1972",Los Angeles Lakers,88,Milwaukee Bucks,114,Box Score,,,,Milwaukee Arena,
"Sun, Apr 16, 1972",Boston Celtics,105,New York Knicks,106,Box Score,,,,Madison Square Garden (IV),
"Tue, Apr 18, 1972",Milwaukee Bucks,90,Los Angeles Lakers,115,Box Score,,,,The Forum,
"Wed, Apr 19, 1972",New York Knicks,109,Boston Celtics,115,Box Score,,15315.0,,Boston Garden,
"Fri, Apr 21, 1972",Boston Celtics,98,New York Knicks,116,Box Score,,,,Madison Square Garden (IV),
"Sat, Apr 22, 1972",Los Angeles Lakers,104,Milwaukee Bucks,100,Box Score,,,,Milwaukee Arena,
"Sun, Apr 23, 1972",New York Knicks,111,Boston Celtics,103,Box Score,,15315.0,,Boston Garden,
"Wed, Apr 26, 1972",New York Knicks,114,Los Angeles Lakers,92,Box Score,,17505.0,,The Forum,
"Sun, Apr 30, 1972",New York Knicks,92,Los Angeles Lakers,106,Box Score,,17505.0,,The Forum,
