Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Thu, Apr 1, 1971",Chicago Bulls,89,Los Angeles Lakers,115,Box Score,,,,The Forum,
"Thu, Apr 1, 1971",Atlanta Hawks,107,New York Knicks,111,Box Score,,,,Madison Square Garden (IV),
"Thu, Apr 1, 1971",Milwaukee Bucks,104,San Francisco Warriors,106,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Thu, Apr 1, 1971",Philadelphia 76ers,104,Baltimore Bullets,103,Box Score,,,,Baltimore Civic Center,
"Sat, Apr 3, 1971",Baltimore Bullets,94,Philadelphia 76ers,98,Box Score,,,,The Spectrum,
"Sun, Apr 4, 1971",Philadelphia 76ers,120,Baltimore Bullets,128,Box Score,,,,Baltimore Civic Center,
"Sun, Apr 4, 1971",Los Angeles Lakers,99,Chicago Bulls,113,Box Score,,,,Chicago Stadium,
"Sun, Apr 4, 1971",San Francisco Warriors,86,Milwaukee Bucks,136,Box Score,,,,University of Wisconsin Fieldhouse,"at Madison, WI"
"Tue, Apr 6, 1971",Chicago Bulls,98,Los Angeles Lakers,109,Box Score,,,,The Forum,
"Tue, Apr 6, 1971",Baltimore Bullets,111,New York Knicks,112,Box Score,,,,Madison Square Garden (IV),
"Fri, Apr 9, 1971",Los Angeles Lakers,85,Milwaukee Bucks,106,Box Score,,,,Milwaukee Arena,
"Fri, Apr 9, 1971",Baltimore Bullets,88,New York Knicks,107,Box Score,,,,Madison Square Garden (IV),
"Sun, Apr 11, 1971",New York Knicks,88,Baltimore Bullets,114,Box Score,,,,Baltimore Civic Center,
"Sun, Apr 11, 1971",Los Angeles Lakers,73,Milwaukee Bucks,91,Box Score,,,,Milwaukee Arena,
"Wed, Apr 14, 1971",New York Knicks,80,Baltimore Bullets,101,Box Score,,,,Baltimore Civic Center,
"Wed, Apr 14, 1971",Milwaukee Bucks,107,Los Angeles Lakers,118,Box Score,,,,The Forum,
"Fri, Apr 16, 1971",Milwaukee Bucks,117,Los Angeles Lakers,94,Box Score,,,,The Forum,
"Fri, Apr 16, 1971",Baltimore Bullets,84,New York Knicks,89,Box Score,,,,Madison Square Garden (IV),
"Sun, Apr 18, 1971",New York Knicks,96,Baltimore Bullets,113,Box Score,,,,Baltimore Civic Center,
"Sun, Apr 18, 1971",Los Angeles Lakers,98,Milwaukee Bucks,116,Box Score,,,,Milwaukee Arena,
"Mon, Apr 19, 1971",Baltimore Bullets,93,New York Knicks,91,Box Score,,,,Madison Square Garden (IV),
"Wed, Apr 21, 1971",Baltimore Bullets,88,Milwaukee Bucks,98,Box Score,,10746.0,,Milwaukee Arena,
"Sun, Apr 25, 1971",Milwaukee Bucks,102,Baltimore Bullets,83,Box Score,,12289.0,,Baltimore Civic Center,
"Wed, Apr 28, 1971",Baltimore Bullets,99,Milwaukee Bucks,107,Box Score,,10746.0,,Milwaukee Arena,
"Fri, Apr 30, 1971",Milwaukee Bucks,118,Baltimore Bullets,106,Box Score,,11842.0,,Baltimore Civic Center,
