Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Wed, Dec 1, 1976",Seattle SuperSonics,103,Boston Celtics,107,Box Score,,8133.0,,Boston Garden,
"Wed, Dec 1, 1976",Detroit Pistons,104,Houston Rockets,110,Box Score,,,,The Summit,
"Wed, Dec 1, 1976",Portland Trail Blazers,101,Indiana Pacers,100,Box Score,,,,Market Square Arena,
"Wed, Dec 1, 1976",Cleveland Cavaliers,98,Kansas City Kings,91,Box Score,OT,,,Kemper Arena,
"Wed, Dec 1, 1976",Milwaukee Bucks,105,New Orleans Jazz,126,Box Score,,,,Louisiana Superdome,
"Wed, Dec 1, 1976",Phoenix Suns,106,New York Nets,96,Box Score,,,,Nassau Veterans Memorial Coliseum,
"Wed, Dec 1, 1976",Denver Nuggets,102,Philadelphia 76ers,114,Box Score,,,,The Spectrum,
"Thu, Dec 2, 1976",Washington Bullets,102,Atlanta Hawks,90,Box Score,,,,Omni Coliseum,
"Thu, Dec 2, 1976",San Antonio Spurs,116,Golden State Warriors,124,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Thu, Dec 2, 1976",Milwaukee Bucks,110,Houston Rockets,137,Box Score,,,,The Summit,
"Fri, Dec 3, 1976",Chicago Bulls,109,Boston Celtics,115,Box Score,OT,11173.0,,Boston Garden,
"Fri, Dec 3, 1976",New York Knicks,112,Buffalo Braves,135,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Dec 3, 1976",Kansas City Kings,115,Detroit Pistons,124,Box Score,,,,Cobo Arena,
"Fri, Dec 3, 1976",Cleveland Cavaliers,109,Indiana Pacers,112,Box Score,,,,Market Square Arena,
"Fri, Dec 3, 1976",San Antonio Spurs,105,Los Angeles Lakers,114,Box Score,,,,The Forum,
"Fri, Dec 3, 1976",Atlanta Hawks,105,New Orleans Jazz,121,Box Score,,,,Louisiana Superdome,
"Fri, Dec 3, 1976",Denver Nuggets,126,New York Nets,124,Box Score,,,,Nassau Veterans Memorial Coliseum,
"Fri, Dec 3, 1976",Seattle SuperSonics,121,Philadelphia 76ers,112,Box Score,,,,The Spectrum,
"Fri, Dec 3, 1976",Portland Trail Blazers,113,Phoenix Suns,99,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sat, Dec 4, 1976",New York Nets,107,Atlanta Hawks,105,Box Score,,,,Omni Coliseum,
"Sat, Dec 4, 1976",New Orleans Jazz,99,Chicago Bulls,107,Box Score,,,,Chicago Stadium,
"Sat, Dec 4, 1976",Los Angeles Lakers,114,Golden State Warriors,116,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sat, Dec 4, 1976",Indiana Pacers,108,Houston Rockets,120,Box Score,,,,The Summit,
"Sat, Dec 4, 1976",Seattle SuperSonics,96,New York Knicks,103,Box Score,,,,Madison Square Garden (IV),
"Sat, Dec 4, 1976",Milwaukee Bucks,108,Portland Trail Blazers,112,Box Score,,,,Memorial Coliseum,
"Sat, Dec 4, 1976",Denver Nuggets,95,Washington Bullets,100,Box Score,,,,Capital Centre,
"Sun, Dec 5, 1976",Boston Celtics,96,Kansas City Kings,102,Box Score,,6904.0,,Kemper Arena,
"Sun, Dec 5, 1976",Denver Nuggets,117,New Orleans Jazz,105,Box Score,,,,Louisiana Superdome,
"Sun, Dec 5, 1976",San Antonio Spurs,98,Phoenix Suns,103,Box Score,OT,,,Arizona Veterans Memorial Coliseum,
"Sun, Dec 5, 1976",Cleveland Cavaliers,89,Portland Trail Blazers,93,Box Score,,,,Memorial Coliseum,
"Tue, Dec 7, 1976",Indiana Pacers,107,Buffalo Braves,103,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Dec 7, 1976",Los Angeles Lakers,81,Chicago Bulls,89,Box Score,,,,Chicago Stadium,
"Tue, Dec 7, 1976",Milwaukee Bucks,115,Denver Nuggets,122,Box Score,,,,McNichols Sports Arena,
"Tue, Dec 7, 1976",Cleveland Cavaliers,104,Golden State Warriors,120,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Tue, Dec 7, 1976",Seattle SuperSonics,98,New Orleans Jazz,110,Box Score,,,,Louisiana Superdome,
"Tue, Dec 7, 1976",Portland Trail Blazers,111,New York Knicks,94,Box Score,,,,Madison Square Garden (IV),
"Wed, Dec 8, 1976",Portland Trail Blazers,95,Boston Celtics,104,Box Score,,10204.0,,Boston Garden,
