Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Feb 3, 1981",Philadelphia 76ers,97,Atlanta Hawks,93,Box Score,,11616,,Omni Coliseum,
"Tue, Feb 3, 1981",Kansas City Kings,121,Dallas Mavericks,100,Box Score,,5335,,Reunion Arena,
"Tue, Feb 3, 1981",Denver Nuggets,128,Houston Rockets,135,Box Score,OT,9578,,The Summit,
"Tue, Feb 3, 1981",Indiana Pacers,108,Milwaukee Bucks,99,Box Score,,11052,,MECCA Arena,
"Tue, Feb 3, 1981",San Diego Clippers,98,New York Knicks,101,Box Score,,9969,,Madison Square Garden (IV),
"Tue, Feb 3, 1981",Washington Bullets,104,Portland Trail Blazers,111,Box Score,OT,12666,,Memorial Coliseum,
"Tue, Feb 3, 1981",Detroit Pistons,99,San Antonio Spurs,102,Box Score,,8616,,HemisFair Arena,
"Wed, Feb 4, 1981",Chicago Bulls,109,Cleveland Cavaliers,96,Box Score,,4573,,Coliseum at Richfield,
"Wed, Feb 4, 1981",San Antonio Spurs,135,Denver Nuggets,132,Box Score,,9117,,McNichols Sports Arena,
"Wed, Feb 4, 1981",Portland Trail Blazers,100,Golden State Warriors,115,Box Score,,10465,,Oakland-Alameda County Coliseum Arena,
"Wed, Feb 4, 1981",Dallas Mavericks,68,Houston Rockets,116,Box Score,,8353,,The Summit,
"Wed, Feb 4, 1981",Los Angeles Lakers,102,Indiana Pacers,96,Box Score,,15966,,Market Square Arena,
"Wed, Feb 4, 1981",Detroit Pistons,90,Kansas City Kings,91,Box Score,,11009,,Kemper Arena,
"Wed, Feb 4, 1981",San Diego Clippers,110,New Jersey Nets,102,Box Score,,6888,,Rutgers Athletic Center,
"Wed, Feb 4, 1981",Boston Celtics,104,Philadelphia 76ers,107,Box Score,,18276,2:18,The Spectrum,
"Wed, Feb 4, 1981",Utah Jazz,89,Phoenix Suns,114,Box Score,,11571,,Arizona Veterans Memorial Coliseum,
"Wed, Feb 4, 1981",Washington Bullets,99,Seattle SuperSonics,108,Box Score,,13656,,Seattle Kingdome,
"Thu, Feb 5, 1981",Boston Celtics,103,Milwaukee Bucks,113,Box Score,,11052,2:15,MECCA Arena,
"Fri, Feb 6, 1981",Indiana Pacers,98,Boston Celtics,111,Box Score,,15320,1:55,Boston Garden,
"Fri, Feb 6, 1981",New York Knicks,112,Chicago Bulls,94,Box Score,,10247,,Chicago Stadium,
"Fri, Feb 6, 1981",Milwaukee Bucks,103,Cleveland Cavaliers,99,Box Score,,7179,2:10,Coliseum at Richfield,
