Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Mar 1, 1960",Syracuse Nationals,124,New York Knicks,121,Box Score,,,,Madison Square Garden (III),
"Tue, Mar 1, 1960",Detroit Pistons,108,Cincinnati Royals,106,Box Score,,,,Kiel Auditorium,"at St. Louis, MO"
"Tue, Mar 1, 1960",Minneapolis Lakers,101,St. Louis Hawks,109,Box Score,,,,Kiel Auditorium,
"Wed, Mar 2, 1960",Philadelphia Warriors,119,Boston Celtics,133,Box Score,,8572,,Boston Garden,
"Wed, Mar 2, 1960",St. Louis Hawks,100,Detroit Pistons,116,Box Score,,,,Memorial Building - University of Detroit,"at Detroit, MI (University of Detroit Fieldhouse)"
"Wed, Mar 2, 1960",New York Knicks,113,Minneapolis Lakers,123,Box Score,,,,Boston Garden,"at Boston, MA"
"Thu, Mar 3, 1960",Minneapolis Lakers,117,Cincinnati Royals,114,Box Score,,,,Philadelphia Arena,"at Philadelphia, PA"
"Thu, Mar 3, 1960",Detroit Pistons,101,Philadelphia Warriors,110,Box Score,,,,Philadelphia Arena,
"Thu, Mar 3, 1960",Boston Celtics,108,Syracuse Nationals,149,Box Score,,1676,,Onondaga War Memorial,
"Fri, Mar 4, 1960",Philadelphia Warriors,136,New York Knicks,134,Box Score,OT,,,Hershey Sports Arena,"at Hershey, PA"
"Sat, Mar 5, 1960",St. Louis Hawks,107,Minneapolis Lakers,106,Box Score,OT,,,Minneapolis Armory,
"Sat, Mar 5, 1960",New York Knicks,115,Syracuse Nationals,132,Box Score,,,,Onondaga War Memorial,
"Sun, Mar 6, 1960",Syracuse Nationals,117,Boston Celtics,126,Box Score,,5793,,Boston Garden,
"Sun, Mar 6, 1960",Philadelphia Warriors,109,St. Louis Hawks,128,Box Score,,,,Kiel Auditorium,
"Sun, Mar 6, 1960",Detroit Pistons,112,New York Knicks,120,Box Score,,,,Madison Square Garden (III),
"Sun, Mar 6, 1960",Cincinnati Royals,105,Minneapolis Lakers,114,Box Score,,,,Minneapolis Armory,
"Tue, Mar 8, 1960",Detroit Pistons,101,St. Louis Hawks,122,Box Score,,,,Kiel Auditorium,
"Wed, Mar 9, 1960",New York Knicks,128,Boston Celtics,148,Box Score,,3921,,Boston Garden,
"Wed, Mar 9, 1960",St. Louis Hawks,123,Cincinnati Royals,116,Box Score,,,,Cincinnati Gardens,
"Wed, Mar 9, 1960",Minneapolis Lakers,116,Detroit Pistons,117,Box Score,,,,Detroit Olympia,
"Wed, Mar 9, 1960",Philadelphia Warriors,126,Syracuse Nationals,137,Box Score,,,,Onondaga War Memorial,
"Thu, Mar 10, 1960",New York Knicks,108,Minneapolis Lakers,133,Box Score,,,,Minneapolis Armory,
