Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sun, Mar 1, 1981",Seattle SuperSonics,102,Atlanta Hawks,108,Box Score,,7396,,Omni Coliseum,
"Sun, Mar 1, 1981",Philadelphia 76ers,107,Boston Celtics,114,Box Score,,15320,2:28,Boston Garden,
"Sun, Mar 1, 1981",San Diego Clippers,91,Dallas Mavericks,99,Box Score,,4858,,Reunion Arena,
"Sun, Mar 1, 1981",Cleveland Cavaliers,127,Denver Nuggets,137,Box Score,,8826,,McNichols Sports Arena,
"Sun, Mar 1, 1981",Phoenix Suns,101,Los Angeles Lakers,96,Box Score,,17505,,The Forum,
"Sun, Mar 1, 1981",Washington Bullets,107,Milwaukee Bucks,137,Box Score,,11052,,MECCA Arena,
"Sun, Mar 1, 1981",Detroit Pistons,117,New Jersey Nets,104,Box Score,,7186,,Rutgers Athletic Center,
"Sun, Mar 1, 1981",Utah Jazz,97,Portland Trail Blazers,108,Box Score,,12666,,Memorial Coliseum,
"Sun, Mar 1, 1981",Houston Rockets,86,San Antonio Spurs,102,Box Score,,11245,,HemisFair Arena,
"Tue, Mar 3, 1981",New Jersey Nets,102,Chicago Bulls,128,Box Score,,7577,,Chicago Stadium,
"Tue, Mar 3, 1981",Boston Celtics,117,Dallas Mavericks,105,Box Score,,15593,2:00,Reunion Arena,
"Tue, Mar 3, 1981",Los Angeles Lakers,99,Kansas City Kings,98,Box Score,,12208,,Kemper Arena,
"Tue, Mar 3, 1981",Detroit Pistons,98,Milwaukee Bucks,115,Box Score,,11052,,MECCA Arena,
"Tue, Mar 3, 1981",Atlanta Hawks,100,New York Knicks,93,Box Score,,8874,,Madison Square Garden (IV),
"Tue, Mar 3, 1981",Indiana Pacers,112,Portland Trail Blazers,117,Box Score,,12666,,Memorial Coliseum,
"Tue, Mar 3, 1981",Washington Bullets,112,Utah Jazz,93,Box Score,,6478,,Salt Palace,
"Wed, Mar 4, 1981",Los Angeles Lakers,114,Denver Nuggets,123,Box Score,,14840,,McNichols Sports Arena,
"Wed, Mar 4, 1981",Utah Jazz,105,Golden State Warriors,107,Box Score,,10199,,Oakland-Alameda County Coliseum Arena,
"Wed, Mar 4, 1981",Boston Celtics,108,Houston Rockets,101,Box Score,,13985,1:59,The Summit,
"Wed, Mar 4, 1981",Chicago Bulls,111,Philadelphia 76ers,100,Box Score,,11134,,The Spectrum,
"Wed, Mar 4, 1981",Cleveland Cavaliers,106,Phoenix Suns,126,Box Score,,12660,,Arizona Veterans Memorial Coliseum,
"Wed, Mar 4, 1981",Kansas City Kings,111,San Antonio Spurs,97,Box Score,,9280,,HemisFair Arena,
"Wed, Mar 4, 1981",Washington Bullets,115,San Diego Clippers,103,Box Score,,6006,,San Diego Sports Arena,
"Wed, Mar 4, 1981",Indiana Pacers,93,Seattle SuperSonics,105,Box Score,,18429,,Seattle Kingdome,
"Thu, Mar 5, 1981",New York Knicks,104,Detroit Pistons,101,Box Score,,3358,,Pontiac Silverdome,
"Thu, Mar 5, 1981",Portland Trail Blazers,100,Kansas City Kings,106,Box Score,,6822,,Kemper Arena,
"Thu, Mar 5, 1981",Atlanta Hawks,91,Milwaukee Bucks,107,Box Score,,11052,,MECCA Arena,
"Thu, Mar 5, 1981",Phoenix Suns,112,Utah Jazz,100,Box Score,,5804,,Salt Palace,
"Fri, Mar 6, 1981",New Jersey Nets,106,Atlanta Hawks,109,Box Score,,6455,,Omni Coliseum,
