Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Thu, Nov 1, 1979",Cleveland Cavaliers,127,Detroit Pistons,125,Box Score,,,,Pontiac Silverdome,
"Thu, Nov 1, 1979",New York Knicks,134,Utah Jazz,118,Box Score,,,,Salt Palace,
"Fri, Nov 2, 1979",Chicago Bulls,99,Denver Nuggets,113,Box Score,,,,McNichols Sports Arena,
"Fri, Nov 2, 1979",New York Knicks,112,Kansas City Kings,111,Box Score,,,,Municipal Auditorium,
"Fri, Nov 2, 1979",Phoenix Suns,110,Los Angeles Lakers,112,Box Score,,,,The Forum,
"Fri, Nov 2, 1979",Indiana Pacers,93,New Jersey Nets,115,Box Score,,,,Rutgers Athletic Center,
"Fri, Nov 2, 1979",Atlanta Hawks,85,Philadelphia 76ers,81,Box Score,,,,The Spectrum,
"Fri, Nov 2, 1979",Portland Trail Blazers,123,San Diego Clippers,102,Box Score,,,,San Diego Sports Arena,
"Fri, Nov 2, 1979",San Antonio Spurs,107,Seattle SuperSonics,117,Box Score,,,,Seattle Kingdome,
"Sat, Nov 3, 1979",New Jersey Nets,107,Atlanta Hawks,110,Box Score,,,,Omni Coliseum,
"Sat, Nov 3, 1979",Milwaukee Bucks,136,Chicago Bulls,134,Box Score,OT,,,Chicago Stadium,
"Sat, Nov 3, 1979",Kansas City Kings,110,Cleveland Cavaliers,123,Box Score,,,,Coliseum at Richfield,
"Sat, Nov 3, 1979",Houston Rockets,114,Detroit Pistons,111,Box Score,,,,Pontiac Silverdome,
"Sat, Nov 3, 1979",Denver Nuggets,103,Golden State Warriors,130,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sat, Nov 3, 1979",Philadelphia 76ers,120,Indiana Pacers,114,Box Score,2OT,,,Market Square Arena,
"Sat, Nov 3, 1979",Utah Jazz,109,San Diego Clippers,126,Box Score,,,,San Diego Sports Arena,
"Sat, Nov 3, 1979",Boston Celtics,118,Washington Bullets,97,Box Score,,17635.0,1:58,Capital Centre,
"Sun, Nov 4, 1979",Seattle SuperSonics,114,Milwaukee Bucks,101,Box Score,,,,MECCA Arena,
"Sun, Nov 4, 1979",Kansas City Kings,98,New Jersey Nets,101,Box Score,,,,Rutgers Athletic Center,
"Sun, Nov 4, 1979",San Antonio Spurs,124,Portland Trail Blazers,127,Box Score,OT,,,Memorial Coliseum,
"Tue, Nov 6, 1979",Seattle SuperSonics,114,Chicago Bulls,97,Box Score,,,,Chicago Stadium,
"Tue, Nov 6, 1979",Indiana Pacers,117,Cleveland Cavaliers,134,Box Score,,,,Coliseum at Richfield,
"Tue, Nov 6, 1979",San Diego Clippers,112,Los Angeles Lakers,127,Box Score,,,,The Forum,
"Tue, Nov 6, 1979",Philadelphia 76ers,118,Milwaukee Bucks,117,Box Score,OT,,,MECCA Arena,
"Tue, Nov 6, 1979",Atlanta Hawks,98,New York Knicks,96,Box Score,,,,Madison Square Garden (IV),
"Tue, Nov 6, 1979",New Jersey Nets,95,San Antonio Spurs,108,Box Score,,,,HemisFair Arena,
"Tue, Nov 6, 1979",Phoenix Suns,120,Utah Jazz,107,Box Score,,,,Salt Palace,
"Wed, Nov 7, 1979",San Antonio Spurs,105,Boston Celtics,117,Box Score,,15320.0,2:01,Boston Garden,
