Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sun, Nov 1, 1964",St. Louis Hawks,116,Los Angeles Lakers,115,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Nov 1, 1964",Detroit Pistons,101,Cincinnati Royals,114,Box Score,,,,Cincinnati Gardens,
"Wed, Nov 4, 1964",St. Louis Hawks,105,San Francisco Warriors,104,Box Score,,,,San Francisco Civic Auditorium,
"Wed, Nov 4, 1964",Baltimore Bullets,121,Detroit Pistons,108,Box Score,,,,Cobo Arena,
"Thu, Nov 5, 1964",New York Knicks,96,Los Angeles Lakers,106,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Nov 6, 1964",Baltimore Bullets,111,Cincinnati Royals,106,Box Score,,,,Cincinnati Gardens,
"Fri, Nov 6, 1964",New York Knicks,127,San Francisco Warriors,133,Box Score,2OT,,,University of San Francisco,
"Sat, Nov 7, 1964",Detroit Pistons,113,Boston Celtics,130,Box Score,,10066.0,,Boston Garden,
"Sat, Nov 7, 1964",San Francisco Warriors,103,Los Angeles Lakers,130,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Nov 7, 1964",Cincinnati Royals,103,Philadelphia 76ers,105,Box Score,,,,Convention Hall,
"Sat, Nov 7, 1964",Baltimore Bullets,99,St. Louis Hawks,134,Box Score,,,,Kiel Auditorium,
"Sun, Nov 8, 1964",Boston Celtics,106,Cincinnati Royals,103,Box Score,,5840.0,,Cincinnati Gardens,
"Sun, Nov 8, 1964",New York Knicks,121,San Francisco Warriors,130,Box Score,,,,University of San Francisco,
"Tue, Nov 10, 1964",Detroit Pistons,119,Baltimore Bullets,117,Box Score,,,,Convention Hall,"at Philadelphia, PA"
"Tue, Nov 10, 1964",New York Knicks,101,Los Angeles Lakers,108,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Nov 10, 1964",San Francisco Warriors,110,Philadelphia 76ers,99,Box Score,,,,Convention Hall,
"Wed, Nov 11, 1964",San Francisco Warriors,84,Boston Celtics,110,Box Score,,9080.0,,Boston Garden,
"Wed, Nov 11, 1964",Cincinnati Royals,118,St. Louis Hawks,116,Box Score,,,,Kiel Auditorium,
"Wed, Nov 11, 1964",Philadelphia 76ers,123,Baltimore Bullets,114,Box Score,,,,Baltimore Civic Center,
"Thu, Nov 12, 1964",Philadelphia 76ers,110,Boston Celtics,109,Box Score,,14378.0,,Madison Square Garden (III),"at New York, NY"
"Thu, Nov 12, 1964",San Francisco Warriors,99,Detroit Pistons,121,Box Score,,,,Cobo Arena,
"Thu, Nov 12, 1964",Los Angeles Lakers,132,New York Knicks,123,Box Score,OT,,,Madison Square Garden (III),
"Fri, Nov 13, 1964",Los Angeles Lakers,114,Boston Celtics,112,Box Score,,7733.0,,Boston Garden,
"Fri, Nov 13, 1964",St. Louis Hawks,106,Cincinnati Royals,123,Box Score,,,,Cincinnati Gardens,
"Sat, Nov 14, 1964",Los Angeles Lakers,115,Baltimore Bullets,127,Box Score,,,,Baltimore Civic Center,
