Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sat, Jan 1, 1977",New York Nets,87,Buffalo Braves,102,Box Score,,,,Buffalo Memorial Auditorium,
"Sat, Jan 1, 1977",Cleveland Cavaliers,110,New York Knicks,121,Box Score,,,,Madison Square Garden (IV),
"Sat, Jan 1, 1977",Chicago Bulls,82,Portland Trail Blazers,89,Box Score,,,,Memorial Coliseum,
"Sat, Jan 1, 1977",Houston Rockets,89,Washington Bullets,104,Box Score,,,,Capital Centre,
"Sun, Jan 2, 1977",New Orleans Jazz,93,Atlanta Hawks,88,Box Score,,,,Omni Coliseum,
"Sun, Jan 2, 1977",Houston Rockets,80,Cleveland Cavaliers,104,Box Score,,,,Coliseum at Richfield,
"Sun, Jan 2, 1977",San Antonio Spurs,120,Denver Nuggets,145,Box Score,,,,McNichols Sports Arena,
"Sun, Jan 2, 1977",Boston Celtics,98,Golden State Warriors,105,Box Score,,12673.0,,Oakland-Alameda County Coliseum Arena,
"Sun, Jan 2, 1977",Phoenix Suns,88,Kansas City Kings,89,Box Score,,,,Omaha Civic Auditorium,"at Omaha, NE"
"Sun, Jan 2, 1977",Portland Trail Blazers,99,Los Angeles Lakers,104,Box Score,,,,The Forum,
"Sun, Jan 2, 1977",Indiana Pacers,116,Milwaukee Bucks,109,Box Score,,,,MECCA Arena,
"Sun, Jan 2, 1977",Philadelphia 76ers,139,New York Nets,110,Box Score,,,,Nassau Veterans Memorial Coliseum,
"Sun, Jan 2, 1977",Chicago Bulls,79,Seattle SuperSonics,83,Box Score,,,,Seattle Center Coliseum,
"Mon, Jan 3, 1977",Buffalo Braves,109,San Antonio Spurs,142,Box Score,,,,HemisFair Arena,
"Tue, Jan 4, 1977",Denver Nuggets,109,Atlanta Hawks,113,Box Score,,,,Omni Coliseum,
"Tue, Jan 4, 1977",New York Nets,80,Chicago Bulls,88,Box Score,,,,Chicago Stadium,
"Tue, Jan 4, 1977",Phoenix Suns,111,Milwaukee Bucks,139,Box Score,,,,MECCA Arena,
"Tue, Jan 4, 1977",Golden State Warriors,120,New York Knicks,110,Box Score,,,,Madison Square Garden (IV),
"Tue, Jan 4, 1977",Boston Celtics,84,Portland Trail Blazers,128,Box Score,,12679.0,,Memorial Coliseum,
