Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Dec 1, 1964",Boston Celtics,117,New York Knicks,113,Box Score,OT,7233.0,,Madison Square Garden (III),
"Tue, Dec 1, 1964",Detroit Pistons,107,Cincinnati Royals,129,Box Score,,,,Indiana State Fair Coliseum,"at Indianapolis, IN"
"Tue, Dec 1, 1964",Baltimore Bullets,136,San Francisco Warriors,137,Box Score,2OT,,,San Francisco Civic Auditorium,
"Tue, Dec 1, 1964",Los Angeles Lakers,118,Philadelphia 76ers,117,Box Score,,,,Convention Hall,
"Wed, Dec 2, 1964",San Francisco Warriors,114,Baltimore Bullets,120,Box Score,,,,San Jose Civic Auditorium,"at San Jose, CA"
"Wed, Dec 2, 1964",Los Angeles Lakers,102,St. Louis Hawks,105,Box Score,,,,Kiel Auditorium,
"Wed, Dec 2, 1964",Cincinnati Royals,115,Detroit Pistons,125,Box Score,,,,Cobo Arena,
"Wed, Dec 2, 1964",New York Knicks,91,Boston Celtics,116,Box Score,,3896.0,,Boston Garden,
"Fri, Dec 4, 1964",St. Louis Hawks,106,Baltimore Bullets,108,Box Score,,,,Baltimore Civic Center,
"Fri, Dec 4, 1964",Los Angeles Lakers,90,Cincinnati Royals,104,Box Score,,,,Cincinnati Gardens,
"Fri, Dec 4, 1964",Detroit Pistons,106,Philadelphia 76ers,119,Box Score,,,,Convention Hall,
"Fri, Dec 4, 1964",Boston Celtics,85,San Francisco Warriors,112,Box Score,,5912.0,,San Francisco Civic Auditorium,
"Sat, Dec 5, 1964",Philadelphia 76ers,125,Baltimore Bullets,108,Box Score,,,,Cobo Arena,"at Detroit, MI"
"Sat, Dec 5, 1964",New York Knicks,100,Detroit Pistons,110,Box Score,,,,Cobo Arena,
"Sat, Dec 5, 1964",Boston Celtics,105,San Francisco Warriors,81,Box Score,,5117.0,,San Francisco Civic Auditorium,
"Sun, Dec 6, 1964",Cincinnati Royals,124,Baltimore Bullets,113,Box Score,,,,Fairgrounds Coliseum,"at Columbus, OH"
"Sun, Dec 6, 1964",Philadelphia 76ers,104,Los Angeles Lakers,109,Box Score,,,,Minneapolis Auditorium,"at Minneapolis, MN"
"Sun, Dec 6, 1964",New York Knicks,94,St. Louis Hawks,115,Box Score,,,,Kiel Auditorium,
"Tue, Dec 8, 1964",St. Louis Hawks,113,San Francisco Warriors,93,Box Score,,,,San Francisco Civic Auditorium,
"Tue, Dec 8, 1964",Detroit Pistons,102,New York Knicks,100,Box Score,,,,Madison Square Garden (III),
"Tue, Dec 8, 1964",Philadelphia 76ers,102,Baltimore Bullets,97,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Dec 8, 1964",Boston Celtics,108,Los Angeles Lakers,98,Box Score,,13169.0,,Los Angeles Memorial Sports Arena,
"Wed, Dec 9, 1964",New York Knicks,111,Baltimore Bullets,90,Box Score,,,,Baltimore Civic Center,
"Wed, Dec 9, 1964",Cincinnati Royals,122,Detroit Pistons,114,Box Score,,,,Cobo Arena,
"Thu, Dec 10, 1964",Boston Celtics,116,Cincinnati Royals,101,Box Score,,7391.0,,Cincinnati Gardens,
"Thu, Dec 10, 1964",St. Louis Hawks,95,Los Angeles Lakers,91,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Dec 11, 1964",Boston Celtics,118,Philadelphia 76ers,109,Box Score,,4140.0,,Convention Hall,
"Fri, Dec 11, 1964",Detroit Pistons,104,San Francisco Warriors,100,Box Score,,,,San Francisco Civic Auditorium,
"Sat, Dec 12, 1964",Baltimore Bullets,99,Boston Celtics,112,Box Score,,12025.0,,Boston Garden,
"Sat, Dec 12, 1964",Cincinnati Royals,115,St. Louis Hawks,109,Box Score,,,,Kiel Auditorium,
"Sat, Dec 12, 1964",Detroit Pistons,107,San Francisco Warriors,124,Box Score,,,,San Francisco Civic Auditorium,
"Sat, Dec 12, 1964",Philadelphia 76ers,106,New York Knicks,133,Box Score,,,,Madison Square Garden (III),
"Sun, Dec 13, 1964",Detroit Pistons,115,Los Angeles Lakers,116,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Dec 13, 1964",Philadelphia 76ers,121,New York Knicks,115,Box Score,,,,Onondaga War Memorial,"at Syracuse, NY"
"Mon, Dec 14, 1964",San Francisco Warriors,112,Philadelphia 76ers,119,Box Score,,,,Pittsburgh Civic Arena,"at Pittsburgh, PA"
"Tue, Dec 15, 1964",San Francisco Warriors,134,New York Knicks,132,Box Score,OT,,,Madison Square Garden (III),
"Tue, Dec 15, 1964",Detroit Pistons,131,Los Angeles Lakers,116,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Dec 15, 1964",St. Louis Hawks,109,Boston Celtics,124,Box Score,,15342.0,,Madison Square Garden (III),"at New York, NY"
"Wed, Dec 16, 1964",Philadelphia 76ers,120,Baltimore Bullets,140,Box Score,,,,Baltimore Civic Center,
"Wed, Dec 16, 1964",San Francisco Warriors,106,Boston Celtics,107,Box Score,,4678.0,,Boston Garden,
"Wed, Dec 16, 1964",Los Angeles Lakers,126,Detroit Pistons,120,Box Score,OT,,,Cobo Arena,
"Wed, Dec 16, 1964",St. Louis Hawks,117,New York Knicks,103,Box Score,,,,Boston Garden,"at Boston, MA"
"Thu, Dec 17, 1964",New York Knicks,113,Boston Celtics,112,Box Score,,3102.0,,Rhode Island Auditorium,"at Providence, RI"
"Fri, Dec 18, 1964",Los Angeles Lakers,107,Cincinnati Royals,111,Box Score,,,,Cincinnati Gardens,
"Fri, Dec 18, 1964",St. Louis Hawks,108,Detroit Pistons,114,Box Score,,,,Cobo Arena,
"Fri, Dec 18, 1964",Philadelphia 76ers,111,San Francisco Warriors,117,Box Score,,,,San Francisco Civic Auditorium,
"Sat, Dec 19, 1964",Detroit Pistons,99,Baltimore Bullets,104,Box Score,,,,Baltimore Civic Center,
"Sat, Dec 19, 1964",Boston Celtics,115,St. Louis Hawks,105,Box Score,,7180.0,,St. Louis Arena,
"Sat, Dec 19, 1964",Cincinnati Royals,133,New York Knicks,105,Box Score,,,,Madison Square Garden (III),
"Sat, Dec 19, 1964",Philadelphia 76ers,140,Los Angeles Lakers,113,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Dec 20, 1964",Philadelphia 76ers,113,San Francisco Warriors,111,Box Score,,,,San Francisco Civic Auditorium,
"Mon, Dec 21, 1964",New York Knicks,113,Los Angeles Lakers,125,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Dec 22, 1964",San Francisco Warriors,118,New York Knicks,124,Box Score,,,,Sacramento High School Pavilion,"at Sacramento, CA"
"Wed, Dec 23, 1964",Philadelphia 76ers,117,Los Angeles Lakers,135,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Dec 25, 1964",Detroit Pistons,106,Boston Celtics,118,Box Score,,17012.0,,Madison Square Garden (III),"at New York, NY"
"Fri, Dec 25, 1964",Baltimore Bullets,114,New York Knicks,108,Box Score,,,,Madison Square Garden (III),
"Fri, Dec 25, 1964",St. Louis Hawks,125,Cincinnati Royals,130,Box Score,OT,,,Cincinnati Gardens,
"Sat, Dec 26, 1964",New York Knicks,118,Baltimore Bullets,116,Box Score,,,,Baltimore Civic Center,
"Sat, Dec 26, 1964",San Francisco Warriors,122,Los Angeles Lakers,129,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Dec 26, 1964",Cincinnati Royals,135,Philadelphia 76ers,125,Box Score,,,,Convention Hall,
"Sat, Dec 26, 1964",Boston Celtics,97,St. Louis Hawks,84,Box Score,,8110.0,,Kiel Auditorium,
"Sun, Dec 27, 1964",Cincinnati Royals,119,Baltimore Bullets,126,Box Score,,,,Baltimore Civic Center,
"Sun, Dec 27, 1964",Detroit Pistons,106,Boston Celtics,112,Box Score,,5564.0,,War Memorial Coliseum,"at Fort Wayne, IN"
"Sun, Dec 27, 1964",St. Louis Hawks,99,New York Knicks,89,Box Score,,,,Madison Square Garden (III),
"Mon, Dec 28, 1964",Los Angeles Lakers,112,Boston Celtics,133,Box Score,,13909.0,,Boston Garden,
"Mon, Dec 28, 1964",San Francisco Warriors,108,Cincinnati Royals,113,Box Score,,,,Cincinnati Gardens,
"Mon, Dec 28, 1964",New York Knicks,117,Detroit Pistons,123,Box Score,,,,Boston Garden,"at Boston, MA"
"Tue, Dec 29, 1964",San Francisco Warriors,104,St. Louis Hawks,122,Box Score,,,,Kiel Auditorium,
"Wed, Dec 30, 1964",Boston Celtics,121,Baltimore Bullets,114,Box Score,,8390.0,,Baltimore Civic Center,
"Wed, Dec 30, 1964",St. Louis Hawks,125,Detroit Pistons,120,Box Score,,,,Cobo Arena,
"Wed, Dec 30, 1964",San Francisco Warriors,102,New York Knicks,118,Box Score,,,,Convention Hall,"at Philadelphia, PA"
"Wed, Dec 30, 1964",Los Angeles Lakers,115,Philadelphia 76ers,117,Box Score,,,,Convention Hall,
