Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Oct 13, 1970",Boston Celtics,107,New York Knicks,114,Box Score,,18398.0,,Madison Square Garden (IV),
"Tue, Oct 13, 1970",San Diego Rockets,96,Chicago Bulls,111,Box Score,,,,Chicago Stadium,
"Wed, Oct 14, 1970",Cleveland Cavaliers,92,Buffalo Braves,107,Box Score,,,,Buffalo Memorial Auditorium,
"Wed, Oct 14, 1970",San Diego Rockets,105,Baltimore Bullets,123,Box Score,,,,Baltimore Civic Center,
"Wed, Oct 14, 1970",Detroit Pistons,123,Seattle SuperSonics,117,Box Score,,,,Seattle Center Coliseum,
"Wed, Oct 14, 1970",Chicago Bulls,107,Philadelphia 76ers,110,Box Score,,,,The Spectrum,
"Wed, Oct 14, 1970",New York Knicks,128,Cincinnati Royals,104,Box Score,,,,Cincinnati Gardens,
"Thu, Oct 15, 1970",Boston Celtics,100,Phoenix Suns,119,Box Score,,7523.0,,Arizona Veterans Memorial Coliseum,
"Fri, Oct 16, 1970",Los Angeles Lakers,106,Chicago Bulls,102,Box Score,,,,Chicago Stadium,
"Fri, Oct 16, 1970",San Diego Rockets,119,Philadelphia 76ers,127,Box Score,,,,The Spectrum,
"Fri, Oct 16, 1970",Cleveland Cavaliers,112,Portland Trail Blazers,115,Box Score,,,,Memorial Coliseum,
"Fri, Oct 16, 1970",Detroit Pistons,120,San Francisco Warriors,106,Box Score,,,,Cow Palace,
"Sat, Oct 17, 1970",Milwaukee Bucks,107,Atlanta Hawks,98,Box Score,,,,Alexander Memorial Coliseum,
"Sat, Oct 17, 1970",Los Angeles Lakers,116,Baltimore Bullets,118,Box Score,OT,,,Baltimore Civic Center,
"Sat, Oct 17, 1970",San Diego Rockets,102,Buffalo Braves,93,Box Score,,,,Buffalo Memorial Auditorium,
"Sat, Oct 17, 1970",Philadelphia 76ers,123,Cincinnati Royals,105,Box Score,,,,Cincinnati Gardens,
"Sat, Oct 17, 1970",Chicago Bulls,99,New York Knicks,96,Box Score,,,,Madison Square Garden (IV),
"Sat, Oct 17, 1970",Detroit Pistons,110,Phoenix Suns,107,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sat, Oct 17, 1970",Boston Celtics,114,Seattle SuperSonics,126,Box Score,,11617.0,,Seattle Center Coliseum,
"Sat, Oct 17, 1970",Cleveland Cavaliers,108,San Francisco Warriors,128,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Sun, Oct 18, 1970",Boston Celtics,133,Portland Trail Blazers,115,Box Score,,6301.0,,Memorial Coliseum,
"Tue, Oct 20, 1970",Philadelphia 76ers,98,Buffalo Braves,89,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Oct 20, 1970",Milwaukee Bucks,114,Detroit Pistons,115,Box Score,,,,Cobo Arena,
"Tue, Oct 20, 1970",Los Angeles Lakers,100,New York Knicks,115,Box Score,,,,Madison Square Garden (IV),
