Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sun, Apr 1, 1962",Philadelphia Warriors,104,Boston Celtics,119,Box Score,,13496.0,,Boston Garden,
"Tue, Apr 3, 1962",Los Angeles Lakers,123,Detroit Pistons,117,Box Score,,,,Cobo Arena,
"Tue, Apr 3, 1962",Boston Celtics,99,Philadelphia Warriors,109,Box Score,,11588.0,,Convention Hall,
"Thu, Apr 5, 1962",Philadelphia Warriors,107,Boston Celtics,109,Box Score,,13909.0,,Boston Garden,
"Sat, Apr 7, 1962",Los Angeles Lakers,108,Boston Celtics,122,Box Score,,7467.0,,Boston Garden,
"Sun, Apr 8, 1962",Los Angeles Lakers,129,Boston Celtics,122,Box Score,,12364.0,,Boston Garden,
"Tue, Apr 10, 1962",Boston Celtics,115,Los Angeles Lakers,117,Box Score,,15180.0,,Los Angeles Memorial Sports Arena,
"Wed, Apr 11, 1962",Boston Celtics,115,Los Angeles Lakers,103,Box Score,,15104.0,,Los Angeles Memorial Sports Arena,
"Sat, Apr 14, 1962",Los Angeles Lakers,126,Boston Celtics,121,Box Score,,13909.0,,Boston Garden,
"Mon, Apr 16, 1962",Boston Celtics,119,Los Angeles Lakers,105,Box Score,,14030.0,,Los Angeles Memorial Sports Arena,
"Wed, Apr 18, 1962",Los Angeles Lakers,107,Boston Celtics,110,Box Score,OT,13909.0,,Boston Garden,
