Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sat, Dec 1, 1962",Cincinnati Royals,131,Chicago Zephyrs,121,Box Score,,,,Chicago Coliseum,
"Sat, Dec 1, 1962",Syracuse Nationals,110,Boston Celtics,129,Box Score,,10010.0,,Boston Garden,
"Sat, Dec 1, 1962",St. Louis Hawks,97,Los Angeles Lakers,110,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Dec 1, 1962",New York Knicks,115,Detroit Pistons,117,Box Score,,,,Boston Garden,"at Boston, MA"
"Sun, Dec 2, 1962",Boston Celtics,128,Cincinnati Royals,127,Box Score,OT,8719.0,,Cincinnati Gardens,
"Sun, Dec 2, 1962",St. Louis Hawks,122,San Francisco Warriors,116,Box Score,,,,Cow Palace,
"Tue, Dec 4, 1962",Syracuse Nationals,129,Detroit Pistons,130,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Dec 4, 1962",Los Angeles Lakers,132,New York Knicks,112,Box Score,,,,Madison Square Garden (III),
"Tue, Dec 4, 1962",Chicago Zephyrs,102,St. Louis Hawks,104,Box Score,,,,Kiel Auditorium,
"Wed, Dec 5, 1962",New York Knicks,133,Chicago Zephyrs,117,Box Score,,,,Cobo Arena,"at Detroit, MI"
"Wed, Dec 5, 1962",Boston Celtics,106,Detroit Pistons,93,Box Score,,4871.0,,Cobo Arena,
"Thu, Dec 6, 1962",St. Louis Hawks,93,Chicago Zephyrs,106,Box Score,,,,Chicago Coliseum,
"Thu, Dec 6, 1962",New York Knicks,99,Cincinnati Royals,96,Box Score,,,,Cincinnati Gardens,
"Fri, Dec 7, 1962",Los Angeles Lakers,112,Boston Celtics,126,Box Score,,8717.0,,Boston Garden,
"Fri, Dec 7, 1962",Syracuse Nationals,149,Chicago Zephyrs,129,Box Score,,,,Rochester Community War Memorial,"at Rochester, NY"
"Fri, Dec 7, 1962",San Francisco Warriors,116,Detroit Pistons,123,Box Score,,,,Cobo Arena,
"Sat, Dec 8, 1962",Boston Celtics,97,Syracuse Nationals,102,Box Score,,6583.0,,Onondaga War Memorial,
"Sat, Dec 8, 1962",San Francisco Warriors,129,St. Louis Hawks,145,Box Score,,,,Kiel Auditorium,
"Sat, Dec 8, 1962",Los Angeles Lakers,131,Cincinnati Royals,128,Box Score,OT,,,Cincinnati Gardens,
"Sat, Dec 8, 1962",Detroit Pistons,78,New York Knicks,87,Box Score,,,,Madison Square Garden (III),
"Sun, Dec 9, 1962",San Francisco Warriors,102,Chicago Zephyrs,110,Box Score,,,,Chicago Coliseum,
"Sun, Dec 9, 1962",St. Louis Hawks,119,Detroit Pistons,123,Box Score,,,,War Memorial Coliseum,"at Fort Wayne, IN"
"Sun, Dec 9, 1962",Syracuse Nationals,117,Los Angeles Lakers,114,Box Score,,,,Minneapolis Auditorium,"at Minneapolis, MN"
"Mon, Dec 10, 1962",Detroit Pistons,109,Chicago Zephyrs,100,Box Score,,,,Baltimore Civic Center,"at Baltimore, MD"
"Tue, Dec 11, 1962",Los Angeles Lakers,124,Cincinnati Royals,121,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Dec 11, 1962",Boston Celtics,87,New York Knicks,95,Box Score,,15237.0,,Madison Square Garden (III),
"Tue, Dec 11, 1962",Syracuse Nationals,124,San Francisco Warriors,136,Box Score,,,,Cow Palace,
"Wed, Dec 12, 1962",St. Louis Hawks,98,Boston Celtics,111,Box Score,,4894.0,,Boston Garden,
"Wed, Dec 12, 1962",Syracuse Nationals,120,Los Angeles Lakers,126,Box Score,,,,Los Angeles Memorial Sports Arena,
"Wed, Dec 12, 1962",New York Knicks,106,Detroit Pistons,115,Box Score,,,,Cobo Arena,
"Wed, Dec 12, 1962",Cincinnati Royals,102,Chicago Zephyrs,105,Box Score,,,,Boston Garden,"at Boston, MA"
