Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Wed, Mar 1, 1972",Cleveland Cavaliers,105,Boston Celtics,115,Box Score,,5611,,Boston Garden,
"Wed, Mar 1, 1972",Houston Rockets,108,Cincinnati Royals,96,Box Score,,,,El Paso County Coliseum,"at El Paso, TX"
"Wed, Mar 1, 1972",Seattle SuperSonics,116,Detroit Pistons,102,Box Score,,,,Cobo Arena,
"Wed, Mar 1, 1972",Milwaukee Bucks,108,Los Angeles Lakers,109,Box Score,,,,Dane County Veteran Memorial Coliseum,"at Madison, WI"
"Wed, Mar 1, 1972",Buffalo Braves,99,Philadelphia 76ers,108,Box Score,,,,The Spectrum,
"Wed, Mar 1, 1972",Baltimore Bullets,95,Phoenix Suns,90,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Mar 3, 1972",New York Knicks,97,Buffalo Braves,105,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Mar 3, 1972",Boston Celtics,125,Detroit Pistons,96,Box Score,,4574,,Cobo Arena,
"Fri, Mar 3, 1972",Houston Rockets,107,Golden State Warriors,108,Box Score,,,,San Diego Sports Arena,"at San Diego, CA"
"Fri, Mar 3, 1972",Atlanta Hawks,104,Los Angeles Lakers,114,Box Score,,,,The Forum,
"Fri, Mar 3, 1972",Milwaukee Bucks,94,Philadelphia 76ers,81,Box Score,,,,The Spectrum,
"Fri, Mar 3, 1972",Baltimore Bullets,90,Portland Trail Blazers,80,Box Score,,,,Memorial Coliseum,
"Fri, Mar 3, 1972",Chicago Bulls,103,Seattle SuperSonics,112,Box Score,,,,Seattle Center Coliseum,
"Sat, Mar 4, 1972",Seattle SuperSonics,96,Golden State Warriors,114,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sat, Mar 4, 1972",Cleveland Cavaliers,130,Houston Rockets,123,Box Score,,,,Hofheinz Pavilion,
"Sat, Mar 4, 1972",Philadelphia 76ers,115,New York Knicks,118,Box Score,OT,,,Madison Square Garden (IV),
"Sat, Mar 4, 1972",Atlanta Hawks,120,Portland Trail Blazers,101,Box Score,,,,Memorial Coliseum,
