Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Nov 2, 1973",Golden State Warriors,105,Boston Celtics,108,Box Score,,10077.0,,Boston Garden,
"Fri, Nov 2, 1973",Buffalo Braves,97,Chicago Bulls,107,Box Score,,,,Chicago Stadium,
"Fri, Nov 2, 1973",Milwaukee Bucks,118,Cleveland Cavaliers,100,Box Score,,,,Cleveland Arena,
"Fri, Nov 2, 1973",Phoenix Suns,107,Detroit Pistons,114,Box Score,,,,Cobo Arena,
"Fri, Nov 2, 1973",Atlanta Hawks,125,Houston Rockets,123,Box Score,,,,Hofheinz Pavilion,
"Fri, Nov 2, 1973",Seattle SuperSonics,115,Kansas City-Omaha Kings,109,Box Score,,,,Municipal Auditorium,
"Fri, Nov 2, 1973",New York Knicks,106,Los Angeles Lakers,91,Box Score,,,,The Forum,
"Sat, Nov 3, 1973",Boston Celtics,122,Atlanta Hawks,109,Box Score,,10238.0,,Omni Coliseum,
"Sat, Nov 3, 1973",Golden State Warriors,124,Buffalo Braves,121,Box Score,OT,,,Buffalo Memorial Auditorium,
"Sat, Nov 3, 1973",Cleveland Cavaliers,94,Chicago Bulls,105,Box Score,,,,Chicago Stadium,
"Sat, Nov 3, 1973",Detroit Pistons,115,Milwaukee Bucks,123,Box Score,OT,,,Milwaukee Arena,
"Sat, Nov 3, 1973",Capital Bullets,112,Philadelphia 76ers,84,Box Score,,,,The Spectrum,
"Sat, Nov 3, 1973",New York Knicks,100,Portland Trail Blazers,107,Box Score,,,,Memorial Coliseum,
"Sun, Nov 4, 1973",Chicago Bulls,101,Buffalo Braves,95,Box Score,OT,,,Maple Leaf Gardens,"at Toronto, Canada"
"Sun, Nov 4, 1973",Phoenix Suns,99,Capital Bullets,102,Box Score,,,,Cole Field House,
"Sun, Nov 4, 1973",Atlanta Hawks,115,Cleveland Cavaliers,110,Box Score,,,,Cleveland Arena,
"Sun, Nov 4, 1973",Golden State Warriors,92,Kansas City-Omaha Kings,91,Box Score,,,,Municipal Auditorium,
"Sun, Nov 4, 1973",Houston Rockets,93,Los Angeles Lakers,106,Box Score,,,,The Forum,
"Sun, Nov 4, 1973",New York Knicks,111,Seattle SuperSonics,106,Box Score,,,,Seattle Center Coliseum,
"Tue, Nov 6, 1973",Los Angeles Lakers,96,Cleveland Cavaliers,115,Box Score,,,,Cleveland Arena,
"Wed, Nov 7, 1973",Capital Bullets,111,Houston Rockets,97,Box Score,,,,Hofheinz Pavilion,
"Wed, Nov 7, 1973",Los Angeles Lakers,92,Milwaukee Bucks,109,Box Score,,,,Milwaukee Arena,
"Wed, Nov 7, 1973",Phoenix Suns,115,Philadelphia 76ers,122,Box Score,,,,The Spectrum,
"Wed, Nov 7, 1973",Buffalo Braves,113,Seattle SuperSonics,130,Box Score,,,,Seattle Center Coliseum,
"Thu, Nov 8, 1973",Detroit Pistons,129,Atlanta Hawks,115,Box Score,,,,Omni Coliseum,
"Thu, Nov 8, 1973",Chicago Bulls,112,Golden State Warriors,111,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Thu, Nov 8, 1973",Boston Celtics,94,New York Knicks,84,Box Score,,19694.0,,Madison Square Garden (IV),
"Fri, Nov 9, 1973",Phoenix Suns,107,Boston Celtics,122,Box Score,,9953.0,,Boston Garden,
"Fri, Nov 9, 1973",Houston Rockets,106,Cleveland Cavaliers,111,Box Score,,,,Cleveland Arena,
"Fri, Nov 9, 1973",Capital Bullets,109,Kansas City-Omaha Kings,96,Box Score,,,,Omaha Civic Auditorium,"at Omaha, NE"
