Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Oct 15, 1965",Los Angeles Lakers,122,San Francisco Warriors,115,Box Score,,,,San Francisco Civic Auditorium,
"Fri, Oct 15, 1965",St. Louis Hawks,111,Cincinnati Royals,100,Box Score,,,,Cincinnati Gardens,
"Sat, Oct 16, 1965",Philadelphia 76ers,133,Baltimore Bullets,101,Box Score,,,,Baltimore Civic Center,
"Sat, Oct 16, 1965",Cincinnati Royals,98,Boston Celtics,102,Box Score,,12044.0,,Boston Garden,
"Sat, Oct 16, 1965",Detroit Pistons,103,New York Knicks,111,Box Score,,,,Madison Square Garden (III),
"Sat, Oct 16, 1965",Los Angeles Lakers,106,St. Louis Hawks,94,Box Score,,,,Kiel Auditorium,
"Sun, Oct 17, 1965",Baltimore Bullets,124,Cincinnati Royals,144,Box Score,,,,Cincinnati Gardens,
"Tue, Oct 19, 1965",San Francisco Warriors,100,Cincinnati Royals,99,Box Score,,,,Cincinnati Gardens,
"Wed, Oct 20, 1965",St. Louis Hawks,99,Baltimore Bullets,119,Box Score,,,,Baltimore Civic Center,
"Wed, Oct 20, 1965",Los Angeles Lakers,96,Boston Celtics,100,Box Score,,6023.0,,Boston Garden,
"Wed, Oct 20, 1965",New York Knicks,103,Detroit Pistons,116,Box Score,,,,Cobo Arena,
"Sat, Oct 23, 1965",Boston Celtics,110,St. Louis Hawks,120,Box Score,,7156.0,,Kiel Auditorium,
"Sat, Oct 23, 1965",Detroit Pistons,103,Philadelphia 76ers,120,Box Score,,,,Convention Hall,
"Sat, Oct 23, 1965",Los Angeles Lakers,101,New York Knicks,106,Box Score,,,,Madison Square Garden (III),
"Sat, Oct 23, 1965",San Francisco Warriors,123,Baltimore Bullets,108,Box Score,,,,Baltimore Civic Center,
"Tue, Oct 26, 1965",Baltimore Bullets,117,Detroit Pistons,98,Box Score,,,,Cobo Arena,
"Tue, Oct 26, 1965",New York Knicks,102,Los Angeles Lakers,104,Box Score,,,,Los Angeles Memorial Sports Arena,
"Wed, Oct 27, 1965",Detroit Pistons,108,Baltimore Bullets,107,Box Score,,,,Baltimore Civic Center,
"Thu, Oct 28, 1965",Boston Celtics,108,Cincinnati Royals,113,Box Score,,5995.0,,Cincinnati Gardens,
"Thu, Oct 28, 1965",New York Knicks,116,Los Angeles Lakers,140,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Oct 29, 1965",Cincinnati Royals,131,Baltimore Bullets,121,Box Score,,,,Baltimore Civic Center,
"Fri, Oct 29, 1965",Boston Celtics,106,Detroit Pistons,108,Box Score,,4270.0,,Cobo Arena,
"Fri, Oct 29, 1965",New York Knicks,100,San Francisco Warriors,110,Box Score,,,,San Francisco Civic Auditorium,
"Sat, Oct 30, 1965",San Francisco Warriors,124,Los Angeles Lakers,122,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Oct 30, 1965",Cincinnati Royals,114,Philadelphia 76ers,134,Box Score,,,,Convention Hall,
"Sat, Oct 30, 1965",Detroit Pistons,95,St. Louis Hawks,122,Box Score,,,,Kiel Auditorium,
"Sun, Oct 31, 1965",Baltimore Bullets,100,Boston Celtics,105,Box Score,,7915.0,,Boston Garden,
"Sun, Oct 31, 1965",Detroit Pistons,107,Cincinnati Royals,113,Box Score,,,,Cincinnati Gardens,
"Sun, Oct 31, 1965",New York Knicks,104,San Francisco Warriors,103,Box Score,,,,San Francisco Civic Auditorium,
