Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Mon, Jan 1, 1962",St. Louis Hawks,145,Detroit Pistons,139,Box Score,,,,Cobo Arena,
"Mon, Jan 1, 1962",Syracuse Nationals,110,Cincinnati Royals,106,Box Score,,,,Cincinnati Gardens,
"Mon, Jan 1, 1962",Philadelphia Warriors,111,Los Angeles Lakers,114,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Jan 2, 1962",St. Louis Hawks,99,Boston Celtics,136,Box Score,,8264.0,,Madison Square Garden (III),"at New York, NY"
"Tue, Jan 2, 1962",Syracuse Nationals,127,Chicago Packers,102,Box Score,,,,International Amphitheatre,
"Tue, Jan 2, 1962",Detroit Pistons,104,New York Knicks,110,Box Score,,,,Madison Square Garden (III),
"Wed, Jan 3, 1962",New York Knicks,111,Cincinnati Royals,122,Box Score,,,,Cobo Arena,"at Detroit, MI"
"Wed, Jan 3, 1962",Boston Celtics,103,Detroit Pistons,112,Box Score,,5043.0,,Cobo Arena,
"Wed, Jan 3, 1962",Philadelphia Warriors,123,Los Angeles Lakers,124,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Jan 5, 1962",Boston Celtics,124,Cincinnati Royals,103,Box Score,,6169.0,,Cincinnati Gardens,
"Fri, Jan 5, 1962",Syracuse Nationals,135,Detroit Pistons,138,Box Score,OT,,,Convention Hall,"at Philadelphia, PA"
"Fri, Jan 5, 1962",St. Louis Hawks,116,Philadelphia Warriors,134,Box Score,,,,Convention Hall,
"Sat, Jan 6, 1962",New York Knicks,115,Detroit Pistons,111,Box Score,,,,Onondaga War Memorial,"at Syracuse, NY"
"Sat, Jan 6, 1962",Chicago Packers,102,Syracuse Nationals,120,Box Score,,,,Onondaga War Memorial,
"Sun, Jan 7, 1962",Cincinnati Royals,123,Chicago Packers,113,Box Score,,,,Knights Hall at Bellarmine College,"at Louisville, KY"
"Sun, Jan 7, 1962",Boston Celtics,118,Los Angeles Lakers,95,Box Score,,8965.0,,Los Angeles Memorial Sports Arena,
"Sun, Jan 7, 1962",Syracuse Nationals,123,New York Knicks,116,Box Score,,,,Madison Square Garden (III),
"Sun, Jan 7, 1962",Philadelphia Warriors,112,St. Louis Hawks,137,Box Score,,,,Kiel Auditorium,
"Tue, Jan 9, 1962",Cincinnati Royals,113,Chicago Packers,106,Box Score,,,,Indiana State Fair Coliseum,"at Indianapolis, IN"
"Tue, Jan 9, 1962",St. Louis Hawks,113,Detroit Pistons,122,Box Score,,,,Convention Hall,"at Philadelphia, PA"
"Tue, Jan 9, 1962",Syracuse Nationals,129,Philadelphia Warriors,120,Box Score,,,,Convention Hall,
"Wed, Jan 10, 1962",Boston Celtics,90,Chicago Packers,103,Box Score,,2248.0,,International Amphitheatre,
