Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Dec 1, 1972",Houston Rockets,96,Baltimore Bullets,103,Box Score,,,,Baltimore Civic Center,
"Fri, Dec 1, 1972",Seattle SuperSonics,90,Buffalo Braves,93,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Dec 1, 1972",Detroit Pistons,114,Cleveland Cavaliers,113,Box Score,,,,Cleveland Arena,
"Fri, Dec 1, 1972",Chicago Bulls,106,Kansas City-Omaha Kings,97,Box Score,OT,,,Municipal Auditorium,
"Fri, Dec 1, 1972",Atlanta Hawks,114,Los Angeles Lakers,109,Box Score,OT,,,The Forum,
"Fri, Dec 1, 1972",New York Knicks,74,Milwaukee Bucks,100,Box Score,,,,Milwaukee Arena,
"Fri, Dec 1, 1972",Boston Celtics,105,Philadelphia 76ers,99,Box Score,,3748.0,,The Spectrum,
"Fri, Dec 1, 1972",Golden State Warriors,106,Phoenix Suns,115,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sat, Dec 2, 1972",Philadelphia 76ers,120,Boston Celtics,131,Box Score,,8784.0,,Boston Garden,
"Sat, Dec 2, 1972",Seattle SuperSonics,80,Chicago Bulls,89,Box Score,,,,Chicago Stadium,
"Sat, Dec 2, 1972",Los Angeles Lakers,112,Golden State Warriors,103,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sat, Dec 2, 1972",Kansas City-Omaha Kings,114,Houston Rockets,109,Box Score,,,,Hofheinz Pavilion,
"Sat, Dec 2, 1972",Buffalo Braves,94,New York Knicks,119,Box Score,,,,Madison Square Garden (IV),
"Sat, Dec 2, 1972",Atlanta Hawks,106,Portland Trail Blazers,103,Box Score,,,,Memorial Coliseum,
"Sun, Dec 3, 1972",Seattle SuperSonics,103,Cleveland Cavaliers,105,Box Score,OT,,,Cleveland Arena,
"Sun, Dec 3, 1972",Milwaukee Bucks,119,Phoenix Suns,101,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Tue, Dec 5, 1972",Portland Trail Blazers,121,Atlanta Hawks,122,Box Score,,,,Omni Coliseum,
"Tue, Dec 5, 1972",Phoenix Suns,97,Buffalo Braves,108,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Dec 5, 1972",Detroit Pistons,108,Chicago Bulls,130,Box Score,,,,Chicago Stadium,
"Tue, Dec 5, 1972",Baltimore Bullets,103,Cleveland Cavaliers,100,Box Score,,,,Cleveland Arena,
