Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes
"Sun, Nov 7, 1982",,Phoenix Suns,100,San Antonio Spurs,101,Box Score,,9448.0,,HemisFair Arena,
"Sun, Nov 7, 1982",7:16p,Boston Celtics,102,New Jersey Nets,100,Box Score,,15550.0,2:08,Brendan Byrne Arena,
"Tue, Nov 9, 1982",,Seattle SuperSonics,112,Chicago Bulls,111,Box Score,,9122.0,,Chicago Stadium,
"Tue, Nov 9, 1982",,Atlanta Hawks,106,Denver Nuggets,105,Box Score,,10551.0,,McNichols Sports Arena,
"Tue, Nov 9, 1982",,Phoenix Suns,119,Houston Rockets,91,Box Score,,7563.0,,The Summit,
"Tue, Nov 9, 1982",,San Diego Clippers,95,Indiana Pacers,100,Box Score,,3402.0,,Market Square Arena,
"Tue, Nov 9, 1982",,Kansas City Kings,117,Los Angeles Lakers,139,Box Score,,12402.0,,The Forum,
"Tue, Nov 9, 1982",,New Jersey Nets,84,New York Knicks,82,Box Score,,14128.0,,Madison Square Garden (IV),
"Tue, Nov 9, 1982",,Golden State Warriors,96,Portland Trail Blazers,111,Box Score,,12666.0,,Memorial Coliseum,
"Tue, Nov 9, 1982",,Utah Jazz,104,San Antonio Spurs,118,Box Score,,10780.0,,HemisFair Arena,
"Tue, Nov 9, 1982",,Detroit Pistons,108,Washington Bullets,105,Box Score,,6595.0,,Capital Centre,
"Wed, Nov 10, 1982",,Milwaukee Bucks,105,Boston Celtics,101,Box Score,,15320.0,1:58,Boston Garden,
"Wed, Nov 10, 1982",,Seattle SuperSonics,94,Dallas Mavericks,91,Box Score,,9813.0,,Reunion Arena,
"Wed, Nov 10, 1982",,Indiana Pacers,91,Detroit Pistons,115,Box Score,,5178.0,,Pontiac Silverdome,
"Wed, Nov 10, 1982",,Cleveland Cavaliers,132,Golden State Warriors,120,Box Score,OT,6509.0,,Oakland-Alameda County Coliseum Arena,
"Wed, Nov 10, 1982",,Chicago Bulls,108,Philadelphia 76ers,145,Box Score,,13056.0,2:03,The Spectrum,
"Wed, Nov 10, 1982",,Kansas City Kings,100,Phoenix Suns,106,Box Score,,10148.0,,Arizona Veterans Memorial Coliseum,
"Wed, Nov 10, 1982",,Denver Nuggets,119,Utah Jazz,125,Box Score,,8314.0,,Salt Palace,
"Wed, Nov 10, 1982",7:42p,New York Knicks,90,New Jersey Nets,99,Box Score,,14076.0,2:01,Brendan Byrne Arena,
"Thu, Nov 11, 1982",,Houston Rockets,90,Portland Trail Blazers,111,Box Score,,12666.0,,Memorial Coliseum,
"Thu, Nov 11, 1982",,San Antonio Spurs,105,San Diego Clippers,109,Box Score,,4157.0,,San Diego Sports Arena,
"Fri, Nov 12, 1982",,Dallas Mavericks,110,Boston Celtics,118,Box Score,,15320.0,2:04,Boston Garden,
"Fri, Nov 12, 1982",,New Jersey Nets,105,Chicago Bulls,113,Box Score,,5828.0,,Chicago Stadium,
"Fri, Nov 12, 1982",,Portland Trail Blazers,128,Denver Nuggets,111,Box Score,,13639.0,,McNichols Sports Arena,
"Fri, Nov 12, 1982",,Milwaukee Bucks,100,Detroit Pistons,111,Box Score,,17147.0,,Pontiac Silverdome,
"Fri, Nov 12, 1982",,Houston Rockets,96,Los Angeles Lakers,127,Box Score,,15804.0,,The Forum,
"Fri, Nov 12, 1982",,Indiana Pacers,117,Philadelphia 76ers,108,Box Score,,14189.0,2:00,The Spectrum,
"Fri, Nov 12, 1982",,Cleveland Cavaliers,81,Phoenix Suns,94,Box Score,,9876.0,,Arizona Veterans Memorial Coliseum,
"Fri, Nov 12, 1982",,Atlanta Hawks,106,Utah Jazz,98,Box Score,,8697.0,,Salt Palace,
"Fri, Nov 12, 1982",,New York Knicks,88,Washington Bullets,87,Box Score,,16048.0,,Capital Centre,
"Sat, Nov 13, 1982",,Denver Nuggets,140,Dallas Mavericks,130,Box Score,,10283.0,,Reunion Arena,
"Sat, Nov 13, 1982",,Atlanta Hawks,101,Golden State Warriors,114,Box Score,,12010.0,,Oakland-Alameda County Coliseum Arena,
"Sat, Nov 13, 1982",,Chicago Bulls,115,Indiana Pacers,119,Box Score,,3420.0,,Market Square Arena,
"Sat, Nov 13, 1982",,Detroit Pistons,100,New York Knicks,112,Box Score,,10433.0,,Madison Square Garden (IV),
"Sat, Nov 13, 1982",,Seattle SuperSonics,107,San Antonio Spurs,98,Box Score,,14814.0,,HemisFair Arena,
"Sat, Nov 13, 1982",,Kansas City Kings,112,San Diego Clippers,111,Box Score,,6437.0,,San Diego Sports Arena,
"Sat, Nov 13, 1982",7:43p,Philadelphia 76ers,110,New Jersey Nets,100,Box Score,,18805.0,2:10,Brendan Byrne Arena,
"Sun, Nov 14, 1982",,Seattle SuperSonics,102,Houston Rockets,99,Box Score,,6576.0,,The Summit,
"Sun, Nov 14, 1982",,Cleveland Cavaliers,98,Los Angeles Lakers,111,Box Score,,12806.0,,The Forum,
"Sun, Nov 14, 1982",,Boston Celtics,100,Milwaukee Bucks,98,Box Score,,11052.0,2:14,MECCA Arena,
"Sun, Nov 14, 1982",,Washington Bullets,93,Philadelphia 76ers,102,Box Score,,17192.0,2:07,The Spectrum,
"Sun, Nov 14, 1982",,Phoenix Suns,102,Portland Trail Blazers,94,Box Score,,12666.0,,Memorial Coliseum,
"Tue, Nov 16, 1982",,Golden State Warriors,120,Chicago Bulls,125,Box Score,,5706.0,,Chicago Stadium,
"Tue, Nov 16, 1982",,Indiana Pacers,103,Milwaukee Bucks,115,Box Score,,10620.0,,MECCA Arena,
"Tue, Nov 16, 1982",,Houston Rockets,93,New York Knicks,120,Box Score,,7262.0,,Madison Square Garden (IV),
"Tue, Nov 16, 1982",,Los Angeles Lakers,105,Phoenix Suns,113,Box Score,,13288.0,,Arizona Veterans Memorial Coliseum,
"Tue, Nov 16, 1982",,Atlanta Hawks,87,Portland Trail Blazers,106,Box Score,,12666.0,,Memorial Coliseum,
"Tue, Nov 16, 1982",,Kansas City Kings,105,San Antonio Spurs,102,Box Score,,8943.0,,HemisFair Arena,
"Tue, Nov 16, 1982",,Denver Nuggets,136,San Diego Clippers,130,Box Score,,3039.0,,San Diego Sports Arena,
"Wed, Nov 17, 1982",,Houston Rockets,94,Boston Celtics,112,Box Score,,15320.0,1:52,Boston Garden,
"Wed, Nov 17, 1982",,Los Angeles Lakers,117,Dallas Mavericks,118,Box Score,,17134.0,,Reunion Arena,
"Wed, Nov 17, 1982",,Golden State Warriors,122,Indiana Pacers,124,Box Score,OT,3076.0,,Market Square Arena,
"Wed, Nov 17, 1982",,Detroit Pistons,103,Philadelphia 76ers,120,Box Score,,11857.0,1:57,The Spectrum,
"Wed, Nov 17, 1982",,Atlanta Hawks,97,Seattle SuperSonics,119,Box Score,,11169.0,,Seattle Kingdome,
"Wed, Nov 17, 1982",,New Jersey Nets,97,Utah Jazz,101,Box Score,,7627.0,,Salt Palace,
"Wed, Nov 17, 1982",,San Antonio Spurs,114,Washington Bullets,112,Box Score,,6889.0,,Capital Centre,
"Thu, Nov 18, 1982",,Milwaukee Bucks,89,New York Knicks,77,Box Score,,10222.0,,Madison Square Garden (IV),
"Thu, Nov 18, 1982",,Denver Nuggets,118,Phoenix Suns,107,Box Score,,9640.0,,Arizona Veterans Memorial Coliseum,
"Thu, Nov 18, 1982",,Cleveland Cavaliers,98,San Diego Clippers,107,Box Score,,2923.0,,San Diego Sports Arena,
"Fri, Nov 19, 1982",,San Antonio Spurs,111,Boston Celtics,119,Box Score,,15320.0,2:02,Boston Garden,
"Fri, Nov 19, 1982",,Utah Jazz,111,Chicago Bulls,127,Box Score,,5789.0,,Chicago Stadium,
"Fri, Nov 19, 1982",,Golden State Warriors,102,Detroit Pistons,106,Box Score,,9165.0,,Pontiac Silverdome,
"Fri, Nov 19, 1982",,Houston Rockets,109,Indiana Pacers,98,Box Score,,,,Market Square Arena,
"Fri, Nov 19, 1982",,Washington Bullets,92,Los Angeles Lakers,122,Box Score,,14945.0,,The Forum,
"Fri, Nov 19, 1982",,Milwaukee Bucks,109,Philadelphia 76ers,121,Box Score,,18482.0,1:57,The Spectrum,
"Fri, Nov 19, 1982",,New Jersey Nets,108,Portland Trail Blazers,118,Box Score,,12666.0,,Memorial Coliseum,
"Fri, Nov 19, 1982",,Cleveland Cavaliers,94,Seattle SuperSonics,101,Box Score,,14190.0,,Seattle Kingdome,
"Sat, Nov 20, 1982",,Detroit Pistons,128,Chicago Bulls,131,Box Score,,12178.0,,Chicago Stadium,
"Sat, Nov 20, 1982",,Kansas City Kings,127,Dallas Mavericks,120,Box Score,,9911.0,,Reunion Arena,
"Sat, Nov 20, 1982",,Boston Celtics,97,New York Knicks,83,Box Score,,16252.0,2:02,Madison Square Garden (IV),
"Sat, Nov 20, 1982",,Atlanta Hawks,80,Phoenix Suns,91,Box Score,,11009.0,,Arizona Veterans Memorial Coliseum,
"Sat, Nov 20, 1982",,Golden State Warriors,112,San Antonio Spurs,134,Box Score,,8369.0,,HemisFair Arena,
"Sat, Nov 20, 1982",,Washington Bullets,95,San Diego Clippers,87,Box Score,,4745.0,,San Diego Sports Arena,
"Sun, Nov 21, 1982",,Milwaukee Bucks,109,Indiana Pacers,98,Box Score,,4202.0,,Market Square Arena,
"Sun, Nov 21, 1982",,Denver Nuggets,129,Los Angeles Lakers,143,Box Score,,17505.0,,The Forum,
"Sun, Nov 21, 1982",,Cleveland Cavaliers,79,Portland Trail Blazers,129,Box Score,,12666.0,,Memorial Coliseum,
"Sun, Nov 21, 1982",,New Jersey Nets,111,Seattle SuperSonics,91,Box Score,,13353.0,,Seattle Kingdome,
"Tue, Nov 23, 1982",,Chicago Bulls,102,Atlanta Hawks,132,Box Score,,6341.0,,Omni Coliseum,
"Tue, Nov 23, 1982",,Utah Jazz,121,Cleveland Cavaliers,99,Box Score,,2163.0,,Coliseum at Richfield,
"Tue, Nov 23, 1982",,New Jersey Nets,110,Golden State Warriors,103,Box Score,,9200.0,,Oakland-Alameda County Coliseum Arena,
"Tue, Nov 23, 1982",,Detroit Pistons,128,Houston Rockets,106,Box Score,,8960.0,,The Summit,
"Tue, Nov 23, 1982",,Indiana Pacers,94,New York Knicks,90,Box Score,,7845.0,,Madison Square Garden (IV),
"Tue, Nov 23, 1982",,Portland Trail Blazers,106,Philadelphia 76ers,103,Box Score,,13775.0,2:03,The Spectrum,
"Tue, Nov 23, 1982",,Denver Nuggets,126,San Antonio Spurs,136,Box Score,,8518.0,,HemisFair Arena,
"Wed, Nov 24, 1982",,Portland Trail Blazers,95,Boston Celtics,104,Box Score,,15320.0,1:58,Boston Garden,
"Wed, Nov 24, 1982",,Chicago Bulls,127,Dallas Mavericks,133,Box Score,,9594.0,,Reunion Arena,
"Wed, Nov 24, 1982",,San Antonio Spurs,123,Denver Nuggets,129,Box Score,,13011.0,,McNichols Sports Arena,
"Wed, Nov 24, 1982",,Philadelphia 76ers,121,Indiana Pacers,106,Box Score,,7147.0,1:55,Market Square Arena,
"Wed, Nov 24, 1982",,Detroit Pistons,112,Kansas City Kings,122,Box Score,,8225.0,,Kemper Arena,
"Wed, Nov 24, 1982",,Utah Jazz,106,Milwaukee Bucks,119,Box Score,,9385.0,,MECCA Arena,
"Wed, Nov 24, 1982",,Washington Bullets,106,Phoenix Suns,93,Box Score,,9764.0,,Arizona Veterans Memorial Coliseum,
"Wed, Nov 24, 1982",,New Jersey Nets,109,San Diego Clippers,114,Box Score,,3064.0,,San Diego Sports Arena,
"Wed, Nov 24, 1982",,Los Angeles Lakers,111,Seattle SuperSonics,93,Box Score,,26230.0,,Seattle Kingdome,
"Thu, Nov 25, 1982",,Kansas City Kings,88,Houston Rockets,79,Box Score,,8583.0,,The Summit,
"Fri, Nov 26, 1982",,Utah Jazz,103,Boston Celtics,137,Box Score,,15320.0,1:56,Boston Garden,
"Fri, Nov 26, 1982",,Philadelphia 76ers,120,Cleveland Cavaliers,102,Box Score,,10105.0,1:55,Coliseum at Richfield,
"Fri, Nov 26, 1982",,Portland Trail Blazers,118,Detroit Pistons,132,Box Score,OT,,,Pontiac Silverdome,
"Fri, Nov 26, 1982",,Washington Bullets,87,Indiana Pacers,85,Box Score,,3621.0,,Market Square Arena,
"Fri, Nov 26, 1982",,New Jersey Nets,99,Phoenix Suns,110,Box Score,,11678.0,,Arizona Veterans Memorial Coliseum,
"Fri, Nov 26, 1982",,Chicago Bulls,120,San Antonio Spurs,122,Box Score,,9106.0,,HemisFair Arena,
"Fri, Nov 26, 1982",,Los Angeles Lakers,117,San Diego Clippers,115,Box Score,,12077.0,,San Diego Sports Arena,
"Fri, Nov 26, 1982",,Denver Nuggets,106,Seattle SuperSonics,127,Box Score,,,,Seattle Kingdome,
"Sat, Nov 27, 1982",,Indiana Pacers,98,Atlanta Hawks,117,Box Score,,6993.0,,Omni Coliseum,
"Sat, Nov 27, 1982",,San Antonio Spurs,107,Dallas Mavericks,106,Box Score,,15517.0,,Reunion Arena,
"Sat, Nov 27, 1982",,San Diego Clippers,125,Denver Nuggets,141,Box Score,,10813.0,,McNichols Sports Arena,
"Sat, Nov 27, 1982",,Seattle SuperSonics,133,Golden State Warriors,118,Box Score,,12968.0,,Oakland-Alameda County Coliseum Arena,
"Sat, Nov 27, 1982",,Chicago Bulls,99,Houston Rockets,108,Box Score,,8257.0,,The Summit,
"Sat, Nov 27, 1982",,Phoenix Suns,99,Kansas City Kings,105,Box Score,,8107.0,,Kemper Arena,
"Sat, Nov 27, 1982",,New York Knicks,96,Milwaukee Bucks,109,Box Score,,11052.0,,MECCA Arena,
"Sat, Nov 27, 1982",,Utah Jazz,113,Philadelphia 76ers,126,Box Score,,13008.0,2:03,The Spectrum,
"Sat, Nov 27, 1982",,Portland Trail Blazers,90,Washington Bullets,107,Box Score,,8555.0,,Capital Centre,
"Sun, Nov 28, 1982",,Milwaukee Bucks,109,Boston Celtics,124,Box Score,,15320.0,1:58,Boston Garden,
"Sun, Nov 28, 1982",,Kansas City Kings,110,Cleveland Cavaliers,118,Box Score,,1989.0,,Coliseum at Richfield,
"Sun, Nov 28, 1982",,Golden State Warriors,127,Los Angeles Lakers,142,Box Score,,16125.0,,The Forum,
"Tue, Nov 30, 1982",,Philadelphia 76ers,97,Atlanta Hawks,111,Box Score,,12044.0,2:11,Omni Coliseum,
"Tue, Nov 30, 1982",,Detroit Pistons,123,Boston Celtics,116,Box Score,,11762.0,2:12,Hartford Civic Center,"at Hartford, CT"
"Tue, Nov 30, 1982",,Dallas Mavericks,140,Denver Nuggets,129,Box Score,,8799.0,,McNichols Sports Arena,
"Tue, Nov 30, 1982",,Phoenix Suns,98,Golden State Warriors,110,Box Score,,6759.0,,Oakland-Alameda County Coliseum Arena,
"Tue, Nov 30, 1982",,Cleveland Cavaliers,78,Milwaukee Bucks,88,Box Score,,8765.0,,MECCA Arena,
"Tue, Nov 30, 1982",,Utah Jazz,93,New York Knicks,124,Box Score,,7634.0,,Madison Square Garden (IV),
"Tue, Nov 30, 1982",,San Diego Clippers,114,Portland Trail Blazers,121,Box Score,,12666.0,,Memorial Coliseum,
"Tue, Nov 30, 1982",,Los Angeles Lakers,114,San Antonio Spurs,117,Box Score,,12115.0,,HemisFair Arena,Game protested and completed on 1983-04-13
"Tue, Nov 30, 1982",7:42p,Kansas City Kings,103,New Jersey Nets,112,Box Score,,9662.0,2:13,Brendan Byrne Arena,
