Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Wed, Apr 1, 1964",St. Louis Hawks,116,San Francisco Warriors,111,Box Score,,,,University of San Francisco,
"Thu, Apr 2, 1964",Cincinnati Royals,90,Boston Celtics,101,Box Score,,13909.0,,Boston Garden,
"Fri, Apr 3, 1964",St. Louis Hawks,85,San Francisco Warriors,120,Box Score,,,,Cow Palace,
"Sun, Apr 5, 1964",Boston Celtics,102,Cincinnati Royals,92,Box Score,,11102.0,,Cincinnati Gardens,
"Sun, Apr 5, 1964",San Francisco Warriors,109,St. Louis Hawks,113,Box Score,,,,Kiel Auditorium,
"Tue, Apr 7, 1964",Boston Celtics,93,Cincinnati Royals,102,Box Score,,7399.0,,Cincinnati Gardens,
"Wed, Apr 8, 1964",San Francisco Warriors,111,St. Louis Hawks,109,Box Score,,,,Kiel Auditorium,
"Thu, Apr 9, 1964",Cincinnati Royals,95,Boston Celtics,109,Box Score,,13909.0,,Boston Garden,
"Fri, Apr 10, 1964",St. Louis Hawks,97,San Francisco Warriors,121,Box Score,,,,Cow Palace,
"Sun, Apr 12, 1964",San Francisco Warriors,95,St. Louis Hawks,123,Box Score,,,,Kiel Auditorium,
"Thu, Apr 16, 1964",St. Louis Hawks,95,San Francisco Warriors,105,Box Score,,,,Cow Palace,
"Sat, Apr 18, 1964",San Francisco Warriors,96,Boston Celtics,108,Box Score,,13909.0,,Boston Garden,
"Mon, Apr 20, 1964",San Francisco Warriors,101,Boston Celtics,124,Box Score,,13909.0,,Boston Garden,
"Wed, Apr 22, 1964",Boston Celtics,91,San Francisco Warriors,115,Box Score,,10981.0,,Cow Palace,
"Fri, Apr 24, 1964",Boston Celtics,98,San Francisco Warriors,95,Box Score,,14862.0,,Cow Palace,
"Sun, Apr 26, 1964",San Francisco Warriors,99,Boston Celtics,105,Box Score,,13909.0,,Boston Garden,
