Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sun, Feb 1, 1970",Baltimore Bullets,133,Atlanta Hawks,124,Box Score,,,,Alexander Memorial Coliseum,
"Sun, Feb 1, 1970",San Francisco Warriors,123,Boston Celtics,105,Box Score,,4084.0,,Boston Garden,
"Sun, Feb 1, 1970",Cincinnati Royals,108,Chicago Bulls,115,Box Score,,,,Chicago Stadium,
"Sun, Feb 1, 1970",New York Knicks,117,Detroit Pistons,111,Box Score,,,,Cobo Arena,
"Sun, Feb 1, 1970",Los Angeles Lakers,113,Philadelphia 76ers,112,Box Score,,,,The Spectrum,
"Sun, Feb 1, 1970",Phoenix Suns,105,San Diego Rockets,103,Box Score,,,,San Diego Sports Arena,
"Sun, Feb 1, 1970",Milwaukee Bucks,116,Seattle SuperSonics,118,Box Score,,,,Seattle Center Coliseum,
"Mon, Feb 2, 1970",Detroit Pistons,121,Atlanta Hawks,125,Box Score,,,,Memorial Auditorium,"at Greenville, SC"
"Tue, Feb 3, 1970",Seattle SuperSonics,120,Baltimore Bullets,115,Box Score,,,,Baltimore Civic Center,
"Tue, Feb 3, 1970",Chicago Bulls,85,Boston Celtics,93,Box Score,,4418.0,,Baltimore Civic Center,"at Baltimore, MD"
"Tue, Feb 3, 1970",Los Angeles Lakers,124,Cincinnati Royals,114,Box Score,,,,Cleveland Arena,"at Cleveland, OH"
"Tue, Feb 3, 1970",San Francisco Warriors,98,New York Knicks,118,Box Score,,,,Madison Square Garden (IV),
"Tue, Feb 3, 1970",Philadelphia 76ers,123,Phoenix Suns,131,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Wed, Feb 4, 1970",New York Knicks,96,Atlanta Hawks,111,Box Score,,,,Alexander Memorial Coliseum,
"Wed, Feb 4, 1970",Seattle SuperSonics,121,Cincinnati Royals,115,Box Score,,,,Cincinnati Gardens,
"Wed, Feb 4, 1970",Los Angeles Lakers,109,Detroit Pistons,125,Box Score,,,,Cobo Arena,
"Wed, Feb 4, 1970",Milwaukee Bucks,141,San Diego Rockets,123,Box Score,,,,San Diego Sports Arena,
"Thu, Feb 5, 1970",San Francisco Warriors,127,Chicago Bulls,105,Box Score,,,,Chicago Stadium,
"Fri, Feb 6, 1970",Chicago Bulls,93,Atlanta Hawks,104,Box Score,,,,Alexander Memorial Coliseum,
"Fri, Feb 6, 1970",Detroit Pistons,148,Baltimore Bullets,153,Box Score,2OT,,,Baltimore Civic Center,
"Fri, Feb 6, 1970",Seattle SuperSonics,117,Boston Celtics,127,Box Score,,6109.0,,Boston Garden,
"Fri, Feb 6, 1970",New York Knicks,135,Cincinnati Royals,92,Box Score,,,,Cincinnati Gardens,
"Fri, Feb 6, 1970",Milwaukee Bucks,118,Los Angeles Lakers,105,Box Score,,,,The Forum,
"Fri, Feb 6, 1970",San Francisco Warriors,117,Phoenix Suns,122,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Feb 6, 1970",Philadelphia 76ers,129,San Diego Rockets,124,Box Score,,,,San Diego Sports Arena,
"Sat, Feb 7, 1970",Seattle SuperSonics,109,Detroit Pistons,113,Box Score,,,,Cobo Arena,
"Sat, Feb 7, 1970",Cincinnati Royals,114,New York Knicks,121,Box Score,,,,Madison Square Garden (IV),
"Sat, Feb 7, 1970",Los Angeles Lakers,117,Phoenix Suns,121,Box Score,OT,,,Arizona Veterans Memorial Coliseum,
"Sat, Feb 7, 1970",Philadelphia 76ers,115,San Francisco Warriors,111,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Sun, Feb 8, 1970",Milwaukee Bucks,106,Baltimore Bullets,120,Box Score,,,,Baltimore Civic Center,
"Sun, Feb 8, 1970",Cincinnati Royals,117,Boston Celtics,130,Box Score,,9134.0,,Boston Garden,
"Sun, Feb 8, 1970",Atlanta Hawks,107,Chicago Bulls,117,Box Score,,,,Chicago Stadium,
"Sun, Feb 8, 1970",San Diego Rockets,113,Los Angeles Lakers,125,Box Score,,,,The Forum,
"Sun, Feb 8, 1970",Philadelphia 76ers,117,Seattle SuperSonics,118,Box Score,,,,Seattle Center Coliseum,
"Tue, Feb 10, 1970",Phoenix Suns,122,Boston Celtics,117,Box Score,,4761.0,,Boston Garden,
"Tue, Feb 10, 1970",Cincinnati Royals,117,Detroit Pistons,115,Box Score,,,,Cobo Arena,
"Tue, Feb 10, 1970",Baltimore Bullets,111,Los Angeles Lakers,106,Box Score,,,,The Forum,
"Tue, Feb 10, 1970",Milwaukee Bucks,139,Philadelphia 76ers,131,Box Score,,,,The Spectrum,
"Tue, Feb 10, 1970",Atlanta Hawks,104,San Francisco Warriors,113,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Wed, Feb 11, 1970",Detroit Pistons,113,Cincinnati Royals,124,Box Score,,,,Omaha Civic Auditorium,"at Omaha, NE"
"Wed, Feb 11, 1970",Phoenix Suns,120,Milwaukee Bucks,127,Box Score,,,,Milwaukee Arena,
"Wed, Feb 11, 1970",Boston Celtics,125,New York Knicks,118,Box Score,OT,19500.0,,Madison Square Garden (IV),
"Wed, Feb 11, 1970",Atlanta Hawks,155,San Diego Rockets,131,Box Score,,,,San Diego Sports Arena,
"Wed, Feb 11, 1970",Baltimore Bullets,117,Seattle SuperSonics,119,Box Score,,,,Seattle Center Coliseum,
"Wed, Feb 11, 1970",Los Angeles Lakers,125,San Francisco Warriors,115,Box Score,,,,Cow Palace,
"Thu, Feb 12, 1970",Phoenix Suns,121,Chicago Bulls,122,Box Score,,,,Chicago Stadium,
"Thu, Feb 12, 1970",Atlanta Hawks,114,Los Angeles Lakers,136,Box Score,,,,The Forum,
"Fri, Feb 13, 1970",Phoenix Suns,120,Detroit Pistons,132,Box Score,,,,Cobo Arena,
"Fri, Feb 13, 1970",New York Knicks,151,Philadelphia 76ers,106,Box Score,,,,The Spectrum,
"Fri, Feb 13, 1970",Baltimore Bullets,138,Seattle SuperSonics,141,Box Score,,,,Seattle Center Coliseum,
"Fri, Feb 13, 1970",Cincinnati Royals,128,San Francisco Warriors,110,Box Score,,,,Cow Palace,
"Sat, Feb 14, 1970",Los Angeles Lakers,113,Chicago Bulls,116,Box Score,,,,Chicago Stadium,
"Sat, Feb 14, 1970",Boston Celtics,117,Milwaukee Bucks,127,Box Score,,10746.0,,Milwaukee Arena,
