Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Oct 9, 1973",Houston Rockets,105,Buffalo Braves,107,Box Score,OT,,,Buffalo Memorial Auditorium,
"Tue, Oct 9, 1973",Los Angeles Lakers,117,Chicago Bulls,97,Box Score,,,,Chicago Stadium,
"Tue, Oct 9, 1973",Detroit Pistons,100,New York Knicks,101,Box Score,,,,Madison Square Garden (IV),
"Tue, Oct 9, 1973",Capital Bullets,114,Atlanta Hawks,128,Box Score,,,,Omni Coliseum,
"Wed, Oct 10, 1973",Chicago Bulls,105,Kansas City-Omaha Kings,90,Box Score,,,,Municipal Auditorium,
"Wed, Oct 10, 1973",Houston Rockets,104,Philadelphia 76ers,88,Box Score,,,,The Spectrum,
"Wed, Oct 10, 1973",Seattle SuperSonics,111,Phoenix Suns,115,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Thu, Oct 11, 1973",Los Angeles Lakers,102,Atlanta Hawks,129,Box Score,,,,Omni Coliseum,
"Fri, Oct 12, 1973",Buffalo Braves,112,Boston Celtics,118,Box Score,,15320.0,,Boston Garden,
"Fri, Oct 12, 1973",Capital Bullets,102,Seattle SuperSonics,103,Box Score,,,,Seattle Center Coliseum,
"Fri, Oct 12, 1973",Milwaukee Bucks,107,Phoenix Suns,84,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Oct 12, 1973",Chicago Bulls,84,Kansas City-Omaha Kings,88,Box Score,,,,Omaha Civic Auditorium,"at Omaha, NE"
"Fri, Oct 12, 1973",Atlanta Hawks,105,Detroit Pistons,122,Box Score,,,,Cobo Arena,
"Fri, Oct 12, 1973",Houston Rockets,106,Cleveland Cavaliers,99,Box Score,,,,Cleveland Arena,
"Sat, Oct 13, 1973",Boston Celtics,111,Philadelphia 76ers,106,Box Score,,5017.0,,The Spectrum,
"Sat, Oct 13, 1973",Capital Bullets,87,Portland Trail Blazers,132,Box Score,,,,Memorial Coliseum,
"Sat, Oct 13, 1973",Houston Rockets,86,New York Knicks,85,Box Score,,,,Madison Square Garden (IV),
