Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Nov 1, 1957",Minneapolis Lakers,100,Syracuse Nationals,113,Box Score,,,,Onondaga War Memorial,
"Fri, Nov 1, 1957",St. Louis Hawks,92,Cincinnati Royals,99,Box Score,,,,Cincinnati Gardens,
"Sat, Nov 2, 1957",Syracuse Nationals,83,Boston Celtics,107,Box Score,,12681.0,,Boston Garden,
"Sat, Nov 2, 1957",Minneapolis Lakers,108,Philadelphia Warriors,118,Box Score,,,,Convention Hall,
"Sat, Nov 2, 1957",Cincinnati Royals,93,St. Louis Hawks,102,Box Score,,,,Kiel Auditorium,
"Sun, Nov 3, 1957",Syracuse Nationals,95,Boston Celtics,113,Box Score,,14850.0,,Madison Square Garden (III),"at New York, NY"
"Sun, Nov 3, 1957",Detroit Pistons,94,Cincinnati Royals,88,Box Score,,,,Cincinnati Gardens,
"Sun, Nov 3, 1957",Philadelphia Warriors,105,New York Knicks,123,Box Score,,,,Madison Square Garden (III),
"Tue, Nov 5, 1957",Detroit Pistons,105,Boston Celtics,111,Box Score,,7028.0,,Kiel Auditorium,"at St. Louis, MO"
"Tue, Nov 5, 1957",Syracuse Nationals,101,St. Louis Hawks,115,Box Score,,,,Kiel Auditorium,
"Wed, Nov 6, 1957",Boston Celtics,103,Minneapolis Lakers,94,Box Score,,3800.0,,Minneapolis Auditorium,
"Thu, Nov 7, 1957",New York Knicks,101,Philadelphia Warriors,113,Box Score,,,,Convention Hall,
"Fri, Nov 8, 1957",Boston Celtics,122,Cincinnati Royals,110,Box Score,OT,5378.0,,Cincinnati Gardens,
"Fri, Nov 8, 1957",Philadelphia Warriors,119,Minneapolis Lakers,108,Box Score,,,,Hershey Sports Arena,"at Hershey, PA"
"Fri, Nov 8, 1957",New York Knicks,104,Syracuse Nationals,99,Box Score,,,,Onondaga War Memorial,
"Sat, Nov 9, 1957",Philadelphia Warriors,100,St. Louis Hawks,105,Box Score,,,,Washington University Fieldhouse,
"Sun, Nov 10, 1957",Philadelphia Warriors,106,Cincinnati Royals,101,Box Score,,,,Cincinnati Gardens,
"Mon, Nov 11, 1957",St. Louis Hawks,88,Boston Celtics,92,Box Score,,13909.0,,Boston Garden,
"Tue, Nov 12, 1957",Minneapolis Lakers,104,Boston Celtics,107,Box Score,,6256.0,,Detroit Olympia,"at Detroit, MI"
"Tue, Nov 12, 1957",New York Knicks,107,Detroit Pistons,109,Box Score,,,,Detroit Olympia,
"Wed, Nov 13, 1957",New York Knicks,106,Minneapolis Lakers,124,Box Score,,,,St. Paul Auditorium,"at Saint Paul, MN"
"Thu, Nov 14, 1957",Syracuse Nationals,97,Philadelphia Warriors,94,Box Score,,,,Convention Hall,
"Fri, Nov 15, 1957",New York Knicks,99,Cincinnati Royals,101,Box Score,,,,Cincinnati Gardens,
"Fri, Nov 15, 1957",Minneapolis Lakers,112,Detroit Pistons,104,Box Score,,,,Detroit Olympia,
"Fri, Nov 15, 1957",St. Louis Hawks,86,Syracuse Nationals,91,Box Score,,,,Onondaga War Memorial,
"Sat, Nov 16, 1957",Philadelphia Warriors,89,Boston Celtics,111,Box Score,,12916.0,,Boston Garden,
"Sat, Nov 16, 1957",Detroit Pistons,109,New York Knicks,105,Box Score,,,,Madison Square Garden (III),
"Sat, Nov 16, 1957",Syracuse Nationals,101,St. Louis Hawks,118,Box Score,,,,Kiel Auditorium,
"Sun, Nov 17, 1957",St. Louis Hawks,98,Cincinnati Royals,97,Box Score,,,,Cincinnati Gardens,
"Sun, Nov 17, 1957",Detroit Pistons,95,Philadelphia Warriors,91,Box Score,,,,Convention Hall,
"Sun, Nov 17, 1957",Syracuse Nationals,110,Minneapolis Lakers,98,Box Score,,,,Minneapolis Auditorium,
"Tue, Nov 19, 1957",Detroit Pistons,75,Cincinnati Royals,92,Box Score,,,,Kiel Auditorium,"at St. Louis, MO"
"Tue, Nov 19, 1957",New York Knicks,115,St. Louis Hawks,118,Box Score,,,,Kiel Auditorium,
"Wed, Nov 20, 1957",New York Knicks,105,Minneapolis Lakers,101,Box Score,,,,Minneapolis Auditorium,
"Wed, Nov 20, 1957",Cincinnati Royals,99,Philadelphia Warriors,89,Box Score,,,,Convention Hall,
"Thu, Nov 21, 1957",Boston Celtics,112,Detroit Pistons,90,Box Score,,5273.0,,Detroit Olympia,
"Thu, Nov 21, 1957",New York Knicks,124,Minneapolis Lakers,123,Box Score,OT,,,Detroit Olympia,"at Detroit, MI"
"Fri, Nov 22, 1957",Cincinnati Royals,102,Syracuse Nationals,98,Box Score,,,,Onondaga War Memorial,
"Sat, Nov 23, 1957",Minneapolis Lakers,107,Boston Celtics,131,Box Score,,11340.0,,Boston Garden,
"Sat, Nov 23, 1957",Syracuse Nationals,119,New York Knicks,115,Box Score,,,,Madison Square Garden (III),
"Sat, Nov 23, 1957",Detroit Pistons,110,St. Louis Hawks,115,Box Score,,,,Kiel Auditorium,
"Sun, Nov 24, 1957",Minneapolis Lakers,98,Philadelphia Warriors,105,Box Score,,,,Camden Convention Hall,"at Camden, NJ"
"Tue, Nov 26, 1957",St. Louis Hawks,120,New York Knicks,110,Box Score,,,,Madison Square Garden (III),
"Tue, Nov 26, 1957",Minneapolis Lakers,91,Detroit Pistons,109,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Wed, Nov 27, 1957",New York Knicks,107,Boston Celtics,120,Box Score,,8464.0,,Boston Garden,
"Wed, Nov 27, 1957",Minneapolis Lakers,106,Cincinnati Royals,107,Box Score,,,,Detroit Olympia,"at Detroit, MI"
"Wed, Nov 27, 1957",St. Louis Hawks,121,Detroit Pistons,110,Box Score,,,,Detroit Olympia,
"Wed, Nov 27, 1957",Philadelphia Warriors,87,Syracuse Nationals,92,Box Score,,,,Onondaga War Memorial,
"Thu, Nov 28, 1957",New York Knicks,97,Boston Celtics,80,Box Score,,10152.0,,Convention Hall,"at Philadelphia, PA"
"Thu, Nov 28, 1957",Syracuse Nationals,98,Philadelphia Warriors,102,Box Score,,,,Convention Hall,
"Thu, Nov 28, 1957",Cincinnati Royals,96,St. Louis Hawks,112,Box Score,,,,Kiel Auditorium,
"Fri, Nov 29, 1957",Detroit Pistons,96,Cincinnati Royals,99,Box Score,OT,,,Cincinnati Gardens,
"Sat, Nov 30, 1957",Syracuse Nationals,112,Boston Celtics,118,Box Score,,10428.0,,Boston Garden,
"Sat, Nov 30, 1957",Cincinnati Royals,96,Detroit Pistons,100,Box Score,,,,Detroit Olympia,
"Sat, Nov 30, 1957",St. Louis Hawks,113,Minneapolis Lakers,118,Box Score,,,,Minneapolis Auditorium,
"Sat, Nov 30, 1957",New York Knicks,83,Philadelphia Warriors,111,Box Score,,,,Convention Hall,
