Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Thu, Jan 1, 1970",Chicago Bulls,114,Seattle SuperSonics,111,Box Score,,,,Seattle Center Coliseum,
"Fri, Jan 2, 1970",Cincinnati Royals,116,Baltimore Bullets,118,Box Score,,,,Baltimore Civic Center,
"Fri, Jan 2, 1970",Boston Celtics,110,Detroit Pistons,92,Box Score,,2627.0,,Cobo Arena,
"Fri, Jan 2, 1970",San Francisco Warriors,95,Los Angeles Lakers,125,Box Score,,,,The Forum,
"Fri, Jan 2, 1970",New York Knicks,105,Milwaukee Bucks,118,Box Score,,,,Milwaukee Arena,
"Fri, Jan 2, 1970",Atlanta Hawks,117,Philadelphia 76ers,121,Box Score,,,,The Spectrum,
"Fri, Jan 2, 1970",San Diego Rockets,120,Phoenix Suns,121,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sat, Jan 3, 1970",Cincinnati Royals,104,Atlanta Hawks,102,Box Score,,,,Alexander Memorial Coliseum,
"Sat, Jan 3, 1970",Boston Celtics,111,New York Knicks,104,Box Score,,19500.0,,Madison Square Garden (IV),
"Sat, Jan 3, 1970",Detroit Pistons,109,Phoenix Suns,114,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sat, Jan 3, 1970",Los Angeles Lakers,126,Seattle SuperSonics,109,Box Score,,,,Seattle Center Coliseum,
"Sat, Jan 3, 1970",Chicago Bulls,102,San Francisco Warriors,116,Box Score,,,,San Francisco Civic Auditorium,
"Sun, Jan 4, 1970",Baltimore Bullets,128,Cincinnati Royals,129,Box Score,,,,Cincinnati Gardens,
"Sun, Jan 4, 1970",Seattle SuperSonics,110,Detroit Pistons,116,Box Score,,,,Memorial Coliseum,"at Portland, OR"
"Sun, Jan 4, 1970",Phoenix Suns,112,Los Angeles Lakers,120,Box Score,,,,The Forum,
"Sun, Jan 4, 1970",Atlanta Hawks,126,Milwaukee Bucks,125,Box Score,,,,Milwaukee Arena,
"Sun, Jan 4, 1970",Boston Celtics,120,Philadelphia 76ers,130,Box Score,,4484.0,,The Spectrum,
"Sun, Jan 4, 1970",Chicago Bulls,121,San Diego Rockets,140,Box Score,,,,San Diego Sports Arena,
"Mon, Jan 5, 1970",Detroit Pistons,102,San Francisco Warriors,118,Box Score,,,,San Francisco Civic Auditorium,
"Tue, Jan 6, 1970",Seattle SuperSonics,97,Atlanta Hawks,101,Box Score,,,,Alexander Memorial Coliseum,
"Tue, Jan 6, 1970",New York Knicks,129,Baltimore Bullets,99,Box Score,,,,Baltimore Civic Center,
"Tue, Jan 6, 1970",Los Angeles Lakers,100,Chicago Bulls,105,Box Score,,,,Chicago Stadium,"at Kansas City, KS"
"Tue, Jan 6, 1970",Phoenix Suns,124,Cincinnati Royals,128,Box Score,,,,Cincinnati Gardens,
"Wed, Jan 7, 1970",Detroit Pistons,116,Baltimore Bullets,121,Box Score,,,,Boston Garden,"at Boston, MA"
