Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sun, Dec 1, 1957",Detroit Pistons,102,New York Knicks,109,Box Score,,,,Madison Square Garden (III),
"Sun, Dec 1, 1957",Minneapolis Lakers,89,Cincinnati Royals,90,Box Score,,,,Cincinnati Gardens,
"Sun, Dec 1, 1957",Boston Celtics,109,Syracuse Nationals,118,Box Score,,4024.0,,Onondaga War Memorial,
"Tue, Dec 3, 1957",Boston Celtics,124,Detroit Pistons,113,Box Score,,5074.0,,Detroit Olympia,
"Tue, Dec 3, 1957",St. Louis Hawks,115,Minneapolis Lakers,108,Box Score,,,,Detroit Olympia,"at Detroit, MI"
"Tue, Dec 3, 1957",Cincinnati Royals,104,New York Knicks,110,Box Score,,,,Madison Square Garden (III),
"Tue, Dec 3, 1957",Syracuse Nationals,119,Philadelphia Warriors,96,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Wed, Dec 4, 1957",Boston Celtics,108,Minneapolis Lakers,98,Box Score,,3010.0,,Minneapolis Auditorium,
"Thu, Dec 5, 1957",Detroit Pistons,99,Cincinnati Royals,109,Box Score,,,,Convention Hall,"at Philadelphia, PA"
"Thu, Dec 5, 1957",St. Louis Hawks,109,Philadelphia Warriors,124,Box Score,,,,Convention Hall,
"Fri, Dec 6, 1957",St. Louis Hawks,97,Boston Celtics,111,Box Score,,7568.0,,Boston Garden,
"Fri, Dec 6, 1957",New York Knicks,112,Cincinnati Royals,97,Box Score,,,,Cincinnati Gardens,
"Fri, Dec 6, 1957",Detroit Pistons,91,Syracuse Nationals,118,Box Score,,,,Onondaga War Memorial,
"Sat, Dec 7, 1957",Cincinnati Royals,105,Detroit Pistons,109,Box Score,,,,Detroit Olympia,
"Sat, Dec 7, 1957",Syracuse Nationals,113,Minneapolis Lakers,121,Box Score,,,,St. Paul Auditorium,"at Saint Paul, MN"
"Sat, Dec 7, 1957",Boston Celtics,112,Philadelphia Warriors,106,Box Score,,7576.0,,Convention Hall,
"Sun, Dec 8, 1957",New York Knicks,113,St. Louis Hawks,110,Box Score,,,,Kiel Auditorium,
"Sun, Dec 8, 1957",Philadelphia Warriors,88,Cincinnati Royals,99,Box Score,,,,Cincinnati Gardens,
"Tue, Dec 10, 1957",St. Louis Hawks,102,Cincinnati Royals,90,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Dec 10, 1957",Philadelphia Warriors,100,Detroit Pistons,97,Box Score,,,,Detroit Olympia,
"Tue, Dec 10, 1957",Syracuse Nationals,114,Minneapolis Lakers,104,Box Score,,,,Detroit Olympia,"at Detroit, MI"
"Tue, Dec 10, 1957",Boston Celtics,103,New York Knicks,106,Box Score,,15123.0,,Madison Square Garden (III),
"Wed, Dec 11, 1957",Cincinnati Royals,104,Boston Celtics,116,Box Score,,7813.0,,Boston Garden,
"Wed, Dec 11, 1957",Syracuse Nationals,95,Minneapolis Lakers,110,Box Score,,,,Boston Garden,
"Wed, Dec 11, 1957",St. Louis Hawks,135,New York Knicks,126,Box Score,,,,Madison Square Garden (III),"at Boston, MA"
"Thu, Dec 12, 1957",St. Louis Hawks,97,Boston Celtics,94,Box Score,,5143.0,,Convention Hall,"at Philadelphia, PA"
"Thu, Dec 12, 1957",Detroit Pistons,101,Philadelphia Warriors,96,Box Score,,,,Convention Hall,
"Sat, Dec 14, 1957",Philadelphia Warriors,94,Boston Celtics,112,Box Score,,8824.0,,Boston Garden,
"Sat, Dec 14, 1957",Syracuse Nationals,104,Cincinnati Royals,100,Box Score,,,,Rochester Community War Memorial,"at Rochester, NY"
"Sat, Dec 14, 1957",New York Knicks,124,St. Louis Hawks,136,Box Score,,,,Kiel Auditorium,
"Sun, Dec 15, 1957",Cincinnati Royals,83,Syracuse Nationals,109,Box Score,,,,Onondaga War Memorial,
"Sun, Dec 15, 1957",St. Louis Hawks,138,Minneapolis Lakers,118,Box Score,,,,Minneapolis Auditorium,
"Sun, Dec 15, 1957",New York Knicks,116,Detroit Pistons,109,Box Score,,,,Detroit Olympia,
"Tue, Dec 17, 1957",St. Louis Hawks,106,Detroit Pistons,99,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Dec 17, 1957",Syracuse Nationals,117,New York Knicks,123,Box Score,,,,Madison Square Garden (III),
"Wed, Dec 18, 1957",Philadelphia Warriors,102,Minneapolis Lakers,108,Box Score,,,,Minneapolis Auditorium,
"Fri, Dec 20, 1957",Syracuse Nationals,122,Cincinnati Royals,113,Box Score,,,,Cincinnati Gardens,
"Sat, Dec 21, 1957",Minneapolis Lakers,119,Boston Celtics,140,Box Score,,6458.0,,Boston Garden,
"Sat, Dec 21, 1957",Cincinnati Royals,101,Detroit Pistons,112,Box Score,,,,Detroit Olympia,
"Sat, Dec 21, 1957",Syracuse Nationals,136,St. Louis Hawks,146,Box Score,,,,Detroit Olympia,"at Detroit, MI"
"Sun, Dec 22, 1957",Boston Celtics,115,Cincinnati Royals,98,Box Score,,5352.0,,Cincinnati Gardens,
"Sun, Dec 22, 1957",Detroit Pistons,93,Syracuse Nationals,119,Box Score,,,,Onondaga War Memorial,
"Sun, Dec 22, 1957",Minneapolis Lakers,115,St. Louis Hawks,123,Box Score,,,,Kiel Auditorium,
"Sun, Dec 22, 1957",Philadelphia Warriors,100,New York Knicks,126,Box Score,,,,Madison Square Garden (III),
"Wed, Dec 25, 1957",Minneapolis Lakers,106,Detroit Pistons,104,Box Score,,,,Detroit Olympia,
"Wed, Dec 25, 1957",Boston Celtics,105,Philadelphia Warriors,115,Box Score,,4724.0,,Convention Hall,
"Wed, Dec 25, 1957",New York Knicks,130,Syracuse Nationals,134,Box Score,OT,,,Onondaga War Memorial,
"Thu, Dec 26, 1957",New York Knicks,110,Boston Celtics,120,Box Score,,13909.0,,Boston Garden,
"Thu, Dec 26, 1957",Detroit Pistons,110,St. Louis Hawks,106,Box Score,,,,Kiel Auditorium,
"Thu, Dec 26, 1957",Syracuse Nationals,104,Cincinnati Royals,100,Box Score,,,,Kiel Auditorium,"at St. Louis, MO"
"Fri, Dec 27, 1957",Philadelphia Warriors,110,Boston Celtics,106,Box Score,,18255.0,,Madison Square Garden (III),"at New York, NY"
"Fri, Dec 27, 1957",St. Louis Hawks,97,Cincinnati Royals,96,Box Score,,,,Cincinnati Gardens,
"Fri, Dec 27, 1957",Detroit Pistons,120,New York Knicks,125,Box Score,,,,Madison Square Garden (III),
"Sat, Dec 28, 1957",Syracuse Nationals,111,Detroit Pistons,117,Box Score,,,,Detroit Olympia,
"Sat, Dec 28, 1957",Cincinnati Royals,112,Minneapolis Lakers,101,Box Score,,,,Minneapolis Auditorium,
"Sat, Dec 28, 1957",New York Knicks,115,Philadelphia Warriors,122,Box Score,,,,Convention Hall,
"Sat, Dec 28, 1957",Boston Celtics,107,St. Louis Hawks,112,Box Score,,10026.0,,Kiel Auditorium,
"Sun, Dec 29, 1957",Minneapolis Lakers,111,Cincinnati Royals,103,Box Score,,,,Cincinnati Gardens,
"Sun, Dec 29, 1957",Philadelphia Warriors,97,Syracuse Nationals,105,Box Score,,,,Onondaga War Memorial,
