Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Oct 13, 1978",San Antonio Spurs,117,Denver Nuggets,118,Box Score,,,,McNichols Sports Arena,
"Fri, Oct 13, 1978",New Jersey Nets,107,Detroit Pistons,105,Box Score,,,,Pontiac Silverdome,
"Fri, Oct 13, 1978",Atlanta Hawks,104,Indiana Pacers,117,Box Score,,,,Market Square Arena,
"Fri, Oct 13, 1978",Houston Rockets,111,New York Knicks,107,Box Score,,,,Madison Square Garden (IV),
"Fri, Oct 13, 1978",Los Angeles Lakers,102,Philadelphia 76ers,110,Box Score,,,,The Spectrum,
"Fri, Oct 13, 1978",San Diego Clippers,114,Phoenix Suns,128,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Oct 13, 1978",Chicago Bulls,86,Seattle SuperSonics,104,Box Score,,,,Seattle Kingdome,
"Fri, Oct 13, 1978",New Orleans Jazz,101,Washington Bullets,117,Box Score,,,,Capital Centre,
"Fri, Oct 13, 1978",Cleveland Cavaliers,115,Boston Celtics,101,Box Score,,15547.0,2:05,Boston Garden,
"Sat, Oct 14, 1978",San Diego Clippers,89,Golden State Warriors,117,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sat, Oct 14, 1978",Milwaukee Bucks,111,San Antonio Spurs,153,Box Score,,,,HemisFair Arena,
"Sat, Oct 14, 1978",Los Angeles Lakers,100,New Jersey Nets,102,Box Score,,,,Rutgers Athletic Center,
"Sat, Oct 14, 1978",Houston Rockets,114,Boston Celtics,108,Box Score,,8674.0,2:03,Boston Garden,
"Sat, Oct 14, 1978",Detroit Pistons,114,Atlanta Hawks,122,Box Score,,,,Omni Coliseum,
"Sun, Oct 15, 1978",Milwaukee Bucks,123,New Orleans Jazz,112,Box Score,,,,Louisiana Superdome,
"Sun, Oct 15, 1978",Golden State Warriors,110,Phoenix Suns,129,Box Score,,,,Arizona Veterans Memorial Coliseum,
