Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Oct 15, 1968",Chicago Bulls,100,New York Knicks,96,Box Score,,,,Madison Square Garden (IV),
"Wed, Oct 16, 1968",Cincinnati Royals,125,Atlanta Hawks,110,Box Score,,,,Alexander Memorial Coliseum,
"Wed, Oct 16, 1968",Detroit Pistons,116,Baltimore Bullets,124,Box Score,,,,Baltimore Civic Center,
"Wed, Oct 16, 1968",Chicago Bulls,89,Milwaukee Bucks,84,Box Score,,,,Milwaukee Arena,
"Thu, Oct 17, 1968",Seattle SuperSonics,110,San Diego Rockets,128,Box Score,,,,San Diego Sports Arena,
"Fri, Oct 18, 1968",Boston Celtics,106,Detroit Pistons,88,Box Score,,7558.0,,Cobo Arena,
"Fri, Oct 18, 1968",Los Angeles Lakers,96,Philadelphia 76ers,114,Box Score,,,,The Spectrum,
"Fri, Oct 18, 1968",Seattle SuperSonics,107,Phoenix Suns,116,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Oct 18, 1968",San Diego Rockets,123,San Francisco Warriors,108,Box Score,,,,Cow Palace,
"Sat, Oct 19, 1968",Boston Celtics,106,Chicago Bulls,96,Box Score,,9113.0,,Chicago Stadium,
"Sat, Oct 19, 1968",San Francisco Warriors,107,Seattle SuperSonics,95,Box Score,,,,Seattle Center Coliseum,
"Sat, Oct 19, 1968",Los Angeles Lakers,118,New York Knicks,96,Box Score,,,,Madison Square Garden (IV),
"Sat, Oct 19, 1968",Detroit Pistons,115,Cincinnati Royals,127,Box Score,,,,Cincinnati Gardens,
"Sat, Oct 19, 1968",Philadelphia 76ers,124,Baltimore Bullets,121,Box Score,,,,Baltimore Civic Center,
"Sat, Oct 19, 1968",Milwaukee Bucks,107,Atlanta Hawks,125,Box Score,,,,Alexander Memorial Coliseum,
"Sun, Oct 20, 1968",Baltimore Bullets,134,Phoenix Suns,122,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Mon, Oct 21, 1968",Seattle SuperSonics,104,Baltimore Bullets,111,Box Score,,,,Pacific Coliseum,"at Vancouver, Canada"
"Tue, Oct 22, 1968",Los Angeles Lakers,103,Cincinnati Royals,107,Box Score,,,,Cincinnati Gardens,
"Tue, Oct 22, 1968",Philadelphia 76ers,114,New York Knicks,117,Box Score,,,,Madison Square Garden (IV),
"Tue, Oct 22, 1968",Phoenix Suns,101,San Francisco Warriors,109,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Wed, Oct 23, 1968",San Diego Rockets,117,Seattle SuperSonics,118,Box Score,,,,Seattle Center Coliseum,
"Wed, Oct 23, 1968",New York Knicks,114,Milwaukee Bucks,112,Box Score,,,,Milwaukee Arena,
"Wed, Oct 23, 1968",Cincinnati Royals,101,Boston Celtics,108,Box Score,,10035.0,,Boston Garden,
"Wed, Oct 23, 1968",Chicago Bulls,91,Atlanta Hawks,106,Box Score,,,,Alexander Memorial Coliseum,
"Wed, Oct 23, 1968",Los Angeles Lakers,110,Detroit Pistons,117,Box Score,,,,Cobo Arena,
"Thu, Oct 24, 1968",New York Knicks,92,Phoenix Suns,109,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Thu, Oct 24, 1968",Baltimore Bullets,119,San Diego Rockets,115,Box Score,,,,San Diego Sports Arena,
"Fri, Oct 25, 1968",Philadelphia 76ers,122,Detroit Pistons,132,Box Score,,,,Cobo Arena,
"Fri, Oct 25, 1968",Baltimore Bullets,111,Los Angeles Lakers,117,Box Score,,,,The Forum,
"Fri, Oct 25, 1968",Atlanta Hawks,112,Seattle SuperSonics,123,Box Score,,,,Seattle Center Coliseum,
"Sat, Oct 26, 1968",Milwaukee Bucks,89,Boston Celtics,102,Box Score,,7330.0,,Boston Garden,
"Sat, Oct 26, 1968",Cincinnati Royals,92,New York Knicks,98,Box Score,,,,Madison Square Garden (IV),
"Sat, Oct 26, 1968",Chicago Bulls,118,Philadelphia 76ers,122,Box Score,,,,The Spectrum,
"Sat, Oct 26, 1968",Baltimore Bullets,106,San Francisco Warriors,107,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sun, Oct 27, 1968",Atlanta Hawks,123,Phoenix Suns,100,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sun, Oct 27, 1968",Baltimore Bullets,126,Seattle SuperSonics,114,Box Score,,,,Seattle Center Coliseum,
"Sun, Oct 27, 1968",San Diego Rockets,116,Los Angeles Lakers,152,Box Score,,,,The Forum,
"Tue, Oct 29, 1968",Chicago Bulls,103,Boston Celtics,97,Box Score,,18044.0,,Madison Square Garden (IV),"at New York, NY"
"Tue, Oct 29, 1968",Atlanta Hawks,124,Los Angeles Lakers,125,Box Score,,,,The Forum,
"Tue, Oct 29, 1968",Baltimore Bullets,129,Milwaukee Bucks,112,Box Score,,,,Milwaukee Arena,
"Tue, Oct 29, 1968",San Francisco Warriors,97,New York Knicks,110,Box Score,,,,Madison Square Garden (IV),
"Wed, Oct 30, 1968",San Francisco Warriors,110,Baltimore Bullets,112,Box Score,OT,,,Baltimore Civic Center,
"Wed, Oct 30, 1968",Detroit Pistons,119,Boston Celtics,117,Box Score,,4048.0,,Boston Garden,
"Wed, Oct 30, 1968",New York Knicks,114,Cincinnati Royals,118,Box Score,,,,Cincinnati Gardens,
"Wed, Oct 30, 1968",Atlanta Hawks,116,San Diego Rockets,127,Box Score,,,,San Diego Sports Arena,
"Wed, Oct 30, 1968",Phoenix Suns,115,Seattle SuperSonics,108,Box Score,,,,Seattle Center Coliseum,
"Thu, Oct 31, 1968",Detroit Pistons,118,Milwaukee Bucks,134,Box Score,,,,Milwaukee Arena,
"Thu, Oct 31, 1968",Chicago Bulls,103,Phoenix Suns,112,Box Score,,,,Arizona Veterans Memorial Coliseum,
