Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Thu, Oct 21, 1976",Boston Celtics,129,Indiana Pacers,122,Box Score,OT,16178.0,,Market Square Arena,
"Thu, Oct 21, 1976",Buffalo Braves,133,Milwaukee Bucks,112,Box Score,,,,MECCA Arena,
"Thu, Oct 21, 1976",Los Angeles Lakers,97,New York Knicks,102,Box Score,,,,Madison Square Garden (IV),
"Thu, Oct 21, 1976",Houston Rockets,120,Atlanta Hawks,104,Box Score,,,,Omni Coliseum,
"Fri, Oct 22, 1976",Chicago Bulls,95,Cleveland Cavaliers,106,Box Score,,,,Coliseum at Richfield,
"Fri, Oct 22, 1976",New York Nets,104,Golden State Warriors,103,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Fri, Oct 22, 1976",Denver Nuggets,123,Indiana Pacers,110,Box Score,,,,Market Square Arena,
"Fri, Oct 22, 1976",Detroit Pistons,99,Kansas City Kings,96,Box Score,,,,Kemper Arena,
"Fri, Oct 22, 1976",Phoenix Suns,98,New Orleans Jazz,111,Box Score,,,,Louisiana Superdome,
"Fri, Oct 22, 1976",San Antonio Spurs,121,Philadelphia 76ers,118,Box Score,,,,The Spectrum,
"Fri, Oct 22, 1976",Los Angeles Lakers,103,Washington Bullets,84,Box Score,,,,Capital Centre,
"Sat, Oct 23, 1976",Indiana Pacers,97,Chicago Bulls,102,Box Score,,,,Chicago Stadium,
"Sat, Oct 23, 1976",New York Nets,104,Portland Trail Blazers,114,Box Score,,,,Memorial Coliseum,
"Sat, Oct 23, 1976",San Antonio Spurs,98,New York Knicks,117,Box Score,,,,Madison Square Garden (IV),
"Sat, Oct 23, 1976",Boston Celtics,111,Milwaukee Bucks,107,Box Score,OT,10374.0,,MECCA Arena,
"Sat, Oct 23, 1976",Phoenix Suns,126,Houston Rockets,129,Box Score,,,,The Summit,
"Sat, Oct 23, 1976",Washington Bullets,98,Detroit Pistons,97,Box Score,,,,Cobo Arena,
"Sat, Oct 23, 1976",Kansas City Kings,99,Denver Nuggets,120,Box Score,,,,McNichols Sports Arena,
"Sat, Oct 23, 1976",Philadelphia 76ers,105,Buffalo Braves,108,Box Score,,,,Buffalo Memorial Auditorium,
"Sun, Oct 24, 1976",Milwaukee Bucks,91,Atlanta Hawks,115,Box Score,,,,Omni Coliseum,
"Sun, Oct 24, 1976",Los Angeles Lakers,95,Cleveland Cavaliers,100,Box Score,,,,Coliseum at Richfield,
"Sun, Oct 24, 1976",New York Nets,93,Seattle SuperSonics,104,Box Score,,,,Seattle Center Coliseum,
"Tue, Oct 26, 1976",Golden State Warriors,96,Portland Trail Blazers,110,Box Score,,,,Memorial Coliseum,
"Tue, Oct 26, 1976",Buffalo Braves,104,New York Knicks,118,Box Score,,,,Madison Square Garden (IV),
"Tue, Oct 26, 1976",Philadelphia 76ers,111,New Orleans Jazz,101,Box Score,,,,Louisiana Superdome,
"Tue, Oct 26, 1976",Seattle SuperSonics,90,Indiana Pacers,120,Box Score,,,,Market Square Arena,
"Tue, Oct 26, 1976",Milwaukee Bucks,88,Chicago Bulls,90,Box Score,,,,Chicago Stadium,
"Tue, Oct 26, 1976",San Antonio Spurs,114,Atlanta Hawks,122,Box Score,,,,Omni Coliseum,
"Tue, Oct 26, 1976",Los Angeles Lakers,115,Kansas City Kings,117,Box Score,OT,,,Kemper Arena,
"Wed, Oct 27, 1976",Seattle SuperSonics,92,Detroit Pistons,106,Box Score,,,,Cobo Arena,
"Wed, Oct 27, 1976",Philadelphia 76ers,116,Houston Rockets,94,Box Score,,,,The Summit,
"Wed, Oct 27, 1976",Washington Bullets,93,New York Nets,96,Box Score,,,,Nassau Veterans Memorial Coliseum,
"Wed, Oct 27, 1976",Phoenix Suns,106,San Antonio Spurs,115,Box Score,,,,HemisFair Arena,
"Thu, Oct 28, 1976",Buffalo Braves,105,Boston Celtics,112,Box Score,,10608.0,,Hartford Civic Center,"at Hartford, CT"
"Thu, Oct 28, 1976",New York Knicks,90,Cleveland Cavaliers,114,Box Score,,,,Coliseum at Richfield,
"Thu, Oct 28, 1976",Milwaukee Bucks,100,Denver Nuggets,119,Box Score,,,,McNichols Sports Arena,
"Thu, Oct 28, 1976",Portland Trail Blazers,92,Golden State Warriors,112,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Fri, Oct 29, 1976",Washington Bullets,93,New Orleans Jazz,111,Box Score,,,,Louisiana Superdome,
"Fri, Oct 29, 1976",Detroit Pistons,103,Seattle SuperSonics,106,Box Score,,,,Seattle Center Coliseum,
"Fri, Oct 29, 1976",Indiana Pacers,90,New York Nets,89,Box Score,,,,Nassau Veterans Memorial Coliseum,
"Fri, Oct 29, 1976",Atlanta Hawks,101,Los Angeles Lakers,118,Box Score,,,,The Forum,
"Fri, Oct 29, 1976",San Antonio Spurs,102,Kansas City Kings,130,Box Score,,,,Kemper Arena,
"Fri, Oct 29, 1976",Phoenix Suns,95,Chicago Bulls,82,Box Score,,,,Chicago Stadium,
"Sat, Oct 30, 1976",Cleveland Cavaliers,109,Buffalo Braves,105,Box Score,,,,Buffalo Memorial Auditorium,
"Sat, Oct 30, 1976",Phoenix Suns,107,Denver Nuggets,113,Box Score,,,,McNichols Sports Arena,
"Sat, Oct 30, 1976",Atlanta Hawks,106,Golden State Warriors,114,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sat, Oct 30, 1976",Washington Bullets,92,Houston Rockets,105,Box Score,,,,The Summit,
"Sat, Oct 30, 1976",Kansas City Kings,102,Indiana Pacers,112,Box Score,,,,Market Square Arena,
"Sat, Oct 30, 1976",Chicago Bulls,74,Milwaukee Bucks,102,Box Score,,,,MECCA Arena,
"Sat, Oct 30, 1976",New Orleans Jazz,115,New York Knicks,112,Box Score,,,,Madison Square Garden (IV),
"Sat, Oct 30, 1976",New York Nets,80,Philadelphia 76ers,104,Box Score,,,,The Spectrum,
"Sat, Oct 30, 1976",Detroit Pistons,97,Portland Trail Blazers,131,Box Score,,,,Memorial Coliseum,
"Sat, Oct 30, 1976",Boston Celtics,126,San Antonio Spurs,117,Box Score,,12594.0,,HemisFair Arena,
"Sun, Oct 31, 1976",New Orleans Jazz,92,Cleveland Cavaliers,106,Box Score,,,,Coliseum at Richfield,
"Sun, Oct 31, 1976",Detroit Pistons,101,Los Angeles Lakers,121,Box Score,,,,The Forum,
"Sun, Oct 31, 1976",Atlanta Hawks,112,Seattle SuperSonics,126,Box Score,,,,Seattle Center Coliseum,
