Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Thu, Jan 1, 1981",Utah Jazz,103,Houston Rockets,117,Box Score,,7136,,The Summit,
"Thu, Jan 1, 1981",Denver Nuggets,119,Portland Trail Blazers,122,Box Score,,12666,,Memorial Coliseum,
"Thu, Jan 1, 1981",Boston Celtics,88,San Diego Clippers,85,Box Score,,12872,2:05,San Diego Sports Arena,
"Fri, Jan 2, 1981",Indiana Pacers,109,Atlanta Hawks,106,Box Score,,8233,,Omni Coliseum,
"Fri, Jan 2, 1981",Houston Rockets,124,Dallas Mavericks,120,Box Score,OT,7872,,Reunion Arena,
"Fri, Jan 2, 1981",Phoenix Suns,133,Denver Nuggets,132,Box Score,,10514,,McNichols Sports Arena,
"Fri, Jan 2, 1981",New York Knicks,100,Detroit Pistons,102,Box Score,,6043,,Pontiac Silverdome,
"Fri, Jan 2, 1981",Boston Celtics,106,Golden State Warriors,121,Box Score,,13239,2:17,Oakland-Alameda County Coliseum Arena,
"Fri, Jan 2, 1981",Utah Jazz,95,Kansas City Kings,101,Box Score,,8167,,Kemper Arena,
"Fri, Jan 2, 1981",Cleveland Cavaliers,111,New Jersey Nets,105,Box Score,,7147,,Rutgers Athletic Center,
"Fri, Jan 2, 1981",Los Angeles Lakers,112,San Antonio Spurs,118,Box Score,,14722,,HemisFair Arena,
"Fri, Jan 2, 1981",Philadelphia 76ers,120,Seattle SuperSonics,117,Box Score,OT,23654,,Seattle Kingdome,
"Fri, Jan 2, 1981",Chicago Bulls,92,Washington Bullets,82,Box Score,,7485,,Capital Centre,
"Sat, Jan 3, 1981",San Antonio Spurs,119,Chicago Bulls,111,Box Score,,14572,,Chicago Stadium,
"Sat, Jan 3, 1981",Washington Bullets,112,Cleveland Cavaliers,132,Box Score,,3902,,Coliseum at Richfield,
"Sat, Jan 3, 1981",Philadelphia 76ers,119,Golden State Warriors,105,Box Score,,13239,,Oakland-Alameda County Coliseum Arena,
