Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Wed, Nov 3, 1965",San Francisco Warriors,108,Cincinnati Royals,122,Box Score,,,,Cincinnati Gardens,
"Wed, Nov 3, 1965",New York Knicks,114,Baltimore Bullets,129,Box Score,,,,Baltimore Civic Center,
"Wed, Nov 3, 1965",St. Louis Hawks,116,Los Angeles Lakers,120,Box Score,,,,Los Angeles Memorial Sports Arena,
"Wed, Nov 3, 1965",Philadelphia 76ers,100,Detroit Pistons,110,Box Score,,,,Cobo Arena,
"Thu, Nov 4, 1965",Baltimore Bullets,107,New York Knicks,108,Box Score,,,,Madison Square Garden (III),
"Thu, Nov 4, 1965",San Francisco Warriors,121,Philadelphia 76ers,119,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Fri, Nov 5, 1965",Boston Celtics,129,Baltimore Bullets,118,Box Score,,4901.0,,Baltimore Civic Center,
"Fri, Nov 5, 1965",Cincinnati Royals,120,Detroit Pistons,114,Box Score,,,,Cobo Arena,
"Fri, Nov 5, 1965",St. Louis Hawks,116,Los Angeles Lakers,118,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Nov 5, 1965",San Francisco Warriors,115,Philadelphia 76ers,133,Box Score,,,,Convention Hall,
"Sat, Nov 6, 1965",Cincinnati Royals,114,New York Knicks,103,Box Score,,,,Madison Square Garden (III),
"Sat, Nov 6, 1965",Los Angeles Lakers,101,St. Louis Hawks,131,Box Score,,,,Kiel Auditorium,
"Sat, Nov 6, 1965",Detroit Pistons,100,San Francisco Warriors,110,Box Score,,,,San Francisco Civic Auditorium,
"Sat, Nov 6, 1965",Philadelphia 76ers,91,Boston Celtics,101,Box Score,,13909.0,,Boston Garden,
"Sun, Nov 7, 1965",Los Angeles Lakers,116,Baltimore Bullets,137,Box Score,,,,Baltimore Civic Center,
"Tue, Nov 9, 1965",Boston Celtics,130,Baltimore Bullets,116,Box Score,,3463.0,,Rhode Island Auditorium,"at Providence, RI"
"Tue, Nov 9, 1965",Los Angeles Lakers,110,Philadelphia 76ers,118,Box Score,,,,Convention Hall,
"Tue, Nov 9, 1965",Detroit Pistons,102,San Francisco Warriors,107,Box Score,,2436.0,,San Francisco Civic Auditorium,
"Wed, Nov 10, 1965",St. Louis Hawks,117,Baltimore Bullets,124,Box Score,,,,Baltimore Civic Center,
"Wed, Nov 10, 1965",Detroit Pistons,125,Los Angeles Lakers,133,Box Score,,,,Los Angeles Memorial Sports Arena,
"Wed, Nov 10, 1965",New York Knicks,119,Cincinnati Royals,124,Box Score,,,,Cincinnati Gardens,
"Thu, Nov 11, 1965",St. Louis Hawks,83,Boston Celtics,87,Box Score,,10409.0,,Boston Garden,
"Thu, Nov 11, 1965",San Francisco Warriors,101,Philadelphia 76ers,109,Box Score,,,,Boston Garden,"at Boston, MA"
"Fri, Nov 12, 1965",San Francisco Warriors,103,Detroit Pistons,102,Box Score,,,,Cobo Arena,
"Fri, Nov 12, 1965",New York Knicks,106,Los Angeles Lakers,107,Box Score,,,,Minneapolis Auditorium,"at Minneapolis, MN"
"Fri, Nov 12, 1965",Boston Celtics,114,Philadelphia 76ers,123,Box Score,,8137.0,,Convention Hall,
"Sat, Nov 13, 1965",Detroit Pistons,93,Boston Celtics,122,Box Score,,10284.0,,Boston Garden,
"Sat, Nov 13, 1965",Baltimore Bullets,132,Cincinnati Royals,135,Box Score,,,,Cincinnati Gardens,
"Sat, Nov 13, 1965",Philadelphia 76ers,127,New York Knicks,119,Box Score,,,,Madison Square Garden (III),
"Sat, Nov 13, 1965",San Francisco Warriors,113,St. Louis Hawks,138,Box Score,,,,Kiel Auditorium,
