Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Feb 2, 1971",Cleveland Cavaliers,101,Buffalo Braves,91,Box Score,,,,Rochester Community War Memorial,"at Rochester, NY"
"Tue, Feb 2, 1971",Seattle SuperSonics,101,Chicago Bulls,118,Box Score,,,,Chicago Stadium,
"Tue, Feb 2, 1971",Baltimore Bullets,113,Detroit Pistons,116,Box Score,,,,Cobo Arena,
"Tue, Feb 2, 1971",San Diego Rockets,105,Los Angeles Lakers,133,Box Score,,,,The Forum,
"Tue, Feb 2, 1971",Cincinnati Royals,108,New York Knicks,115,Box Score,,,,Madison Square Garden (IV),
"Tue, Feb 2, 1971",Boston Celtics,105,Philadelphia 76ers,108,Box Score,,8935.0,,The Spectrum,
"Tue, Feb 2, 1971",Milwaukee Bucks,111,Portland Trail Blazers,123,Box Score,,,,Memorial Coliseum,
"Tue, Feb 2, 1971",Atlanta Hawks,99,San Francisco Warriors,101,Box Score,,,,Cow Palace,
"Wed, Feb 3, 1971",Chicago Bulls,124,Baltimore Bullets,102,Box Score,,,,Baltimore Civic Center,
"Wed, Feb 3, 1971",Boston Celtics,115,Cincinnati Royals,134,Box Score,,2456.0,,Cincinnati Gardens,
"Wed, Feb 3, 1971",Seattle SuperSonics,98,Cleveland Cavaliers,95,Box Score,,,,Cleveland Arena,
"Wed, Feb 3, 1971",Milwaukee Bucks,108,San Diego Rockets,101,Box Score,,,,San Diego Sports Arena,
"Thu, Feb 4, 1971",San Francisco Warriors,117,Phoenix Suns,105,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Thu, Feb 4, 1971",Atlanta Hawks,123,Portland Trail Blazers,137,Box Score,,,,Memorial Coliseum,
"Fri, Feb 5, 1971",Cincinnati Royals,110,Boston Celtics,114,Box Score,,4012.0,,Boston Garden,
"Fri, Feb 5, 1971",Baltimore Bullets,98,Buffalo Braves,90,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Feb 5, 1971",Philadelphia 76ers,102,Chicago Bulls,114,Box Score,,,,Chicago Stadium,
"Fri, Feb 5, 1971",New York Knicks,99,Detroit Pistons,108,Box Score,,,,Cobo Arena,
"Fri, Feb 5, 1971",Milwaukee Bucks,93,Los Angeles Lakers,116,Box Score,,,,The Forum,
"Fri, Feb 5, 1971",San Francisco Warriors,117,Portland Trail Blazers,123,Box Score,,,,Memorial Coliseum,
"Fri, Feb 5, 1971",Cleveland Cavaliers,105,San Diego Rockets,116,Box Score,,,,San Diego Sports Arena,
"Fri, Feb 5, 1971",Atlanta Hawks,121,Seattle SuperSonics,120,Box Score,OT,,,Seattle Center Coliseum,
"Sat, Feb 6, 1971",Philadelphia 76ers,118,Cincinnati Royals,109,Box Score,,,,Cincinnati Gardens,
"Sat, Feb 6, 1971",Chicago Bulls,109,New York Knicks,102,Box Score,,,,Madison Square Garden (IV),
"Sat, Feb 6, 1971",Cleveland Cavaliers,91,Phoenix Suns,119,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sat, Feb 6, 1971",Los Angeles Lakers,115,San Diego Rockets,108,Box Score,,,,San Diego Sports Arena,
"Sat, Feb 6, 1971",Milwaukee Bucks,111,San Francisco Warriors,85,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sun, Feb 7, 1971",Cincinnati Royals,118,Atlanta Hawks,121,Box Score,,,,Alexander Memorial Coliseum,
"Sun, Feb 7, 1971",Detroit Pistons,105,Baltimore Bullets,108,Box Score,,,,Baltimore Civic Center,
"Sun, Feb 7, 1971",Chicago Bulls,96,Boston Celtics,104,Box Score,,6088.0,,Boston Garden,
"Sun, Feb 7, 1971",San Francisco Warriors,104,Los Angeles Lakers,119,Box Score,,,,The Forum,
"Sun, Feb 7, 1971",New York Knicks,99,Philadelphia 76ers,127,Box Score,,,,The Spectrum,
"Sun, Feb 7, 1971",Cleveland Cavaliers,103,Portland Trail Blazers,112,Box Score,,,,Memorial Coliseum,
"Sun, Feb 7, 1971",San Diego Rockets,124,Seattle SuperSonics,107,Box Score,,,,Seattle Center Coliseum,
"Mon, Feb 8, 1971",Phoenix Suns,94,Milwaukee Bucks,118,Box Score,,,,Milwaukee Arena,
