Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Wed, Mar 1, 1967",San Francisco Warriors,125,Boston Celtics,137,Box Score,,9002,,Boston Garden,
"Wed, Mar 1, 1967",St. Louis Hawks,112,Baltimore Bullets,122,Box Score,,,,Baltimore Civic Center,
"Wed, Mar 1, 1967",New York Knicks,101,Detroit Pistons,118,Box Score,,,,Cobo Arena,
"Wed, Mar 1, 1967",Philadelphia 76ers,122,Chicago Bulls,129,Box Score,,,,Roberts Stadium,"at Evansville, IN"
"Wed, Mar 1, 1967",Los Angeles Lakers,116,Cincinnati Royals,122,Box Score,,,,Cincinnati Gardens,
"Thu, Mar 2, 1967",Chicago Bulls,108,Boston Celtics,114,Box Score,,11817,,Convention Hall,"at Philadelphia, PA"
"Thu, Mar 2, 1967",San Francisco Warriors,128,Philadelphia 76ers,136,Box Score,,,,Convention Hall,
"Fri, Mar 3, 1967",Cincinnati Royals,104,Boston Celtics,111,Box Score,,13337,,Boston Garden,
"Fri, Mar 3, 1967",Philadelphia 76ers,129,Detroit Pistons,103,Box Score,,,,Boston Garden,"at Boston, MA"
"Fri, Mar 3, 1967",New York Knicks,132,Los Angeles Lakers,138,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Mar 4, 1967",Baltimore Bullets,102,Cincinnati Royals,109,Box Score,,,,Cincinnati Gardens,
"Sat, Mar 4, 1967",San Francisco Warriors,111,New York Knicks,102,Box Score,,,,Selland Arena,"at Fresno, CA"
"Sat, Mar 4, 1967",Chicago Bulls,125,St. Louis Hawks,122,Box Score,,,,Kiel Auditorium,
"Sun, Mar 5, 1967",Los Angeles Lakers,105,Boston Celtics,130,Box Score,,12396,,Boston Garden,
"Sun, Mar 5, 1967",Cincinnati Royals,106,Chicago Bulls,113,Box Score,,,,International Amphitheatre,
"Sun, Mar 5, 1967",Detroit Pistons,106,Philadelphia 76ers,131,Box Score,,,,Convention Hall,
"Sun, Mar 5, 1967",New York Knicks,115,San Francisco Warriors,103,Box Score,,,,Selland Arena,
"Sun, Mar 5, 1967",Baltimore Bullets,103,St. Louis Hawks,132,Box Score,,,,Kiel Auditorium,
"Mon, Mar 6, 1967",Philadelphia 76ers,119,Los Angeles Lakers,117,Box Score,,,,Pittsburgh Civic Arena,"at Pittsburgh, PA"
"Mon, Mar 6, 1967",Detroit Pistons,103,Boston Celtics,127,Box Score,,4939,,Rhode Island Auditorium,"at Providence, RI"
"Mon, Mar 6, 1967",St. Louis Hawks,122,Cincinnati Royals,129,Box Score,,,,Mid-South Coliseum,"at Memphis, TN"
"Tue, Mar 7, 1967",Boston Celtics,114,Chicago Bulls,117,Box Score,,7014,,International Amphitheatre,
"Tue, Mar 7, 1967",Los Angeles Lakers,131,New York Knicks,119,Box Score,,,,Madison Square Garden (III),
"Wed, Mar 8, 1967",Philadelphia 76ers,115,Boston Celtics,113,Box Score,OT,13909,,Boston Garden,
"Wed, Mar 8, 1967",Baltimore Bullets,113,Detroit Pistons,120,Box Score,,,,Cobo Arena,
"Wed, Mar 8, 1967",St. Louis Hawks,106,Los Angeles Lakers,104,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Mar 10, 1967",St. Louis Hawks,111,San Francisco Warriors,105,Box Score,,,,San Francisco Civic Auditorium,
"Fri, Mar 10, 1967",Detroit Pistons,103,Los Angeles Lakers,118,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Mar 10, 1967",Baltimore Bullets,115,Chicago Bulls,132,Box Score,,,,International Amphitheatre,
"Sat, Mar 11, 1967",Chicago Bulls,119,Cincinnati Royals,147,Box Score,,,,Cincinnati Gardens,
"Sat, Mar 11, 1967",Boston Celtics,116,Philadelphia 76ers,114,Box Score,,12472,,Convention Hall,
"Sat, Mar 11, 1967",Los Angeles Lakers,125,San Francisco Warriors,120,Box Score,,,,San Francisco Civic Auditorium,
"Sun, Mar 12, 1967",Baltimore Bullets,118,Boston Celtics,123,Box Score,,7258,,Boston Garden,
"Sun, Mar 12, 1967",Detroit Pistons,120,Los Angeles Lakers,104,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Mar 12, 1967",Philadelphia 76ers,131,New York Knicks,120,Box Score,,,,Madison Square Garden (III),
"Sun, Mar 12, 1967",Cincinnati Royals,119,St. Louis Hawks,120,Box Score,,,,Kiel Auditorium,
"Mon, Mar 13, 1967",Detroit Pistons,109,San Francisco Warriors,135,Box Score,,,,San Francisco Civic Auditorium,
"Mon, Mar 13, 1967",Cincinnati Royals,133,Chicago Bulls,117,Box Score,,,,International Amphitheatre,
"Mon, Mar 13, 1967",St. Louis Hawks,123,Boston Celtics,122,Box Score,,7378,,Mid-South Coliseum,"at Memphis, TN"
"Tue, Mar 14, 1967",St. Louis Hawks,111,Chicago Bulls,98,Box Score,,,,International Amphitheatre,
"Tue, Mar 14, 1967",Philadelphia 76ers,139,San Francisco Warriors,110,Box Score,,,,San Francisco Civic Auditorium,
"Wed, Mar 15, 1967",New York Knicks,114,Baltimore Bullets,121,Box Score,,,,Baltimore Civic Center,
"Wed, Mar 15, 1967",Boston Celtics,108,Cincinnati Royals,112,Box Score,,4848,,Cincinnati Gardens,
"Wed, Mar 15, 1967",Chicago Bulls,98,Detroit Pistons,91,Box Score,,,,Cobo Arena,
"Wed, Mar 15, 1967",Philadelphia 76ers,138,Los Angeles Lakers,123,Box Score,,,,Los Angeles Memorial Sports Arena,
"Thu, Mar 16, 1967",St. Louis Hawks,111,Cincinnati Royals,114,Box Score,,,,Cleveland Arena,"at Cleveland, OH"
"Thu, Mar 16, 1967",Boston Celtics,132,Detroit Pistons,109,Box Score,,5365,,Cobo Arena,
"Thu, Mar 16, 1967",Philadelphia 76ers,131,San Francisco Warriors,145,Box Score,,,,San Francisco Civic Auditorium,
"Fri, Mar 17, 1967",Los Angeles Lakers,135,Baltimore Bullets,133,Box Score,,,,Baltimore Civic Center,
"Fri, Mar 17, 1967",San Francisco Warriors,117,Chicago Bulls,120,Box Score,,,,International Amphitheatre,
"Sat, Mar 18, 1967",San Francisco Warriors,112,Cincinnati Royals,127,Box Score,,,,Cincinnati Gardens,
"Sat, Mar 18, 1967",Boston Celtics,140,New York Knicks,123,Box Score,,9801,,Madison Square Garden (III),
"Sat, Mar 18, 1967",Baltimore Bullets,119,Philadelphia 76ers,135,Box Score,,,,Convention Hall,
"Sat, Mar 18, 1967",Detroit Pistons,99,St. Louis Hawks,102,Box Score,,,,Kiel Auditorium,
"Sun, Mar 19, 1967",San Francisco Warriors,135,Detroit Pistons,127,Box Score,,,,Cobo Arena,
"Sun, Mar 19, 1967",Los Angeles Lakers,109,Chicago Bulls,122,Box Score,,,,International Amphitheatre,
"Sun, Mar 19, 1967",Philadelphia 76ers,132,Baltimore Bullets,129,Box Score,,,,Baltimore Civic Center,
"Sun, Mar 19, 1967",New York Knicks,113,Boston Celtics,124,Box Score,,13909,,Boston Garden,
