Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Feb 2, 1965",San Francisco Warriors,102,New York Knicks,113,Box Score,,,,Madison Square Garden (III),
"Tue, Feb 2, 1965",Los Angeles Lakers,118,Detroit Pistons,121,Box Score,OT,,,Cleveland Arena,"at Cleveland, OH"
"Tue, Feb 2, 1965",St. Louis Hawks,105,Philadelphia 76ers,119,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Wed, Feb 3, 1965",Baltimore Bullets,122,Boston Celtics,114,Box Score,,5521.0,,Boston Garden,
"Wed, Feb 3, 1965",Los Angeles Lakers,99,Cincinnati Royals,130,Box Score,,,,Cincinnati Gardens,
"Wed, Feb 3, 1965",San Francisco Warriors,106,Detroit Pistons,111,Box Score,,,,Cobo Arena,
"Wed, Feb 3, 1965",Philadelphia 76ers,116,New York Knicks,95,Box Score,,,,Boston Garden,"at Boston, MA"
"Thu, Feb 4, 1965",St. Louis Hawks,119,Philadelphia 76ers,123,Box Score,,,,Philadelphia Arena,
"Fri, Feb 5, 1965",San Francisco Warriors,120,Baltimore Bullets,112,Box Score,,,,Cole Field House,"at College Park, MD"
"Fri, Feb 5, 1965",Cincinnati Royals,113,Boston Celtics,114,Box Score,,7858.0,,Boston Garden,
"Fri, Feb 5, 1965",New York Knicks,118,Detroit Pistons,112,Box Score,OT,,,Cobo Arena,
"Sat, Feb 6, 1965",Los Angeles Lakers,112,Baltimore Bullets,116,Box Score,,,,Baltimore Civic Center,
"Sat, Feb 6, 1965",San Francisco Warriors,101,St. Louis Hawks,108,Box Score,,,,St. Louis Arena,
"Sat, Feb 6, 1965",Detroit Pistons,106,New York Knicks,109,Box Score,,,,Madison Square Garden (III),
"Sat, Feb 6, 1965",Philadelphia 76ers,127,Cincinnati Royals,122,Box Score,,,,Onondaga War Memorial,"at Syracuse, NY"
"Sun, Feb 7, 1965",Los Angeles Lakers,97,Boston Celtics,101,Box Score,,6529.0,,Boston Garden,
"Sun, Feb 7, 1965",Baltimore Bullets,112,Detroit Pistons,119,Box Score,,,,Cobo Arena,
"Sun, Feb 7, 1965",San Francisco Warriors,103,St. Louis Hawks,126,Box Score,,,,Kiel Auditorium,
