Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Dec 1, 1970",Los Angeles Lakers,97,Baltimore Bullets,93,Box Score,,,,Baltimore Civic Center,
"Tue, Dec 1, 1970",Boston Celtics,117,Buffalo Braves,116,Box Score,OT,2611.0,,Buffalo Memorial Auditorium,
"Tue, Dec 1, 1970",Philadelphia 76ers,91,Chicago Bulls,107,Box Score,,,,Chicago Stadium,
"Tue, Dec 1, 1970",Seattle SuperSonics,109,New York Knicks,114,Box Score,,,,Madison Square Garden (IV),
"Tue, Dec 1, 1970",San Diego Rockets,120,Portland Trail Blazers,114,Box Score,,,,Memorial Coliseum,
"Tue, Dec 1, 1970",Atlanta Hawks,106,San Francisco Warriors,113,Box Score,,,,Cow Palace,
"Wed, Dec 2, 1970",Los Angeles Lakers,111,Boston Celtics,114,Box Score,,6514.0,,Boston Garden,
"Wed, Dec 2, 1970",Seattle SuperSonics,119,Cincinnati Royals,111,Box Score,,,,Cincinnati Gardens,
"Wed, Dec 2, 1970",New York Knicks,82,Detroit Pistons,101,Box Score,,,,Cobo Arena,
"Wed, Dec 2, 1970",Atlanta Hawks,112,Phoenix Suns,126,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Thu, Dec 3, 1970",Chicago Bulls,100,Milwaukee Bucks,107,Box Score,,,,Milwaukee Arena,
"Fri, Dec 4, 1970",Seattle SuperSonics,116,Baltimore Bullets,131,Box Score,,,,Baltimore Civic Center,
"Fri, Dec 4, 1970",New York Knicks,91,Buffalo Braves,97,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Dec 4, 1970",Boston Celtics,118,Cleveland Cavaliers,107,Box Score,,3221.0,,Cleveland Arena,
"Fri, Dec 4, 1970",Chicago Bulls,103,Detroit Pistons,107,Box Score,,,,Cobo Arena,
"Fri, Dec 4, 1970",San Francisco Warriors,101,Los Angeles Lakers,123,Box Score,,,,The Forum,
"Fri, Dec 4, 1970",Philadelphia 76ers,122,Milwaukee Bucks,128,Box Score,OT,,,Milwaukee Arena,
"Fri, Dec 4, 1970",Phoenix Suns,126,Portland Trail Blazers,121,Box Score,,,,Memorial Coliseum,
"Sat, Dec 5, 1970",Seattle SuperSonics,100,Atlanta Hawks,106,Box Score,,,,Alexander Memorial Coliseum,
"Sat, Dec 5, 1970",Boston Celtics,101,Chicago Bulls,97,Box Score,,9047.0,,Chicago Stadium,
"Sat, Dec 5, 1970",Philadelphia 76ers,131,Cincinnati Royals,106,Box Score,,,,Cincinnati Gardens,
"Sat, Dec 5, 1970",Buffalo Braves,93,New York Knicks,117,Box Score,,,,Madison Square Garden (IV),
"Sat, Dec 5, 1970",Los Angeles Lakers,116,San Diego Rockets,119,Box Score,,,,San Diego Sports Arena,
"Sat, Dec 5, 1970",Phoenix Suns,105,San Francisco Warriors,100,Box Score,,,,Oakland-Alameda County Coliseum Arena,"at Oakland, CA"
"Sun, Dec 6, 1970",Cincinnati Royals,118,Baltimore Bullets,126,Box Score,,,,Baltimore Civic Center,
"Sun, Dec 6, 1970",Buffalo Braves,106,Cleveland Cavaliers,108,Box Score,,,,Cleveland Arena,
"Sun, Dec 6, 1970",Portland Trail Blazers,120,Los Angeles Lakers,131,Box Score,,,,The Forum,
"Sun, Dec 6, 1970",San Diego Rockets,102,Phoenix Suns,108,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Mon, Dec 7, 1970",San Francisco Warriors,113,Cincinnati Royals,124,Box Score,,,,Omaha Civic Auditorium,"at Omaha, NE"
"Tue, Dec 8, 1970",Boston Celtics,122,Buffalo Braves,102,Box Score,,3176.0,,Buffalo Memorial Auditorium,
"Tue, Dec 8, 1970",San Francisco Warriors,87,Chicago Bulls,98,Box Score,,,,Chicago Stadium,
"Tue, Dec 8, 1970",Atlanta Hawks,104,Milwaukee Bucks,125,Box Score,,,,Milwaukee Arena,
"Tue, Dec 8, 1970",Portland Trail Blazers,121,New York Knicks,139,Box Score,,,,Madison Square Garden (IV),
"Tue, Dec 8, 1970",Seattle SuperSonics,107,Philadelphia 76ers,104,Box Score,,,,The Spectrum,
"Tue, Dec 8, 1970",Los Angeles Lakers,121,Phoenix Suns,112,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Wed, Dec 9, 1970",Milwaukee Bucks,97,Baltimore Bullets,127,Box Score,,,,Baltimore Civic Center,
"Wed, Dec 9, 1970",Seattle SuperSonics,121,Boston Celtics,136,Box Score,,4608.0,,Boston Garden,
"Wed, Dec 9, 1970",Atlanta Hawks,106,Cincinnati Royals,118,Box Score,,,,Cincinnati Gardens,
"Wed, Dec 9, 1970",Portland Trail Blazers,109,Cleveland Cavaliers,102,Box Score,,,,Cleveland Arena,
"Wed, Dec 9, 1970",San Francisco Warriors,110,Detroit Pistons,99,Box Score,,,,Cobo Arena,
"Thu, Dec 10, 1970",Chicago Bulls,138,Buffalo Braves,120,Box Score,,,,Onondaga War Memorial,"at Syracuse, NY"
"Fri, Dec 11, 1970",Detroit Pistons,121,Boston Celtics,118,Box Score,OT,11088.0,,Boston Garden,
"Fri, Dec 11, 1970",Portland Trail Blazers,120,Buffalo Braves,105,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Dec 11, 1970",Atlanta Hawks,86,Chicago Bulls,87,Box Score,,,,Chicago Stadium,
"Fri, Dec 11, 1970",Cleveland Cavaliers,92,Milwaukee Bucks,134,Box Score,,,,Milwaukee Arena,
"Fri, Dec 11, 1970",San Francisco Warriors,102,Philadelphia 76ers,101,Box Score,,,,The Spectrum,
"Fri, Dec 11, 1970",Phoenix Suns,104,San Diego Rockets,110,Box Score,,,,San Diego Sports Arena,
"Fri, Dec 11, 1970",Los Angeles Lakers,126,Seattle SuperSonics,118,Box Score,,,,Seattle Center Coliseum,
"Sat, Dec 12, 1970",Portland Trail Blazers,101,Atlanta Hawks,107,Box Score,,,,Alexander Memorial Coliseum,
"Sat, Dec 12, 1970",San Francisco Warriors,96,Baltimore Bullets,119,Box Score,,,,Baltimore Civic Center,
"Sat, Dec 12, 1970",San Diego Rockets,98,Chicago Bulls,103,Box Score,,,,Chicago Stadium,
"Sat, Dec 12, 1970",Cleveland Cavaliers,95,Cincinnati Royals,114,Box Score,,,,Cincinnati Gardens,
"Sat, Dec 12, 1970",Buffalo Braves,93,Detroit Pistons,92,Box Score,,,,Cobo Arena,
"Sat, Dec 12, 1970",Philadelphia 76ers,101,New York Knicks,118,Box Score,,,,Madison Square Garden (IV),
"Sat, Dec 12, 1970",Milwaukee Bucks,111,Phoenix Suns,113,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sun, Dec 13, 1970",Buffalo Braves,91,Atlanta Hawks,110,Box Score,,,,Alexander Memorial Coliseum,
"Sun, Dec 13, 1970",San Diego Rockets,118,Cleveland Cavaliers,95,Box Score,,,,Cleveland Arena,
"Sun, Dec 13, 1970",Detroit Pistons,103,Los Angeles Lakers,100,Box Score,,,,The Forum,
"Sun, Dec 13, 1970",San Francisco Warriors,101,New York Knicks,94,Box Score,,,,St. Louis Arena,"at St. Louis, MO"
"Sun, Dec 13, 1970",Milwaukee Bucks,124,Seattle SuperSonics,107,Box Score,,,,Seattle Center Coliseum,
"Tue, Dec 15, 1970",Los Angeles Lakers,111,Buffalo Braves,113,Box Score,OT,,,Buffalo Memorial Auditorium,
"Tue, Dec 15, 1970",Baltimore Bullets,97,Chicago Bulls,115,Box Score,,,,Chicago Stadium,
"Tue, Dec 15, 1970",Cleveland Cavaliers,92,New York Knicks,110,Box Score,,,,Madison Square Garden (IV),
"Tue, Dec 15, 1970",San Diego Rockets,98,Philadelphia 76ers,122,Box Score,,,,The Spectrum,
"Tue, Dec 15, 1970",San Francisco Warriors,129,Phoenix Suns,123,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Tue, Dec 15, 1970",Detroit Pistons,111,Portland Trail Blazers,103,Box Score,,,,Memorial Coliseum,
"Wed, Dec 16, 1970",San Diego Rockets,117,Atlanta Hawks,128,Box Score,,,,Alexander Memorial Coliseum,
"Wed, Dec 16, 1970",Los Angeles Lakers,118,Cincinnati Royals,102,Box Score,,,,Cincinnati Gardens,
"Wed, Dec 16, 1970",New York Knicks,108,Cleveland Cavaliers,84,Box Score,,,,Cleveland Arena,
