Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Jan 1, 1963",New York Knicks,106,Cincinnati Royals,112,Box Score,OT,,,Cincinnati Gardens,
"Wed, Jan 2, 1963",Cincinnati Royals,118,Detroit Pistons,138,Box Score,,,,Cobo Arena,
"Wed, Jan 2, 1963",St. Louis Hawks,95,Syracuse Nationals,120,Box Score,,,,Onondaga War Memorial,
"Wed, Jan 2, 1963",Boston Celtics,135,San Francisco Warriors,120,Box Score,OT,12067.0,,Cow Palace,
"Thu, Jan 3, 1963",Syracuse Nationals,115,New York Knicks,123,Box Score,,,,Baltimore Civic Center,"at Baltimore, MD"
"Fri, Jan 4, 1963",San Francisco Warriors,129,Cincinnati Royals,130,Box Score,,,,Cincinnati Gardens,
"Fri, Jan 4, 1963",St. Louis Hawks,121,Detroit Pistons,100,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Fri, Jan 4, 1963",Boston Celtics,123,Los Angeles Lakers,125,Box Score,,9470.0,,Los Angeles Memorial Sports Arena,
"Fri, Jan 4, 1963",Chicago Zephyrs,108,New York Knicks,129,Box Score,,,,Madison Square Garden (III),
"Sat, Jan 5, 1963",San Francisco Warriors,127,Chicago Zephyrs,126,Box Score,,,,Chicago Coliseum,
"Sat, Jan 5, 1963",Syracuse Nationals,136,Cincinnati Royals,117,Box Score,,,,Utica Memorial Auditorium,"at Utica, NY"
"Sat, Jan 5, 1963",St. Louis Hawks,90,Detroit Pistons,92,Box Score,,,,Cobo Arena,
"Sat, Jan 5, 1963",Boston Celtics,104,Los Angeles Lakers,106,Box Score,,14986.0,,Los Angeles Memorial Sports Arena,
"Sun, Jan 6, 1963",Los Angeles Lakers,120,Cincinnati Royals,119,Box Score,OT,,,Cincinnati Gardens,
"Sun, Jan 6, 1963",Chicago Zephyrs,102,Syracuse Nationals,114,Box Score,,,,Onondaga War Memorial,
"Sun, Jan 6, 1963",San Francisco Warriors,103,St. Louis Hawks,114,Box Score,,,,Kiel Auditorium,
"Sun, Jan 6, 1963",Detroit Pistons,103,New York Knicks,102,Box Score,,,,Madison Square Garden (III),
"Tue, Jan 8, 1963",Syracuse Nationals,119,Cincinnati Royals,116,Box Score,,,,University of Dayton Fieldhouse,"at Dayton, OH"
"Tue, Jan 8, 1963",New York Knicks,93,Detroit Pistons,109,Box Score,,,,Sports Arena,"at Toledo, OH"
"Tue, Jan 8, 1963",Boston Celtics,118,San Francisco Warriors,112,Box Score,,8623.0,,Cow Palace,
"Tue, Jan 8, 1963",Los Angeles Lakers,99,St. Louis Hawks,96,Box Score,,,,Kiel Auditorium,
"Wed, Jan 9, 1963",Boston Celtics,123,Chicago Zephyrs,131,Box Score,,5712.0,,Chicago Coliseum,
"Wed, Jan 9, 1963",Cincinnati Royals,116,Syracuse Nationals,112,Box Score,,,,Onondaga War Memorial,
"Wed, Jan 9, 1963",St. Louis Hawks,110,New York Knicks,95,Box Score,,,,Cobo Arena,"at Detroit, MI"
"Wed, Jan 9, 1963",Los Angeles Lakers,123,Detroit Pistons,115,Box Score,,,,Cobo Arena,
"Thu, Jan 10, 1963",Boston Celtics,121,Cincinnati Royals,130,Box Score,,3802.0,,Cincinnati Gardens,
"Fri, Jan 11, 1963",Syracuse Nationals,117,Boston Celtics,134,Box Score,,6427.0,,Boston Garden,
"Fri, Jan 11, 1963",Chicago Zephyrs,112,Detroit Pistons,116,Box Score,,,,Cobo Arena,
"Fri, Jan 11, 1963",Los Angeles Lakers,134,San Francisco Warriors,129,Box Score,,,,Cow Palace,
"Sat, Jan 12, 1963",New York Knicks,97,Chicago Zephyrs,130,Box Score,,,,Chicago Coliseum,
"Sat, Jan 12, 1963",Syracuse Nationals,115,Detroit Pistons,146,Box Score,,,,Rochester Community War Memorial,"at Rochester, NY"
"Sat, Jan 12, 1963",San Francisco Warriors,114,Los Angeles Lakers,119,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Jan 12, 1963",Cincinnati Royals,109,St. Louis Hawks,115,Box Score,,,,St. Louis Arena,
"Sun, Jan 13, 1963",Chicago Zephyrs,99,Boston Celtics,143,Box Score,,3076.0,,Boston Garden,
"Sun, Jan 13, 1963",St. Louis Hawks,105,Cincinnati Royals,104,Box Score,,,,Cincinnati Gardens,
"Sun, Jan 13, 1963",New York Knicks,102,Los Angeles Lakers,108,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Jan 13, 1963",Detroit Pistons,114,Syracuse Nationals,148,Box Score,,,,Onondaga War Memorial,
"Mon, Jan 14, 1963",New York Knicks,134,San Francisco Warriors,142,Box Score,,,,Cow Palace,
