Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Wed, Feb 1, 1978",Los Angeles Lakers,100,Boston Celtics,103,Box Score,OT,11890.0,,Boston Garden,
"Wed, Feb 1, 1978",Phoenix Suns,120,Detroit Pistons,127,Box Score,,,,Cobo Arena,
"Wed, Feb 1, 1978",New Jersey Nets,103,Houston Rockets,124,Box Score,,,,The Summit,
"Wed, Feb 1, 1978",Chicago Bulls,111,New Orleans Jazz,117,Box Score,,,,Louisiana Superdome,
"Wed, Feb 1, 1978",Denver Nuggets,101,Philadelphia 76ers,104,Box Score,,,,The Spectrum,
"Thu, Feb 2, 1978",Washington Bullets,93,Cleveland Cavaliers,110,Box Score,,,,Coliseum at Richfield,
"Thu, Feb 2, 1978",Milwaukee Bucks,102,Golden State Warriors,105,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Thu, Feb 2, 1978",Atlanta Hawks,107,Indiana Pacers,105,Box Score,,,,Market Square Arena,
"Thu, Feb 2, 1978",Detroit Pistons,101,Kansas City Kings,113,Box Score,,,,Kemper Arena,
"Thu, Feb 2, 1978",New York Knicks,113,San Antonio Spurs,123,Box Score,,,,HemisFair Arena,
"Fri, Feb 3, 1978",Washington Bullets,94,Boston Celtics,116,Box Score,,12206.0,,Boston Garden,
"Fri, Feb 3, 1978",Cleveland Cavaliers,104,Buffalo Braves,101,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Feb 3, 1978",San Antonio Spurs,107,Chicago Bulls,110,Box Score,,,,Chicago Stadium,
"Fri, Feb 3, 1978",Detroit Pistons,102,Denver Nuggets,115,Box Score,,,,McNichols Sports Arena,
"Fri, Feb 3, 1978",New York Knicks,102,Houston Rockets,112,Box Score,,,,The Summit,
"Fri, Feb 3, 1978",Los Angeles Lakers,105,New Jersey Nets,99,Box Score,OT,,,Rutgers Athletic Center,
"Fri, Feb 3, 1978",Indiana Pacers,104,Philadelphia 76ers,116,Box Score,,,,The Spectrum,
"Fri, Feb 3, 1978",Milwaukee Bucks,105,Phoenix Suns,115,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Feb 3, 1978",Golden State Warriors,92,Portland Trail Blazers,112,Box Score,,,,Memorial Coliseum,
"Tue, Feb 7, 1978",Los Angeles Lakers,132,Buffalo Braves,105,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Feb 7, 1978",Philadelphia 76ers,106,Chicago Bulls,108,Box Score,,,,Chicago Stadium,
"Tue, Feb 7, 1978",New Orleans Jazz,99,Cleveland Cavaliers,122,Box Score,,,,Coliseum at Richfield,
"Tue, Feb 7, 1978",Washington Bullets,102,Golden State Warriors,105,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Tue, Feb 7, 1978",Boston Celtics,92,Indiana Pacers,89,Box Score,,13614.0,,Market Square Arena,
"Wed, Feb 8, 1978",Atlanta Hawks,109,Denver Nuggets,114,Box Score,,,,McNichols Sports Arena,
"Wed, Feb 8, 1978",Los Angeles Lakers,105,Detroit Pistons,95,Box Score,,,,Cobo Arena,
"Wed, Feb 8, 1978",Chicago Bulls,101,Houston Rockets,105,Box Score,,,,The Summit,
"Wed, Feb 8, 1978",Boston Celtics,100,Kansas City Kings,104,Box Score,,7091.0,,Kemper Arena,
"Wed, Feb 8, 1978",Buffalo Braves,103,Milwaukee Bucks,104,Box Score,,,,MECCA Arena,
"Wed, Feb 8, 1978",Indiana Pacers,138,New Jersey Nets,140,Box Score,OT,,,Rutgers Athletic Center,
"Wed, Feb 8, 1978",New Orleans Jazz,104,Philadelphia 76ers,117,Box Score,,,,The Spectrum,
"Wed, Feb 8, 1978",Washington Bullets,106,Seattle SuperSonics,100,Box Score,,,,Seattle Center Coliseum,
"Thu, Feb 9, 1978",Portland Trail Blazers,94,Cleveland Cavaliers,88,Box Score,,,,Coliseum at Richfield,
"Thu, Feb 9, 1978",Denver Nuggets,108,Golden State Warriors,119,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Thu, Feb 9, 1978",Indiana Pacers,117,New York Knicks,126,Box Score,,,,Madison Square Garden (IV),
"Thu, Feb 9, 1978",Atlanta Hawks,98,Phoenix Suns,125,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Thu, Feb 9, 1978",Houston Rockets,94,San Antonio Spurs,104,Box Score,,,,HemisFair Arena,
"Fri, Feb 10, 1978",Philadelphia 76ers,110,Buffalo Braves,116,Box Score,,,,Buffalo Memorial Auditorium,
"Fri, Feb 10, 1978",San Antonio Spurs,125,Houston Rockets,114,Box Score,,,,The Summit,
"Fri, Feb 10, 1978",Portland Trail Blazers,112,Indiana Pacers,108,Box Score,,,,Market Square Arena,
"Fri, Feb 10, 1978",Chicago Bulls,93,Kansas City Kings,106,Box Score,,,,Kemper Arena,
"Fri, Feb 10, 1978",Golden State Warriors,107,Los Angeles Lakers,135,Box Score,,,,The Forum,
"Fri, Feb 10, 1978",Cleveland Cavaliers,98,Milwaukee Bucks,108,Box Score,OT,,,MECCA Arena,
"Fri, Feb 10, 1978",Detroit Pistons,112,New Jersey Nets,117,Box Score,,,,Rutgers Athletic Center,
"Fri, Feb 10, 1978",Denver Nuggets,123,Seattle SuperSonics,126,Box Score,OT,,,Seattle Center Coliseum,
"Sat, Feb 11, 1978",Kansas City Kings,95,Chicago Bulls,90,Box Score,,,,Chicago Stadium,
"Sat, Feb 11, 1978",New Orleans Jazz,96,Detroit Pistons,106,Box Score,,,,Cobo Arena,
"Sat, Feb 11, 1978",San Antonio Spurs,131,Golden State Warriors,122,Box Score,OT,,,Oakland-Alameda County Coliseum Arena,
"Sat, Feb 11, 1978",Milwaukee Bucks,122,New York Knicks,133,Box Score,,,,Madison Square Garden (IV),
"Sun, Feb 12, 1978",Chicago Bulls,94,Indiana Pacers,111,Box Score,,,,Market Square Arena,
"Sun, Feb 12, 1978",Cleveland Cavaliers,88,Kansas City Kings,101,Box Score,,,,Kemper Arena,
"Sun, Feb 12, 1978",Atlanta Hawks,116,Los Angeles Lakers,103,Box Score,,,,The Forum,
"Sun, Feb 12, 1978",New York Knicks,110,New Jersey Nets,112,Box Score,,,,Rutgers Athletic Center,
"Sun, Feb 12, 1978",Houston Rockets,119,New Orleans Jazz,112,Box Score,,,,Mississippi Coast Coliseum,
"Sun, Feb 12, 1978",Seattle SuperSonics,99,Philadelphia 76ers,109,Box Score,,,,The Spectrum,
"Sun, Feb 12, 1978",Washington Bullets,109,Phoenix Suns,121,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sun, Feb 12, 1978",Denver Nuggets,103,Portland Trail Blazers,101,Box Score,,,,Memorial Coliseum,
"Mon, Feb 13, 1978",New Jersey Nets,115,Detroit Pistons,125,Box Score,,,,Cobo Arena,
"Tue, Feb 14, 1978",Seattle SuperSonics,100,Buffalo Braves,101,Box Score,,,,Buffalo Memorial Auditorium,
"Tue, Feb 14, 1978",New Orleans Jazz,95,Chicago Bulls,102,Box Score,,,,Chicago Stadium,
"Tue, Feb 14, 1978",New York Knicks,127,Cleveland Cavaliers,136,Box Score,2OT,,,Coliseum at Richfield,
"Tue, Feb 14, 1978",Washington Bullets,98,Denver Nuggets,103,Box Score,,,,McNichols Sports Arena,
"Tue, Feb 14, 1978",Boston Celtics,98,Golden State Warriors,75,Box Score,,13257.0,,Oakland-Alameda County Coliseum Arena,
"Tue, Feb 14, 1978",Philadelphia 76ers,119,Indiana Pacers,116,Box Score,,,,Market Square Arena,
