Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Nov 1, 1968",San Francisco Warriors,105,Atlanta Hawks,109,Box Score,,,,Alexander Memorial Coliseum,
"Fri, Nov 1, 1968",Philadelphia 76ers,99,Boston Celtics,118,Box Score,,9063.0,,Boston Garden,
"Fri, Nov 1, 1968",Milwaukee Bucks,114,Cincinnati Royals,132,Box Score,,,,Cincinnati Gardens,
"Fri, Nov 1, 1968",Chicago Bulls,114,Los Angeles Lakers,101,Box Score,,,,The Forum,
"Fri, Nov 1, 1968",Baltimore Bullets,119,New York Knicks,103,Box Score,,,,Madison Square Garden (IV),
"Sat, Nov 2, 1968",New York Knicks,104,Detroit Pistons,112,Box Score,,,,Cobo Arena,
"Sat, Nov 2, 1968",San Francisco Warriors,101,Milwaukee Bucks,102,Box Score,,,,Milwaukee Arena,
"Sat, Nov 2, 1968",Cincinnati Royals,119,Philadelphia 76ers,113,Box Score,,,,The Spectrum,
"Sat, Nov 2, 1968",Chicago Bulls,95,Seattle SuperSonics,101,Box Score,,,,Seattle Center Coliseum,
"Sun, Nov 3, 1968",Boston Celtics,123,Atlanta Hawks,103,Box Score,,5248.0,,Alexander Memorial Coliseum,
"Sun, Nov 3, 1968",Los Angeles Lakers,127,Phoenix Suns,109,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sun, Nov 3, 1968",Chicago Bulls,107,San Diego Rockets,121,Box Score,,,,San Diego Sports Arena,
"Sun, Nov 3, 1968",New York Knicks,122,Seattle SuperSonics,108,Box Score,,,,Seattle Center Coliseum,
"Mon, Nov 4, 1968",San Francisco Warriors,119,Phoenix Suns,108,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Tue, Nov 5, 1968",Los Angeles Lakers,112,Chicago Bulls,109,Box Score,OT,,,Chicago Stadium,
"Tue, Nov 5, 1968",New York Knicks,109,San Diego Rockets,113,Box Score,,,,San Diego Sports Arena,
