Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Wed, Apr 1, 1970",Milwaukee Bucks,118,Philadelphia 76ers,111,Box Score,,,,The Spectrum,
"Thu, Apr 2, 1970",Baltimore Bullets,80,New York Knicks,101,Box Score,,,,Madison Square Garden (IV),
"Thu, Apr 2, 1970",Los Angeles Lakers,98,Phoenix Suns,112,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Fri, Apr 3, 1970",Atlanta Hawks,120,Chicago Bulls,131,Box Score,,,,Chicago Stadium,
"Fri, Apr 3, 1970",Philadelphia 76ers,106,Milwaukee Bucks,115,Box Score,,,,University of Wisconsin Fieldhouse,"at Madison, WI"
"Sat, Apr 4, 1970",Los Angeles Lakers,102,Phoenix Suns,112,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sun, Apr 5, 1970",Chicago Bulls,107,Atlanta Hawks,113,Box Score,,,,Alexander Memorial Coliseum,
"Sun, Apr 5, 1970",New York Knicks,87,Baltimore Bullets,96,Box Score,,,,Baltimore Civic Center,
"Sun, Apr 5, 1970",Phoenix Suns,121,Los Angeles Lakers,138,Box Score,,,,The Forum,
"Mon, Apr 6, 1970",Baltimore Bullets,114,New York Knicks,127,Box Score,,,,Madison Square Garden (IV),
"Tue, Apr 7, 1970",Los Angeles Lakers,104,Phoenix Suns,93,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Thu, Apr 9, 1970",Phoenix Suns,94,Los Angeles Lakers,129,Box Score,,,,The Forum,
"Sat, Apr 11, 1970",Milwaukee Bucks,102,New York Knicks,110,Box Score,,,,Madison Square Garden (IV),
"Sun, Apr 12, 1970",Los Angeles Lakers,119,Atlanta Hawks,115,Box Score,,,,Alexander Memorial Coliseum,
"Mon, Apr 13, 1970",Milwaukee Bucks,111,New York Knicks,112,Box Score,,,,Madison Square Garden (IV),
"Tue, Apr 14, 1970",Los Angeles Lakers,105,Atlanta Hawks,94,Box Score,,,,Alexander Memorial Coliseum,
"Fri, Apr 17, 1970",Atlanta Hawks,114,Los Angeles Lakers,115,Box Score,OT,,,The Forum,
"Fri, Apr 17, 1970",New York Knicks,96,Milwaukee Bucks,101,Box Score,,10746.0,,Milwaukee Arena,
"Sun, Apr 19, 1970",Atlanta Hawks,114,Los Angeles Lakers,133,Box Score,,,,The Forum,
"Sun, Apr 19, 1970",New York Knicks,117,Milwaukee Bucks,105,Box Score,,10746.0,,Milwaukee Arena,
"Mon, Apr 20, 1970",Milwaukee Bucks,96,New York Knicks,132,Box Score,,,,Madison Square Garden (IV),
"Fri, Apr 24, 1970",Los Angeles Lakers,112,New York Knicks,124,Box Score,,19500.0,,Madison Square Garden (IV),
"Mon, Apr 27, 1970",Los Angeles Lakers,105,New York Knicks,103,Box Score,,19500.0,,Madison Square Garden (IV),
"Wed, Apr 29, 1970",New York Knicks,111,Los Angeles Lakers,108,Box Score,OT,17500.0,,The Forum,
