Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Tue, Nov 1, 1966",San Francisco Warriors,137,Chicago Bulls,121,Box Score,,,,International Amphitheatre,
"Wed, Nov 2, 1966",Los Angeles Lakers,108,Boston Celtics,133,Box Score,,5875.0,,Boston Garden,
"Wed, Nov 2, 1966",New York Knicks,129,Cincinnati Royals,131,Box Score,,,,Cincinnati Gardens,
"Wed, Nov 2, 1966",Baltimore Bullets,94,Chicago Bulls,102,Box Score,,,,International Amphitheatre,
"Thu, Nov 3, 1966",Chicago Bulls,108,Boston Celtics,137,Box Score,,17398.0,,Madison Square Garden (III),"at New York, NY"
"Thu, Nov 3, 1966",St. Louis Hawks,108,Philadelphia 76ers,120,Box Score,,,,Pittsburgh Civic Arena,"at Pittsburgh, PA"
"Thu, Nov 3, 1966",San Francisco Warriors,108,New York Knicks,123,Box Score,,,,Madison Square Garden (III),
"Fri, Nov 4, 1966",Cincinnati Royals,120,Detroit Pistons,115,Box Score,,,,Cobo Arena,
"Fri, Nov 4, 1966",Baltimore Bullets,98,Los Angeles Lakers,131,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Nov 4, 1966",San Francisco Warriors,129,Philadelphia 76ers,134,Box Score,,,,Convention Hall,
"Sat, Nov 5, 1966",Philadelphia 76ers,87,Boston Celtics,105,Box Score,,13909.0,,Boston Garden,
"Sat, Nov 5, 1966",Chicago Bulls,113,Cincinnati Royals,99,Box Score,,,,Cincinnati Gardens,
"Sat, Nov 5, 1966",Detroit Pistons,104,New York Knicks,115,Box Score,,,,Madison Square Garden (III),
"Sat, Nov 5, 1966",San Francisco Warriors,120,St. Louis Hawks,122,Box Score,,,,Kiel Auditorium,
"Sun, Nov 6, 1966",St. Louis Hawks,102,Chicago Bulls,134,Box Score,,,,International Amphitheatre,
"Sun, Nov 6, 1966",Baltimore Bullets,117,San Francisco Warriors,120,Box Score,,,,San Francisco Civic Auditorium,
